exchange,symbol,timestamp,local_timestamp,type,strike_price,expiration,open_interest,last_price,bid_price,bid_amount,bid_iv,ask_price,ask_amount,ask_iv,mark_price,mark_iv,underlying_index,underlying_price,delta,gamma,vega,theta,rho
deribit,BTC-11JUL25-106000-C,2025-07-01 00:00:18.293,2025-07-01 00:00:18.299686,call,106000.0,2025-07-11 08:00:00,224.9,0.029,0.0285,1.4,32.18,0.0295,24.4,34.48,0.0289,33.63,BTC-11JUL25,107287.72,0.5955,6e-05,69.94348,-113.80337,17.20836
deribit,BTC-18JUL25-107000-P,2025-07-01 00:00:24.772,2025-07-01 00:00:24.775411,put,107000.0,2025-07-18 08:00:00,148.0,0.0265,0.0285,0.5,34.09,0.029,32.0,35.25,0.0286,34.8,SYN.BTC-18JUL25,107345.99,-0.46792,5e-05,93.02159,-93.39227,-25.31231
deribit,BTC-1JUL25-107000-C,2025-07-01 00:00:24.918,2025-07-01 00:00:24.921785,call,107000.0,2025-07-01 08:00:00,35.3,0.0036,0.003,1.4,18.68,0.0042,5.6,28.04,0.0036,23.29,SYN.BTC-1JUL25,107164.3761,0.58768,0.00052,12.60643,-146.82982,0.57158
deribit,BTC-11JUL25-107000-P,2025-07-01 00:00:24.919,2025-07-01 00:00:24.923616,put,107000.0,2025-07-11 08:00:00,199.7,0.0205,0.021,1.2,33.29,0.022,126.6,34.04,0.0211,33.51,BTC-11JUL25,107287.43,-0.4698,7e-05,71.81019,-116.45242,-14.91196
deribit,BTC-1JUL25-107000-C,2025-07-01 00:00:25.572,2025-07-01 00:00:25.575175,call,107000.0,2025-07-01 08:00:00,35.3,0.0036,0.003,1.6,17.82,0.004,17.3,28.04,0.0036,23.29,SYN.BTC-1JUL25,107164.3761,0.58768,0.00052,12.60642,-146.82909,0.57158
deribit,BTC-1JUL25-107000-C,2025-07-01 00:00:26.535,2025-07-01 00:00:26.541287,call,107000.0,2025-07-01 08:00:00,35.3,0.0036,0.003,16.6,17.82,0.0039,0.4,26.35,0.0036,23.29,SYN.BTC-1JUL25,107164.3761,0.58768,0.00052,12.60642,-146.82883,0.57158
deribit,BTC-11JUL25-107000-P,2025-07-01 00:00:26.832,2025-07-01 00:00:26.837262,put,107000.0,2025-07-11 08:00:00,199.7,0.0205,0.0205,113.3,33.27,0.0215,1.6,34.76,0.0211,33.52,BTC-11JUL25,107284.01,-0.47003,7e-05,71.81097,-116.45629,-14.91881
deribit,BTC-1JUL25-107000-C,2025-07-01 00:00:26.948,2025-07-01 00:00:26.954229,call,107000.0,2025-07-01 08:00:00,35.3,0.0036,0.003,48.9,17.82,0.0034,2.4,26.35,0.0036,23.29,SYN.BTC-1JUL25,107164.3761,0.58768,0.00052,12.60642,-146.82883,0.57158
deribit,BTC-2JUL25-107000-P,2025-07-01 00:00:29.879,2025-07-01 00:00:29.882247,put,107000.0,2025-07-02 08:00:00,47.6,0.005,0.0055,0.5,26.34,0.0065,75.7,28.43,0.0057,27.12,SYN.BTC-2JUL25,107189.7557,-0.45372,0.00023,25.67145,-261.12083,-1.79885
deribit,BTC-1JUL25-107000-C,2025-07-01 00:00:31.608,2025-07-01 00:00:31.614866,call,107000.0,2025-07-01 08:00:00,35.3,0.0036,0.0031,1.4,17.69,0.0034,2.4,21.14,0.0036,23.27,SYN.BTC-1JUL25,107166.8632,0.58905,0.00052,12.5968,-146.56427,0.57293
deribit,BTC-1JUL25-107000-C,2025-07-01 00:00:36.610,2025-07-01 00:00:36.617283,call,107000.0,2025-07-01 08:00:00,35.7,0.0034,0.0031,18.7,18.52,0.0039,15.0,21.1,0.0036,23.24,SYN.BTC-1JUL25,107168.0278,0.58985,0.00052,12.57795,-146.15651,0.57252
deribit,BTC-1JUL25-107000-C,2025-07-01 00:00:37.036,2025-07-01 00:00:37.040241,call,107000.0,2025-07-01 08:00:00,35.7,0.0034,0.0031,18.7,18.52,0.004,1.4,21.1,0.0036,23.24,SYN.BTC-1JUL25,107168.0278,0.58985,0.00052,12.57795,-146.15651,0.57252
deribit,BTC-1JUL25-107000-C,2025-07-01 00:00:37.287,2025-07-01 00:00:37.293282,call,107000.0,2025-07-01 08:00:00,35.7,0.0034,0.0031,33.7,18.52,0.0038,2.0,21.1,0.0036,23.24,SYN.BTC-1JUL25,107168.0278,0.58985,0.00052,12.57795,-146.15651,0.57252
deribit,BTC-1JUL25-107000-C,2025-07-01 00:00:47.595,2025-07-01 00:00:47.598247,call,107000.0,2025-07-01 08:00:00,35.7,0.0034,0.0032,0.7,18.7,0.0038,0.2,25.53,0.0036,23.23,SYN.BTC-1JUL25,107164.4204,0.58803,0.00052,12.59075,-146.22015,0.57075
deribit,BTC-1JUL25-107000-C,2025-07-01 00:00:59.921,2025-07-01 00:00:59.925306,call,107000.0,2025-07-01 08:00:00,35.7,0.0034,0.0032,0.7,19.65,0.0034,2.0,24.77,0.0036,23.22,SYN.BTC-1JUL25,107162.4933,0.58707,0.00052,12.59745,-146.24302,0.5698
deribit,BTC-25JUL25-108000-P,2025-07-01 00:01:09.849,2025-07-01 00:01:09.850388,put,108000.0,2025-07-25 08:00:00,1617.2,0.0375,0.0395,0.2,34.99,0.04,5.8,35.96,0.0397,35.64,BTC-25JUL25,107397.75,-0.50588,4e-05,110.61301,-81.01664,-39.06013
deribit,BTC-1JUL25-107000-C,2025-07-01 00:01:12.817,2025-07-01 00:01:12.823228,call,107000.0,2025-07-01 08:00:00,35.7,0.0034,0.0032,0.2,19.17,0.004,19.8,26.82,0.0035,23.19,SYN.BTC-1JUL25,107154.5624,0.58306,0.00052,12.62435,-146.34856,0.5659
deribit,BTC-1JUL25-107000-C,2025-07-01 00:01:13.333,2025-07-01 00:01:13.339147,call,107000.0,2025-07-01 08:00:00,35.7,0.0034,0.0032,0.2,19.17,0.0039,2.0,26.82,0.0035,23.19,SYN.BTC-1JUL25,107154.5624,0.58306,0.00052,12.62435,-146.34856,0.5659
deribit,BTC-1JUL25-107000-C,2025-07-01 00:01:49.747,2025-07-01 00:01:49.752718,call,107000.0,2025-07-01 08:00:00,35.7,0.0034,0.0031,17.8,18.76,0.0036,2.0,24.75,0.0036,23.17,SYN.BTC-1JUL25,107163.553,0.58789,0.00052,12.57852,-145.69404,0.56943
deribit,BTC-2JUL25-107000-C,2025-07-01 00:02:00.584,2025-07-01 00:02:00.585401,call,107000.0,2025-07-02 08:00:00,29.0,0.0075,0.007,31.5,25.17,0.0075,0.2,29.35,0.0075,27.15,SYN.BTC-2JUL25,107192.2262,0.54682,0.00023,25.65461,-261.49443,2.10972
deribit,BTC-4JUL25-107000-C,2025-07-01 00:02:47.805,2025-07-01 00:02:47.808679,call,107000.0,2025-07-04 08:00:00,526.2,0.015,0.0125,17.8,28.43,0.013,0.2,31.06,0.0128,30.64,BTC-4JUL25,107244.52,0.5369,0.00013,40.69861,-187.15742,5.12943
deribit,BTC-25JUL25-106000-C,2025-07-01 00:02:59.951,2025-07-01 00:02:59.956615,call,106000.0,2025-07-25 08:00:00,703.7,0.0435,0.0435,0.2,35.19,0.044,0.6,36.17,0.0437,35.88,BTC-25JUL25,107423.09,0.57546,4e-05,108.66269,-80.10904,38.07907
deribit,BTC-18JUL25-108000-P,2025-07-01 00:03:13.095,2025-07-01 00:03:13.103462,put,108000.0,2025-07-18 08:00:00,7.0,0.031,0.033,0.3,34.34,0.0335,0.7,35.49,0.0331,34.47,SYN.BTC-18JUL25,107361.915,-0.51649,5e-05,93.25192,-92.73364,-28.01771
deribit,BTC-18JUL25-106000-C,2025-07-01 00:03:13.096,2025-07-01 00:03:13.105771,call,106000.0,2025-07-18 08:00:00,1.5,0.0405,0.0365,1.0,33.84,0.037,0.3,35.01,0.037,34.99,SYN.BTC-18JUL25,107361.915,0.58144,5e-05,91.38014,-92.2329,27.75579
deribit,BTC-3JUL25-107000-C,2025-07-01 00:03:13.096,2025-07-01 00:03:13.102015,call,107000.0,2025-07-03 08:00:00,9.2,0.013,0.01,0.3,26.42,0.0105,0.8,29.57,0.0104,29.13,SYN.BTC-3JUL25,107223.8793,0.54039,0.00016,34.01073,-212.49371,3.62986
deribit,BTC-1JUL25-107000-C,2025-07-01 00:03:19.884,2025-07-01 00:03:19.884565,call,107000.0,2025-07-01 08:00:00,36.2,0.0034,0.0032,0.2,19.0,0.0041,32.3,25.02,0.0036,22.37,SYN.BTC-1JUL25,107176.693,0.59802,0.00054,12.48998,-139.68735,0.57818
deribit,BTC-1JUL25-107000-C,2025-07-01 00:03:19.909,2025-07-01 00:03:19.915653,call,107000.0,2025-07-01 08:00:00,36.2,0.0034,0.0032,0.2,19.0,0.0037,1.5,25.02,0.0036,22.37,SYN.BTC-1JUL25,107176.693,0.59802,0.00054,12.48998,-139.68735,0.57818
deribit,BTC-3JUL25-107000-P,2025-07-01 00:03:33.567,2025-07-01 00:03:33.570159,put,107000.0,2025-07-03 08:00:00,19.9,0.008,0.0075,73.3,26.79,0.008,0.1,29.94,0.0082,29.1,SYN.BTC-3JUL25,107230.1638,-0.45857,0.00016,33.99854,-212.26799,-3.19609
deribit,BTC-1JUL25-107000-C,2025-07-01 00:04:19.724,2025-07-01 00:04:19.724288,call,107000.0,2025-07-01 08:00:00,36.2,0.0034,0.0031,47.9,18.21,0.0041,15.0,24.25,0.0036,22.37,SYN.BTC-1JUL25,107175.3896,0.59741,0.00054,12.4816,-139.60817,0.57638
deribit,BTC-1JUL25-107000-C,2025-07-01 00:04:52.580,2025-07-01 00:04:52.585527,call,107000.0,2025-07-01 08:00:00,36.2,0.0034,0.003,15.9,19.58,0.0038,1.5,24.73,0.0036,22.36,SYN.BTC-1JUL25,107165.5808,0.59226,0.00054,12.50717,-139.85193,0.57018
deribit,BTC-3JUL25-107000-P,2025-07-01 00:05:29.142,2025-07-01 00:05:29.143042,put,107000.0,2025-07-03 08:00:00,19.9,0.008,0.008,18.7,28.03,0.009,90.5,29.6,0.0083,29.02,SYN.BTC-3JUL25,107205.2652,-0.46246,0.00016,34.01857,-211.88828,-3.22155
deribit,BTC-11JUL25-108000-P,2025-07-01 00:05:30.472,2025-07-01 00:05:30.478939,put,108000.0,2025-07-11 08:00:00,71.3,0.0255,0.0255,38.3,32.58,0.027,53.3,34.08,0.0261,33.49,BTC-11JUL25,107271.83,-0.53661,7e-05,71.69062,-116.21256,-17.08362
deribit,BTC-1JUL25-107000-C,2025-07-01 00:05:34.614,2025-07-01 00:05:34.615780,call,107000.0,2025-07-01 08:00:00,36.2,0.0034,0.003,15.0,19.65,0.0037,0.3,25.62,0.0034,22.38,SYN.BTC-1JUL25,107146.5967,0.58204,0.00054,12.56422,-140.57039,0.55911
deribit,BTC-1JUL25-107000-C,2025-07-01 00:05:34.621,2025-07-01 00:05:34.630449,call,107000.0,2025-07-01 08:00:00,36.2,0.0034,0.0029,0.2,19.65,0.0037,0.3,25.62,0.0034,22.38,SYN.BTC-1JUL25,107146.5967,0.58204,0.00054,12.56422,-140.57039,0.55911
deribit,BTC-1JUL25-107000-C,2025-07-01 00:05:39.498,2025-07-01 00:05:39.504256,call,107000.0,2025-07-01 08:00:00,36.2,0.0034,0.003,10.0,18.04,0.0032,1.5,24.87,0.0034,22.38,SYN.BTC-1JUL25,107144.3438,0.5808,0.00054,12.57211,-140.67802,0.55791
deribit,BTC-11JUL25-108000-P,2025-07-01 00:05:40.407,2025-07-01 00:05:40.414081,put,108000.0,2025-07-11 08:00:00,71.3,0.0255,0.026,0.9,32.55,0.027,54.7,34.79,0.0261,33.5,BTC-11JUL25,107266.95,-0.53693,7e-05,71.67973,-116.22083,-17.09207
deribit,BTC-1JUL25-107000-C,2025-07-01 00:05:41.308,2025-07-01 00:05:41.313277,call,107000.0,2025-07-01 08:00:00,36.2,0.0034,0.0029,10.0,18.85,0.0032,1.5,20.57,0.0034,22.34,SYN.BTC-1JUL25,107145.3217,0.58148,0.00054,12.56779,-140.37025,0.55857
deribit,BTC-11JUL25-108000-P,2025-07-01 00:05:50.602,2025-07-01 00:05:50.609219,put,108000.0,2025-07-11 08:00:00,71.3,0.0255,0.026,0.7,33.14,0.0265,0.3,34.64,0.0262,33.5,BTC-11JUL25,107247.39,-0.53821,7e-05,71.64482,-116.16897,-17.13104
deribit,BTC-4JUL25-107000-P,2025-07-01 00:06:28.026,2025-07-01 00:06:28.027127,put,107000.0,2025-07-04 08:00:00,456.7,0.011,0.0105,0.5,28.7,0.011,4.2,31.34,0.0107,30.61,BTC-4JUL25,107204.08,-0.4682,0.00013,40.7155,-187.15526,-4.68291
deribit,BTC-1JUL25-107000-C,2025-07-01 00:06:49.684,2025-07-01 00:06:49.695356,call,107000.0,2025-07-01 08:00:00,36.2,0.0034,0.0029,1.4,19.6,0.0034,1.5,21.31,0.0033,22.2,SYN.BTC-1JUL25,107129.7933,0.57352,0.00055,12.6027,-139.90479,0.54974
deribit,BTC-2JUL25-107000-P,2025-07-01 00:06:50.125,2025-07-01 00:06:50.128058,put,107000.0,2025-07-02 08:00:00,47.7,0.0055,0.005,95.5,25.76,0.006,16.9,27.84,0.0058,27.18,SYN.BTC-2JUL25,107154.5206,-0.46168,0.00023,25.67089,-262.63146,-1.82337
deribit,BTC-3JUL25-107000-C,2025-07-01 00:06:50.647,2025-07-01 00:06:50.663882,call,107000.0,2025-07-03 08:00:00,9.2,0.013,0.0095,74.5,27.16,0.011,73.5,30.31,0.0101,29.07,SYN.BTC-3JUL25,107177.5503,0.53308,0.00016,34.03346,-212.41722,3.57574
deribit,BTC-1JUL25-107000-C,2025-07-01 00:07:28.584,2025-07-01 00:07:28.590471,call,107000.0,2025-07-01 08:00:00,36.2,0.0034,0.0031,18.3,18.74,0.0035,1.5,24.76,0.0035,22.2,SYN.BTC-1JUL25,107166.0337,0.59335,0.00054,12.47264,-138.43294,0.56886
deribit,BTC-25JUL25-106000-C,2025-07-01 00:07:48.190,2025-07-01 00:07:48.194705,call,106000.0,2025-07-25 08:00:00,703.7,0.0435,0.0435,0.2,35.63,0.0445,15.8,36.13,0.0438,35.89,BTC-25JUL25,107433.45,0.57586,4e-05,108.6444,-80.13512,38.10134
deribit,BTC-18JUL25-108000-P,2025-07-01 00:07:50.384,2025-07-01 00:07:50.391347,put,108000.0,2025-07-18 08:00:00,7.0,0.031,0.0325,40.1,34.43,0.034,48.3,35.58,0.033,34.47,SYN.BTC-18JUL25,107376.82,-0.51575,5e-05,93.26246,-92.76545,-27.9746
deribit,BTC-18JUL25-106000-C,2025-07-01 00:07:50.384,2025-07-01 00:07:50.387971,call,106000.0,2025-07-18 08:00:00,1.5,0.0405,0.0365,1.2,33.75,0.0375,23.6,35.51,0.037,34.93,SYN.BTC-18JUL25,107376.82,0.58223,5e-05,91.34525,-92.07486,27.79322
deribit,BTC-18JUL25-107000-C,2025-07-01 00:07:50.504,2025-07-01 00:07:50.503875,call,107000.0,2025-07-18 08:00:00,224.1,0.0335,0.0315,1.0,34.23,0.0325,33.0,34.81,0.0319,34.75,SYN.BTC-18JUL25,107380.315,0.53376,5e-05,93.00391,-93.24465,25.58093
deribit,BTC-18JUL25-108000-P,2025-07-01 00:08:07.929,2025-07-01 00:08:07.935328,put,108000.0,2025-07-18 08:00:00,7.0,0.031,0.0325,40.1,34.49,0.0335,0.7,35.06,0.033,34.48,SYN.BTC-18JUL25,107385.985,-0.51529,5e-05,93.2746,-92.78982,-27.95141
deribit,BTC-11JUL25-106000-C,2025-07-01 00:08:08.870,2025-07-01 00:08:08.873634,call,106000.0,2025-07-11 08:00:00,224.9,0.029,0.0285,20.5,31.8,0.03,69.7,34.1,0.0292,33.7,BTC-11JUL25,107335.3,0.59839,6e-05,69.82758,-113.92432,17.28561
deribit,BTC-11JUL25-108000-P,2025-07-01 00:08:53.007,2025-07-01 00:08:53.012988,put,108000.0,2025-07-11 08:00:00,71.3,0.0255,0.0255,0.9,33.1,0.026,0.2,34.59,0.0258,33.5,BTC-11JUL25,107337.15,-0.53231,7e-05,71.7918,-116.43802,-16.94853
deribit,BTC-11JUL25-108000-P,2025-07-01 00:09:19.942,2025-07-01 00:09:19.949177,put,108000.0,2025-07-11 08:00:00,71.3,0.0255,0.025,52.9,33.2,0.026,1.0,33.95,0.0257,33.49,BTC-11JUL25,107350.35,-0.53146,7e-05,71.81294,-116.43957,-16.92244
deribit,BTC-25JUL25-108000-P,2025-07-01 00:09:19.946,2025-07-01 00:09:19.950536,put,108000.0,2025-07-25 08:00:00,1617.2,0.0375,0.039,27.0,35.29,0.0395,0.2,36.26,0.0394,35.66,BTC-25JUL25,107457.82,-0.50345,4e-05,110.67014,-81.10658,-38.87761
deribit,BTC-18JUL25-107000-P,2025-07-01 00:09:30.754,2025-07-01 00:09:30.757392,put,107000.0,2025-07-18 08:00:00,148.0,0.0265,0.028,2.7,34.41,0.0285,0.3,35.56,0.0283,34.76,SYN.BTC-18JUL25,107404.56,-0.46506,5e-05,92.99918,-93.28835,-25.15494
deribit,BTC-25JUL25-108000-P,2025-07-01 00:09:30.886,2025-07-01 00:09:30.893455,put,108000.0,2025-07-25 08:00:00,1617.2,0.0375,0.0385,73.3,35.29,0.0395,0.2,36.26,0.0394,35.66,BTC-25JUL25,107458.96,-0.50341,4e-05,110.67142,-81.10285,-38.87433
deribit,BTC-11JUL25-107000-P,2025-07-01 00:09:38.831,2025-07-01 00:09:38.838980,put,107000.0,2025-07-11 08:00:00,199.7,0.0205,0.0205,4.2,33.14,0.021,0.3,34.64,0.0207,33.51,BTC-11JUL25,107373.97,-0.46411,7e-05,71.75871,-116.42097,-14.72871
deribit,BTC-11JUL25-107000-C,2025-07-01 00:09:38.871,2025-07-01 00:09:38.872917,call,107000.0,2025-07-11 08:00:00,941.9,0.024,0.0235,49.3,32.41,0.025,106.4,33.91,0.0242,33.51,BTC-11JUL25,107374.95,0.53595,7e-05,71.75832,-116.42033,15.54512
deribit,BTC-4JUL25-107000-C,2025-07-01 00:09:38.914,2025-07-01 00:09:38.915936,call,107000.0,2025-07-04 08:00:00,526.2,0.015,0.013,0.2,28.73,0.0135,14.3,31.37,0.0132,30.65,BTC-4JUL25,107324.01,0.54695,0.00013,40.59063,-187.02447,5.22025
deribit,BTC-11JUL25-107000-C,2025-07-01 00:09:38.915,2025-07-01 00:09:38.921645,call,107000.0,2025-07-11 08:00:00,941.9,0.024,0.024,0.2,32.41,0.025,106.4,34.66,0.0242,33.51,BTC-11JUL25,107375.27,0.53598,7e-05,71.7582,-116.42279,15.54574
deribit,BTC-11JUL25-107000-C,2025-07-01 00:09:44.058,2025-07-01 00:09:44.063572,call,107000.0,2025-07-11 08:00:00,941.9,0.024,0.024,0.9,32.36,0.0245,0.3,34.61,0.0243,33.51,BTC-11JUL25,107382.14,0.53643,7e-05,71.7554,-116.4258,15.55937
deribit,BTC-18JUL25-107000-P,2025-07-01 00:09:48.248,2025-07-01 00:09:48.250607,put,107000.0,2025-07-18 08:00:00,148.0,0.0265,0.0275,70.5,34.58,0.0285,28.6,35.16,0.0282,34.76,SYN.BTC-18JUL25,107437.01,-0.46347,5e-05,92.99214,-93.28608,-25.07311
deribit,BTC-11JUL25-107000-P,2025-07-01 00:09:58.137,2025-07-01 00:09:58.141777,put,107000.0,2025-07-11 08:00:00,199.7,0.0205,0.02,117.8,33.28,0.021,1.0,34.03,0.0207,33.52,BTC-11JUL25,107394.86,-0.46274,7e-05,71.75001,-116.44459,-14.68742
deribit,BTC-18JUL25-108000-P,2025-07-01 00:10:01.574,2025-07-01 00:10:01.587073,put,108000.0,2025-07-18 08:00:00,7.0,0.031,0.032,45.5,34.35,0.033,0.3,35.5,0.0326,34.48,SYN.BTC-18JUL25,107461.23,-0.51157,5e-05,93.3656,-92.91288,-27.75944
deribit,BTC-4JUL25-107000-C,2025-07-01 00:10:01.590,2025-07-01 00:10:01.599208,call,107000.0,2025-07-04 08:00:00,526.2,0.015,0.0125,38.5,28.31,0.014,76.6,30.96,0.0133,30.64,BTC-4JUL25,107355.6,0.55095,0.00013,40.5521,-186.74147,5.25948
