exchange,symbol,timestamp,local_timestamp,type,strike_price,expiration,open_interest,last_price,bid_price,bid_amount,bid_iv,ask_price,ask_amount,ask_iv,mark_price,mark_iv,underlying_index,underlying_price,delta,gamma,vega,theta,rho
deribit,BTC-16MAY25-94000-C,2025-05-01 00:00:00.726,2025-05-01 00:00:01.308948,call,94000.0,2025-05-16 08:00:00,33.5,0.0345,0.035,0.8,40.28,0.036,30.3,41.51,0.0353,40.61,SYN.BTC-16MAY25,94395.8267,0.53669,5e-05,76.85864,-101.77275,19.88407
deribit,BTC-16MAY25-93000-C,2025-05-01 00:00:00.726,2025-05-01 00:00:01.107599,call,93000.0,2025-05-16 08:00:00,10.5,0.0415,0.0405,9.7,40.15,0.0415,0.7,41.4,0.0408,40.55,SYN.BTC-16MAY25,94395.8267,0.58737,5e-05,75.32674,-99.61117,21.67325
deribit,BTC-3MAY25-94000-P,2025-05-01 00:00:00.763,2025-05-01 00:00:01.001136,put,94000.0,2025-05-03 08:00:00,37.4,0.0105,0.0105,20.2,36.42,0.011,5.0,38.0,0.0107,37.09,SYN.BTC-3MAY25,94214.8543,-0.46342,0.00014,29.92545,-237.82477,-2.85563
deribit,BTC-30MAY25-95000-P,2025-05-01 00:00:01.377,2025-05-01 00:00:01.816664,put,95000.0,2025-05-30 08:00:00,149.9,0.051,0.05,32.6,42.34,0.0515,34.4,43.67,0.0508,43.05,BTC-30MAY25,94617.45,-0.48885,3e-05,106.96601,-78.49572,-41.03492
deribit,BTC-2MAY25-94000-C,2025-05-01 00:00:01.377,2025-05-01 00:00:01.733941,call,94000.0,2025-05-02 08:00:00,911.0,0.0125,0.009,27.9,32.68,0.01,20.7,36.85,0.0095,34.91,BTC-2MAY25,94203.93,0.54508,0.0002,22.56924,-295.48804,1.84295
deribit,BTC-2MAY25-94000-P,2025-05-01 00:00:01.739,2025-05-01 00:00:01.802863,put,94000.0,2025-05-02 08:00:00,657.4,0.0075,0.007,28.0,33.36,0.0075,0.1,35.45,0.0074,34.91,BTC-2MAY25,94203.93,-0.45492,0.0002,22.56924,-295.48804,-1.59084
deribit,BTC-2MAY25-94000-P,2025-05-01 00:00:01.950,2025-05-01 00:00:01.957430,put,94000.0,2025-05-02 08:00:00,657.4,0.0075,0.007,28.0,33.36,0.008,47.5,35.45,0.0074,34.91,BTC-2MAY25,94203.93,-0.45492,0.0002,22.56924,-295.48804,-1.59084
deribit,BTC-30MAY25-96000-P,2025-05-01 00:00:03.784,2025-05-01 00:00:03.788900,put,96000.0,2025-05-30 08:00:00,66.0,0.0575,0.056,26.3,42.46,0.057,0.7,43.79,0.0567,43.12,BTC-30MAY25,94617.4,-0.52296,3e-05,106.83056,-78.51148,-44.07972
deribit,BTC-16MAY25-95000-P,2025-05-01 00:00:03.786,2025-05-01 00:00:03.789666,put,95000.0,2025-05-16 08:00:00,281.0,0.0345,0.036,24.3,39.88,0.037,0.7,41.71,0.0367,40.75,SYN.BTC-16MAY25,94396.0133,-0.5138,5e-05,77.13931,-102.51401,-21.83061
deribit,BTC-30MAY25-95000-P,2025-05-01 00:00:03.786,2025-05-01 00:00:03.793440,put,95000.0,2025-05-30 08:00:00,149.9,0.051,0.05,32.6,42.34,0.051,0.7,43.67,0.0508,43.05,BTC-30MAY25,94617.4,-0.48885,3e-05,106.96596,-78.49602,-41.03505
deribit,BTC-9MAY25-94000-C,2025-05-01 00:00:07.031,2025-05-01 00:00:07.048994,call,94000.0,2025-05-09 08:00:00,877.9,0.024,0.0245,0.8,37.31,0.025,0.2,38.97,0.0248,38.68,BTC-9MAY25,94285.51,0.53232,7e-05,56.64861,-131.46874,10.92466
deribit,BTC-3MAY25-94000-P,2025-05-01 00:00:07.055,2025-05-01 00:00:07.062413,put,94000.0,2025-05-03 08:00:00,37.4,0.0105,0.01,62.3,36.42,0.011,5.0,38.0,0.0107,37.09,SYN.BTC-3MAY25,94214.6814,-0.46345,0.00014,29.92557,-237.83594,-2.85579
deribit,BTC-9MAY25-95000-P,2025-05-01 00:00:07.368,2025-05-01 00:00:07.406055,put,95000.0,2025-05-09 08:00:00,224.0,0.0245,0.0265,41.3,37.2,0.028,23.9,38.87,0.0274,38.66,BTC-9MAY25,94285.51,-0.53984,7e-05,56.55159,-131.16959,-12.21008
deribit,BTC-16MAY25-94000-C,2025-05-01 00:00:07.413,2025-05-01 00:00:07.417406,call,94000.0,2025-05-16 08:00:00,33.5,0.0345,0.0345,55.4,40.28,0.036,30.3,41.51,0.0353,40.61,SYN.BTC-16MAY25,94396.43,0.53672,5e-05,76.85858,-101.77016,19.88532
deribit,BTC-16MAY25-93000-C,2025-05-01 00:00:07.534,2025-05-01 00:00:07.541971,call,93000.0,2025-05-16 08:00:00,10.5,0.0415,0.0405,28.1,40.14,0.042,23.5,41.39,0.0408,40.55,SYN.BTC-16MAY25,94396.43,0.5874,5e-05,75.32591,-99.60872,21.67448
deribit,BTC-30MAY25-95000-C,2025-05-01 00:00:07.655,2025-05-01 00:00:07.662798,call,95000.0,2025-05-30 08:00:00,2587.6,0.047,0.046,73.2,42.82,0.0475,42.9,43.7,0.0468,43.05,BTC-30MAY25,94617.99,0.51117,3e-05,106.96648,-78.49561,35.31354
deribit,BTC-1MAY25-94000-C,2025-05-01 00:00:07.836,2025-05-01 00:00:07.839200,call,94000.0,2025-05-01 08:00:00,29.2,0.0075,0.0038,0.2,22.09,0.0049,1.0,32.37,0.0044,27.58,SYN.BTC-1MAY25,94191.5821,0.59812,0.00049,11.01048,-151.80822,0.51069
deribit,BTC-9MAY25-94000-C,2025-05-01 00:00:08.412,2025-05-01 00:00:08.418406,call,94000.0,2025-05-09 08:00:00,877.9,0.024,0.024,50.4,37.31,0.0255,49.7,38.97,0.0248,38.68,BTC-9MAY25,94285.47,0.53232,7e-05,56.64862,-131.46536,10.92461
deribit,BTC-1MAY25-94000-C,2025-05-01 00:00:11.010,2025-05-01 00:00:11.016645,call,94000.0,2025-05-01 08:00:00,29.2,0.0075,0.0038,0.2,22.23,0.0048,1.0,31.66,0.0044,27.58,SYN.BTC-1MAY25,94189.0166,0.59686,0.00049,11.01907,-151.92725,0.5096
deribit,BTC-30MAY25-95000-C,2025-05-01 00:00:12.331,2025-05-01 00:00:12.334577,call,95000.0,2025-05-30 08:00:00,2587.6,0.047,0.046,78.4,42.42,0.047,0.7,43.74,0.0467,43.05,BTC-30MAY25,94608.25,0.51084,3e-05,106.95796,-78.48843,35.28797
deribit,BTC-30MAY25-94000-P,2025-05-01 00:00:20.812,2025-05-01 00:00:20.818242,put,94000.0,2025-05-30 08:00:00,433.8,0.0435,0.0445,103.7,42.28,0.046,96.6,43.17,0.0453,42.96,BTC-30MAY25,94605.82,-0.45476,3e-05,106.30601,-77.83742,-38.01677
deribit,BTC-9MAY25-95000-P,2025-05-01 00:00:20.826,2025-05-01 00:00:20.837402,put,95000.0,2025-05-09 08:00:00,224.0,0.0245,0.027,0.7,37.1,0.028,23.9,39.6,0.0274,38.65,BTC-9MAY25,94275.29,-0.5406,7e-05,56.53459,-131.09093,-12.22619
deribit,BTC-1MAY25-94000-C,2025-05-01 00:00:20.827,2025-05-01 00:00:20.832493,call,94000.0,2025-05-01 08:00:00,29.2,0.0075,0.0038,5.9,22.53,0.0047,0.7,31.09,0.0044,27.58,SYN.BTC-1MAY25,94183.7009,0.59423,0.00049,11.03652,-152.16835,0.50734
deribit,BTC-30MAY25-94000-C,2025-05-01 00:00:20.833,2025-05-01 00:00:20.840681,call,94000.0,2025-05-30 08:00:00,1496.8,0.0525,0.051,65.0,42.36,0.052,0.8,43.7,0.0517,42.96,BTC-30MAY25,94605.82,0.54524,3e-05,106.30601,-77.8382,37.52657
deribit,BTC-16MAY25-94000-C,2025-05-01 00:00:20.856,2025-05-01 00:00:20.860792,call,94000.0,2025-05-16 08:00:00,33.5,0.0345,0.0345,55.4,39.74,0.0355,0.8,41.58,0.0352,40.6,SYN.BTC-16MAY25,94385.0,0.53614,5e-05,76.8595,-101.76196,19.86253
deribit,BTC-9MAY25-94000-P,2025-05-01 00:00:21.090,2025-05-01 00:00:21.099336,put,94000.0,2025-05-09 08:00:00,146.3,0.0225,0.0215,0.8,37.27,0.022,2.7,38.93,0.0218,38.67,BTC-9MAY25,94275.29,-0.46841,7e-05,56.65086,-131.42784,-10.55217
deribit,BTC-30MAY25-94000-P,2025-05-01 00:00:21.090,2025-05-01 00:00:21.098799,put,94000.0,2025-05-30 08:00:00,433.8,0.0435,0.045,0.8,42.28,0.046,77.7,43.17,0.0453,42.96,BTC-30MAY25,94605.82,-0.45476,3e-05,106.30601,-77.83742,-38.01677
deribit,BTC-1MAY25-94000-C,2025-05-01 00:00:21.194,2025-05-01 00:00:21.201815,call,94000.0,2025-05-01 08:00:00,29.2,0.0075,0.0038,5.0,22.53,0.0045,7.0,31.09,0.0044,27.58,SYN.BTC-1MAY25,94183.7009,0.59423,0.00049,11.03652,-152.16835,0.50734
deribit,BTC-16MAY25-93000-C,2025-05-01 00:00:21.252,2025-05-01 00:00:21.258886,call,93000.0,2025-05-16 08:00:00,10.5,0.0415,0.04,30.7,40.22,0.0415,19.7,42.1,0.0408,40.55,SYN.BTC-16MAY25,94385.0,0.58684,5e-05,75.34081,-99.62208,21.6522
deribit,BTC-30MAY25-95000-P,2025-05-01 00:00:21.265,2025-05-01 00:00:21.273420,put,95000.0,2025-05-30 08:00:00,149.9,0.051,0.0505,0.5,42.28,0.0515,15.6,43.61,0.0509,43.05,BTC-30MAY25,94605.82,-0.48925,3e-05,106.95583,-78.48523,-41.06543
deribit,BTC-1MAY25-94000-C,2025-05-01 00:00:21.269,2025-05-01 00:00:21.274438,call,94000.0,2025-05-01 08:00:00,29.2,0.0075,0.0036,19.8,22.53,0.0045,7.0,31.09,0.0044,27.58,SYN.BTC-1MAY25,94183.7009,0.59423,0.00049,11.03652,-152.16835,0.50734
deribit,BTC-16MAY25-94000-P,2025-05-01 00:00:21.271,2025-05-01 00:00:21.275776,put,94000.0,2025-05-16 08:00:00,83.8,0.0315,0.0305,48.0,39.84,0.032,95.0,41.07,0.0311,40.6,SYN.BTC-16MAY25,94385.0,-0.46386,5e-05,76.8595,-101.76196,-19.62605
deribit,BTC-9MAY25-95000-P,2025-05-01 00:00:22.115,2025-05-01 00:00:22.123457,put,95000.0,2025-05-09 08:00:00,224.0,0.0245,0.027,22.8,37.92,0.0285,47.5,39.59,0.0274,38.65,BTC-9MAY25,94274.28,-0.54067,7e-05,56.53291,-131.08429,-12.22778
deribit,BTC-9MAY25-94000-P,2025-05-01 00:00:22.745,2025-05-01 00:00:22.749110,put,94000.0,2025-05-09 08:00:00,146.3,0.0225,0.0215,0.8,37.99,0.0225,91.5,38.82,0.0218,38.66,BTC-9MAY25,94262.6,-0.46933,7e-05,56.65343,-131.42706,-10.57186
deribit,BTC-1MAY25-94000-C,2025-05-01 00:00:27.421,2025-05-01 00:00:27.425595,call,94000.0,2025-05-01 08:00:00,29.2,0.0075,0.0037,5.0,22.19,0.0045,7.0,29.84,0.0042,27.58,SYN.BTC-1MAY25,94158.7906,0.58187,0.0005,11.11188,-153.22592,0.49671
deribit,BTC-30MAY25-94000-P,2025-05-01 00:00:44.917,2025-05-01 00:00:44.922052,put,94000.0,2025-05-30 08:00:00,433.8,0.0435,0.045,0.1,42.17,0.0455,1.1,43.06,0.0454,42.95,BTC-30MAY25,94581.87,-0.45559,3e-05,106.30273,-77.83453,-38.07839
deribit,BTC-3MAY25-94000-C,2025-05-01 00:00:46.757,2025-05-01 00:00:46.758353,call,94000.0,2025-05-03 08:00:00,7.9,0.017,0.0125,1.0,36.14,0.013,0.8,39.28,0.0128,37.07,SYN.BTC-3MAY25,94180.9329,0.53176,0.00014,29.94132,-237.9337,3.12361
deribit,BTC-16MAY25-93000-C,2025-05-01 00:00:58.882,2025-05-01 00:00:58.889744,call,93000.0,2025-05-16 08:00:00,10.5,0.0415,0.04,28.8,39.73,0.041,0.7,41.61,0.0406,40.53,SYN.BTC-16MAY25,94366.2567,0.58593,5e-05,75.36239,-99.6102,21.6159
deribit,BTC-16MAY25-94000-C,2025-05-01 00:01:17.846,2025-05-01 00:01:17.849691,call,94000.0,2025-05-16 08:00:00,33.5,0.0345,0.035,0.2,39.67,0.0355,1.4,40.9,0.0352,40.59,SYN.BTC-16MAY25,94396.0567,0.53671,5e-05,76.85684,-101.72183,19.88443
deribit,BTC-16MAY25-94000-P,2025-05-01 00:01:17.847,2025-05-01 00:01:17.850892,put,94000.0,2025-05-16 08:00:00,83.8,0.0315,0.0305,20.9,39.91,0.031,0.6,41.14,0.0311,40.59,SYN.BTC-16MAY25,94396.0567,-0.46329,5e-05,76.85684,-101.72183,-19.60237
deribit,BTC-2MAY25-94000-P,2025-05-01 00:02:09.834,2025-05-01 00:02:09.835294,put,94000.0,2025-05-02 08:00:00,657.4,0.0075,0.0065,45.7,33.55,0.0075,0.9,35.64,0.0073,34.86,BTC-2MAY25,94212.3,-0.45317,0.0002,22.54804,-295.09867,-1.58314
deribit,BTC-9MAY25-94000-P,2025-05-01 00:02:15.009,2025-05-01 00:02:15.011264,put,94000.0,2025-05-09 08:00:00,146.3,0.0225,0.021,41.6,37.43,0.0215,0.2,39.09,0.0217,38.58,BTC-9MAY25,94293.06,-0.46711,7e-05,56.64179,-131.15015,-10.52124
deribit,BTC-9MAY25-94000-C,2025-05-01 00:02:15.289,2025-05-01 00:02:15.295656,call,94000.0,2025-05-09 08:00:00,877.9,0.024,0.024,30.3,37.25,0.0245,0.2,38.91,0.0248,38.58,BTC-9MAY25,94293.06,0.53289,7e-05,56.64179,-131.15015,10.93637
deribit,BTC-30MAY25-95000-C,2025-05-01 00:02:45.676,2025-05-01 00:02:45.682622,call,95000.0,2025-05-30 08:00:00,2587.6,0.047,0.0465,0.1,42.27,0.047,1.4,43.15,0.0468,43.0,BTC-30MAY25,94643.44,0.51201,3e-05,106.98494,-78.42521,35.37893
deribit,BTC-30MAY25-94000-C,2025-05-01 00:02:45.678,2025-05-01 00:02:45.684187,call,94000.0,2025-05-30 08:00:00,1496.8,0.0525,0.0515,0.1,42.19,0.0525,14.4,43.53,0.0518,42.92,BTC-30MAY25,94643.44,0.54653,3e-05,106.30454,-77.78588,37.62499
deribit,BTC-2MAY25-94000-C,2025-05-01 00:02:49.773,2025-05-01 00:02:49.779692,call,94000.0,2025-05-02 08:00:00,911.0,0.0125,0.009,35.2,32.17,0.0105,48.5,36.36,0.0096,34.83,BTC-2MAY25,94225.93,0.54959,0.0002,22.52634,-294.70365,1.85566
deribit,BTC-9MAY25-95000-P,2025-05-01 00:03:50.033,2025-05-01 00:03:50.039956,put,95000.0,2025-05-09 08:00:00,224.0,0.0245,0.027,0.7,37.09,0.0275,0.7,38.76,0.0273,38.49,BTC-9MAY25,94273.37,-0.54101,7e-05,56.51799,-130.5553,-12.22887
deribit,BTC-16MAY25-94000-C,2025-05-01 00:04:26.033,2025-05-01 00:04:26.040385,call,94000.0,2025-05-16 08:00:00,33.5,0.0345,0.0345,41.3,39.84,0.035,0.2,41.07,0.0351,40.57,SYN.BTC-16MAY25,94369.6067,0.53537,5e-05,76.85348,-101.68116,19.82945
deribit,BTC-16MAY25-94000-P,2025-05-01 00:04:41.972,2025-05-01 00:04:41.978769,put,94000.0,2025-05-16 08:00:00,84.0,0.031,0.03,62.7,39.85,0.031,0.7,41.08,0.0311,40.56,SYN.BTC-16MAY25,94386.2467,-0.46379,5e-05,76.85064,-101.66446,-19.61741
deribit,BTC-16MAY25-95000-P,2025-05-01 00:04:41.972,2025-05-01 00:04:41.982845,put,95000.0,2025-05-16 08:00:00,281.0,0.0345,0.0355,38.9,39.81,0.037,0.7,41.04,0.0367,40.63,SYN.BTC-16MAY25,94386.2467,-0.51444,5e-05,77.11817,-102.19159,-21.84708
deribit,BTC-30MAY25-96000-P,2025-05-01 00:04:42.151,2025-05-01 00:04:42.155821,put,96000.0,2025-05-30 08:00:00,66.0,0.0575,0.0555,48.6,42.45,0.057,0.7,43.33,0.0567,43.08,BTC-30MAY25,94613.96,-0.52314,3e-05,106.8175,-78.44349,-44.08512
deribit,BTC-9MAY25-94000-C,2025-05-01 00:04:52.232,2025-05-01 00:04:52.236389,call,94000.0,2025-05-09 08:00:00,877.9,0.0245,0.0245,0.8,37.07,0.0255,46.5,38.73,0.0249,38.5,BTC-9MAY25,94313.59,0.5344,7e-05,56.62888,-130.87894,10.96722
deribit,BTC-16MAY25-95000-P,2025-05-01 00:04:53.195,2025-05-01 00:04:53.200904,put,95000.0,2025-05-16 08:00:00,281.0,0.0345,0.0355,39.1,40.1,0.0365,0.7,41.33,0.0364,40.63,SYN.BTC-16MAY25,94427.0,-0.51238,5e-05,77.16491,-102.25277,-21.76512
deribit,BTC-3MAY25-94000-P,2025-05-01 00:04:53.280,2025-05-01 00:04:53.286478,put,94000.0,2025-05-03 08:00:00,37.4,0.0105,0.01,29.2,35.4,0.0105,1.1,38.55,0.0105,36.98,SYN.BTC-3MAY25,94248.2529,-0.45857,0.00014,29.87802,-237.14672,-2.82197
deribit,BTC-30MAY25-95000-P,2025-05-01 00:04:53.847,2025-05-01 00:04:53.854417,put,95000.0,2025-05-30 08:00:00,149.9,0.051,0.0495,33.0,42.5,0.051,13.7,43.39,0.0505,42.96,BTC-30MAY25,94649.88,-0.4878,3e-05,106.98815,-78.35984,-40.94294
deribit,BTC-3MAY25-94000-C,2025-05-01 00:04:54.002,2025-05-01 00:04:54.012160,call,94000.0,2025-05-03 08:00:00,7.9,0.017,0.013,0.6,34.98,0.0135,1.2,38.13,0.0131,36.98,SYN.BTC-3MAY25,94248.2529,0.54143,0.00014,29.87802,-237.14667,3.17822
deribit,BTC-2MAY25-94000-C,2025-05-01 00:04:54.358,2025-05-01 00:04:54.366840,call,94000.0,2025-05-02 08:00:00,911.0,0.0125,0.0095,0.7,31.8,0.01,0.7,35.99,0.0097,34.77,BTC-2MAY25,94241.87,0.55288,0.0002,22.4943,-294.02851,1.86508
deribit,BTC-30MAY25-94000-P,2025-05-01 00:04:54.419,2025-05-01 00:04:54.425795,put,94000.0,2025-05-30 08:00:00,433.8,0.0435,0.0445,6.0,42.51,0.045,1.0,43.4,0.045,42.9,BTC-30MAY25,94654.42,-0.45309,3e-05,106.30249,-77.73798,-37.88013
deribit,BTC-30MAY25-94000-P,2025-05-01 00:05:01.582,2025-05-01 00:05:01.589920,put,94000.0,2025-05-30 08:00:00,433.8,0.0435,0.044,102.3,42.59,0.045,1.8,43.03,0.0448,42.9,BTC-30MAY25,94671.41,-0.45251,3e-05,106.30296,-77.73894,-37.83568
deribit,BTC-2MAY25-94000-C,2025-05-01 00:05:01.629,2025-05-01 00:05:01.632113,call,94000.0,2025-05-02 08:00:00,911.0,0.0125,0.0095,0.4,33.5,0.0105,30.7,35.59,0.0098,34.76,BTC-2MAY25,94258.49,0.55621,0.0002,22.47229,-293.69429,1.87652
deribit,BTC-9MAY25-95000-P,2025-05-01 00:05:01.778,2025-05-01 00:05:01.785471,put,95000.0,2025-05-09 08:00:00,224.0,0.0245,0.026,46.6,37.72,0.0275,20.8,39.39,0.0269,38.47,BTC-9MAY25,94336.44,-0.53648,7e-05,56.61628,-130.72251,-12.13001
deribit,BTC-9MAY25-95000-P,2025-05-01 00:05:02.794,2025-05-01 00:05:02.800669,put,95000.0,2025-05-09 08:00:00,224.0,0.0245,0.0265,0.7,36.89,0.027,0.6,39.39,0.0269,38.47,BTC-9MAY25,94336.59,-0.53647,7e-05,56.61651,-130.72406,-12.12977
deribit,BTC-16MAY25-93000-C,2025-05-01 00:05:21.193,2025-05-01 00:05:21.199984,call,93000.0,2025-05-16 08:00:00,10.5,0.0415,0.041,0.2,39.62,0.042,0.7,41.5,0.0412,40.51,SYN.BTC-16MAY25,94468.9933,0.59106,5e-05,75.21545,-99.38482,21.81616
deribit,BTC-9MAY25-94000-P,2025-05-01 00:05:25.512,2025-05-01 00:05:25.517587,put,94000.0,2025-05-09 08:00:00,146.5,0.0215,0.0205,66.7,38.0,0.0215,54.8,38.84,0.0213,38.49,BTC-9MAY25,94359.85,-0.46224,7e-05,56.61337,-130.80771,-10.41269
deribit,BTC-3MAY25-94000-C,2025-05-01 00:05:28.580,2025-05-01 00:05:28.587410,call,94000.0,2025-05-03 08:00:00,7.9,0.017,0.013,20.0,35.65,0.014,22.8,37.23,0.0134,36.97,SYN.BTC-3MAY25,94298.9086,0.54865,0.00014,29.83252,-236.70025,3.22171
deribit,BTC-16MAY25-94000-C,2025-05-01 00:05:28.589,2025-05-01 00:05:28.592406,call,94000.0,2025-05-16 08:00:00,33.7,0.035,0.035,32.3,39.77,0.0365,31.3,41.0,0.0356,40.55,SYN.BTC-16MAY25,94475.4,0.54072,5e-05,76.83888,-101.63503,20.04132
deribit,BTC-30MAY25-95000-P,2025-05-01 00:05:28.631,2025-05-01 00:05:28.634509,put,95000.0,2025-05-30 08:00:00,149.9,0.051,0.0495,30.2,42.31,0.0505,0.7,43.64,0.0502,42.96,BTC-30MAY25,94699.88,-0.48608,3e-05,107.02948,-78.3876,-40.81137
deribit,BTC-9MAY25-94000-C,2025-05-01 00:05:29.644,2025-05-01 00:05:29.650300,call,94000.0,2025-05-09 08:00:00,877.9,0.0245,0.0245,31.2,37.45,0.026,53.3,39.12,0.0251,38.49,BTC-9MAY25,94363.27,0.538,7e-05,56.61205,-130.79281,11.04496
deribit,BTC-30MAY25-96000-P,2025-05-01 00:05:34.057,2025-05-01 00:05:34.063840,put,96000.0,2025-05-30 08:00:00,66.0,0.0575,0.0555,26.6,42.53,0.0565,0.7,43.86,0.0561,43.08,BTC-30MAY25,94711.11,-0.51979,3e-05,106.97432,-78.56287,-43.82939
deribit,BTC-9MAY25-94000-P,2025-05-01 00:05:34.414,2025-05-01 00:05:34.418227,put,94000.0,2025-05-09 08:00:00,146.5,0.0215,0.0205,22.7,37.3,0.022,83.0,38.96,0.0212,38.49,BTC-9MAY25,94374.5,-0.46118,7e-05,56.60522,-130.77362,-10.3888
deribit,BTC-16MAY25-94000-P,2025-05-01 00:06:08.028,2025-05-01 00:06:08.030511,put,94000.0,2025-05-16 08:00:00,84.0,0.031,0.03,72.5,39.54,0.0315,94.2,40.77,0.0308,40.56,SYN.BTC-16MAY25,94433.1533,-0.46141,5e-05,76.84395,-101.6528,-19.52225
deribit,BTC-30MAY25-94000-P,2025-05-01 00:06:30.622,2025-05-01 00:06:30.631912,put,94000.0,2025-05-30 08:00:00,433.8,0.0435,0.044,114.4,42.6,0.0455,73.0,43.49,0.0448,42.9,BTC-30MAY25,94673.46,-0.45244,3e-05,106.30175,-77.73549,-37.82918
deribit,BTC-9MAY25-95000-P,2025-05-01 00:08:04.225,2025-05-01 00:08:04.228027,put,95000.0,2025-05-09 08:00:00,224.0,0.0245,0.026,40.6,37.11,0.027,0.7,39.6,0.0268,38.47,BTC-9MAY25,94357.74,-0.53494,7e-05,56.64169,-130.82947,-12.09375
deribit,BTC-30MAY25-95000-P,2025-05-01 00:08:32.686,2025-05-01 00:08:32.692438,put,95000.0,2025-05-30 08:00:00,149.9,0.051,0.05,0.6,42.64,0.0505,0.7,43.53,0.0504,42.97,BTC-30MAY25,94676.63,-0.48687,3e-05,107.00538,-78.39789,-40.86888
deribit,BTC-30MAY25-96000-P,2025-05-01 00:08:59.168,2025-05-01 00:08:59.170369,put,96000.0,2025-05-30 08:00:00,66.0,0.0575,0.055,26.0,42.5,0.0565,0.7,43.38,0.0562,43.09,BTC-30MAY25,94705.21,-0.51997,3e-05,106.96143,-78.58689,-43.84126
deribit,BTC-30MAY25-94000-C,2025-05-01 00:09:01.307,2025-05-01 00:09:01.311297,call,94000.0,2025-05-30 08:00:00,1496.8,0.0525,0.0515,35.1,42.31,0.053,28.6,43.2,0.0521,42.88,BTC-30MAY25,94714.16,0.54896,3e-05,106.29809,-77.71878,37.80836
