exchange,symbol,timestamp,local_timestamp,type,strike_price,expiration,open_interest,last_price,bid_price,bid_amount,bid_iv,ask_price,ask_amount,ask_iv,mark_price,mark_iv,underlying_index,underlying_price,delta,gamma,vega,theta,rho
deribit,BTC-10OCT25-113000-C,2025-10-01 00:00:01.535,2025-10-01 00:00:02.336832,call,113000.0,2025-10-10 08:00:00,769.2,0.0275,0.0255,1.0,31.18,0.027,62.8,33.6,0.0258,31.66,BTC-10OCT25,114203.63,0.59273,7e-05,70.87823,-120.22408,16.55604
deribit,BTC_USDC-2OCT25-114000-P,2025-10-01 00:00:01.548,2025-10-01 00:00:01.643975,put,114000.0,2025-10-02 08:00:00,0.0,,690.0,5.0,26.55,755.0,1.56,28.73,720.08,27.46,SYN.BTC_USDC-2OCT25,114070.58,-0.48182,0.00021,27.47611,-282.92049,-2.03403
deribit,BTC_USDC-31OCT25-115000-P,2025-10-01 00:00:01.585,2025-10-01 00:00:02.733135,put,115000.0,2025-10-31 08:00:00,2.24,5220.0,4640.0,2.0,34.24,4760.0,5.0,35.15,4672.5,34.46,BTC_USDC-31OCT25,114709.98,-0.49032,3e-05,131.88553,-74.91646,-50.64567
deribit,BTC_USDC-2OCT25-114000-P,2025-10-01 00:00:01.637,2025-10-01 00:00:01.644262,put,114000.0,2025-10-02 08:00:00,0.0,,610.0,5.0,26.55,770.0,5.0,28.73,720.08,27.46,SYN.BTC_USDC-2OCT25,114070.58,-0.48182,0.00021,27.47611,-282.92049,-2.03403
deribit,BTC_USDC-2OCT25-114000-P,2025-10-01 00:00:01.641,2025-10-01 00:00:01.646094,put,114000.0,2025-10-02 08:00:00,0.0,,610.0,5.0,26.55,765.0,1.58,28.73,720.08,27.46,SYN.BTC_USDC-2OCT25,114070.58,-0.48182,0.00021,27.47611,-282.92049,-2.03403
deribit,BTC_USDC-4OCT25-114000-P,2025-10-01 00:00:01.641,2025-10-01 00:00:01.648698,put,114000.0,2025-10-04 08:00:00,0.0,,1180.0,5.0,28.35,1300.0,1.51,31.11,1274.93,30.53,SYN.BTC_USDC-4OCT25,114105.33,-0.48156,0.00012,43.45549,-199.02417,-5.13462
deribit,BTC-3OCT25-114000-C,2025-10-01 00:00:01.905,2025-10-01 00:00:01.926311,call,114000.0,2025-10-03 08:00:00,804.0,0.0085,0.0095,1.1,26.95,0.01,2.1,30.09,0.0098,29.42,BTC-3OCT25,114091.64,0.51831,0.00015,36.35365,-229.20357,3.70894
deribit,BTC-3OCT25-114000-C,2025-10-01 00:00:02.006,2025-10-01 00:00:02.046159,call,114000.0,2025-10-03 08:00:00,804.0,0.0085,0.0095,1.1,26.95,0.0105,77.7,30.09,0.0098,29.42,BTC-3OCT25,114091.64,0.51831,0.00015,36.35365,-229.20357,3.70894
deribit,BTC-2OCT25-114000-P,2025-10-01 00:00:02.010,2025-10-01 00:00:02.038280,put,114000.0,2025-10-02 08:00:00,23.4,0.0065,0.0055,71.1,26.16,0.007,74.9,30.31,0.0063,27.46,SYN.BTC-2OCT25,114070.5786,-0.48182,0.00021,27.47611,-282.92541,-2.03403
deribit,BTC-1OCT25-114000-P,2025-10-01 00:00:02.012,2025-10-01 00:00:02.028237,put,114000.0,2025-10-01 08:00:00,199.9,0.0031,0.0019,15.7,18.4,0.0025,0.2,22.56,0.0023,20.87,SYN.BTC-1OCT25,114051.3571,-0.47028,0.00055,13.71186,-143.09684,-0.49222
deribit,BTC-1OCT25-114000-C,2025-10-01 00:00:02.017,2025-10-01 00:00:02.040456,call,114000.0,2025-10-01 08:00:00,404.4,0.0028,0.0025,2.6,17.98,0.0031,16.4,23.8,0.0028,20.87,SYN.BTC-1OCT25,114051.3571,0.52972,0.00055,13.71186,-143.09684,0.54887
deribit,BTC_USDC-2OCT25-114000-C,2025-10-01 00:00:02.021,2025-10-01 00:00:02.066615,call,114000.0,2025-10-02 08:00:00,1.09,665.0,770.0,5.0,26.71,840.0,5.0,28.89,790.65,27.46,SYN.BTC_USDC-2OCT25,114070.58,0.51818,0.00021,27.47611,-282.92049,2.13036
deribit,BTC-2OCT25-114000-P,2025-10-01 00:00:02.026,2025-10-01 00:00:02.053053,put,114000.0,2025-10-02 08:00:00,23.4,0.0065,0.0055,74.2,26.16,0.0065,0.4,30.31,0.0063,27.46,SYN.BTC-2OCT25,114070.5786,-0.48182,0.00021,27.47611,-282.92541,-2.03403
deribit,BTC_USDC-1OCT25-114000-C,2025-10-01 00:00:02.054,2025-10-01 00:00:02.128531,call,114000.0,2025-10-01 08:00:00,0.75,215.0,190.0,5.0,11.47,410.0,5.0,27.9,313.33,20.87,SYN.BTC_USDC-1OCT25,114051.93,0.53003,0.00055,13.71111,-143.09183,0.5492
deribit,BTC-10OCT25-114000-P,2025-10-01 00:00:02.061,2025-10-01 00:00:02.498925,put,114000.0,2025-10-10 08:00:00,441.0,0.018,0.0185,19.2,30.41,0.0195,113.8,31.98,0.0191,31.39,BTC-10OCT25,114203.63,-0.47582,7e-05,72.72154,-122.26966,-14.45363
deribit,BTC_USDC-31OCT25-114000-C,2025-10-01 00:00:02.071,2025-10-01 00:00:02.415768,call,114000.0,2025-10-31 08:00:00,0.04,2980.0,4860.0,5.0,34.43,4960.0,5.0,35.2,4872.93,34.54,BTC_USDC-31OCT25,114706.54,0.54452,3e-05,131.09793,-74.63364,47.83377
deribit,BTC_USDC-3OCT25-114000-P,2025-10-01 00:00:02.072,2025-10-01 00:00:02.123331,put,114000.0,2025-10-03 08:00:00,0.07,1100.0,980.0,2.0,28.33,1040.0,0.64,29.84,1025.59,29.42,SYN.BTC_USDC-3OCT25,114091.64,-0.48169,0.00015,36.35365,-229.20357,-3.57873
deribit,BTC_USDC-1OCT25-114000-C,2025-10-01 00:00:02.077,2025-10-01 00:00:02.191403,call,114000.0,2025-10-01 08:00:00,0.75,215.0,190.0,5.0,11.47,435.0,5.0,27.9,313.33,20.87,SYN.BTC_USDC-1OCT25,114051.93,0.53003,0.00055,13.71111,-143.09183,0.5492
deribit,BTC_USDC-31OCT25-115000-C,2025-10-01 00:00:02.099,2025-10-01 00:00:02.468650,call,115000.0,2025-10-31 08:00:00,4.06,2740.0,4360.0,6.47,34.3,4460.0,5.0,35.06,4378.44,34.46,BTC_USDC-31OCT25,114709.98,0.50968,3e-05,131.88553,-74.91646,44.92511
deribit,BTC-10OCT25-114000-C,2025-10-01 00:00:02.104,2025-10-01 00:00:02.442901,call,114000.0,2025-10-10 08:00:00,704.4,0.0235,0.0205,18.7,30.75,0.021,0.1,31.53,0.0209,31.39,BTC-10OCT25,114203.63,0.52418,7e-05,72.72154,-122.26966,14.69705
deribit,BTC_USDC-2OCT25-114000-C,2025-10-01 00:00:02.207,2025-10-01 00:00:02.314733,call,114000.0,2025-10-02 08:00:00,1.09,665.0,675.0,5.0,26.67,880.0,5.0,29.21,791.8,27.46,SYN.BTC_USDC-2OCT25,114072.77,0.51864,0.00021,27.47517,-282.91572,2.13228
deribit,BTC_USDC-1OCT25-114000-P,2025-10-01 00:00:02.271,2025-10-01 00:00:02.319496,put,114000.0,2025-10-01 08:00:00,1.02,305.0,120.0,5.09,10.51,280.0,5.0,22.57,261.97,20.87,SYN.BTC_USDC-1OCT25,114051.93,-0.46997,0.00055,13.71111,-143.09183,-0.49189
deribit,BTC_USDC-10OCT25-115000-P,2025-10-01 00:00:02.288,2025-10-01 00:00:02.916830,put,115000.0,2025-10-10 08:00:00,0.0,,2480.0,5.0,28.15,2740.0,5.0,31.75,2697.22,31.16,SYN.BTC_USDC-10OCT25,114199.33,-0.5459,7e-05,72.36988,-120.79521,-16.63178
deribit,BTC_USDC-10OCT25-114000-P,2025-10-01 00:00:02.288,2025-10-01 00:00:02.494068,put,114000.0,2025-10-10 08:00:00,0.0,,2000.0,5.0,28.86,2180.0,1.23,31.34,2183.51,31.39,SYN.BTC_USDC-10OCT25,114198.59,-0.47617,7e-05,72.72218,-122.27074,-14.46386
deribit,BTC_USDC-10OCT25-114000-C,2025-10-01 00:00:02.288,2025-10-01 00:00:02.424793,call,114000.0,2025-10-10 08:00:00,0.21,2080.0,2340.0,1.44,30.8,2400.0,5.0,31.63,2381.78,31.39,SYN.BTC_USDC-10OCT25,114199.37,0.52389,7e-05,72.72209,-122.27058,14.68841
deribit,BTC_USDC-31OCT25-114000-P,2025-10-01 00:00:02.299,2025-10-01 00:00:02.490440,put,114000.0,2025-10-31 08:00:00,0.14,6960.0,4160.0,1.63,34.45,4260.0,5.0,35.06,4172.72,34.54,BTC_USDC-31OCT25,114706.54,-0.45548,3e-05,131.09793,-74.63364,-46.90595
deribit,BTC_USDC-2OCT25-114000-P,2025-10-01 00:00:02.355,2025-10-01 00:00:02.447735,put,114000.0,2025-10-02 08:00:00,0.0,,605.0,5.0,23.49,760.0,5.0,29.13,719.05,27.46,SYN.BTC_USDC-2OCT25,114072.77,-0.48136,0.00021,27.47517,-282.91572,-2.0321
deribit,BTC_USDC-31OCT25-116000-P,2025-10-01 00:00:02.607,2025-10-01 00:00:04.272836,put,116000.0,2025-10-31 08:00:00,0.01,4320.0,5160.0,7.0,34.07,5300.0,5.0,35.14,5198.81,34.33,BTC_USDC-31OCT25,114715.23,-0.52514,4e-05,131.66837,-74.50888,-54.40485
deribit,BTC-2OCT25-114000-P,2025-10-01 00:00:02.738,2025-10-01 00:00:02.807121,put,114000.0,2025-10-02 08:00:00,23.4,0.0065,0.006,1.1,26.16,0.0065,7.0,30.31,0.0063,27.46,SYN.BTC-2OCT25,114070.5786,-0.48182,0.00021,27.47611,-282.92541,-2.03403
deribit,BTC-1OCT25-114000-P,2025-10-01 00:00:02.756,2025-10-01 00:00:02.851469,put,114000.0,2025-10-01 08:00:00,199.9,0.0031,0.0019,15.7,17.75,0.0024,0.5,22.75,0.0023,20.87,SYN.BTC-1OCT25,114056.751,-0.4673,0.00055,13.70445,-143.01102,-0.48911
deribit,BTC-31OCT25-114000-C,2025-10-01 00:00:02.823,2025-10-01 00:00:03.101293,call,114000.0,2025-10-31 08:00:00,1207.0,0.045,0.0425,5.6,34.32,0.0435,58.5,35.19,0.0427,34.54,BTC-31OCT25,114709.98,0.54464,3e-05,131.09744,-74.63388,47.84513
deribit,BTC-17OCT25-113000-C,2025-10-01 00:00:02.845,2025-10-01 00:00:03.157044,call,113000.0,2025-10-17 08:00:00,245.5,0.035,0.034,0.9,32.89,0.0345,0.1,33.5,0.0344,33.38,SYN.BTC-17OCT25,114372.6867,0.58172,5e-05,94.48925,-96.56133,28.01167
deribit,BTC-10OCT25-114000-C,2025-10-01 00:00:02.969,2025-10-01 00:00:03.032103,call,114000.0,2025-10-10 08:00:00,704.4,0.0235,0.0205,3.5,30.71,0.0215,36.8,31.5,0.0209,31.39,BTC-10OCT25,114208.66,0.52453,7e-05,72.72085,-122.26949,14.70725
deribit,BTC-31OCT25-114000-P,2025-10-01 00:00:02.996,2025-10-01 00:00:03.360019,put,114000.0,2025-10-31 08:00:00,538.9,0.0375,0.0365,0.1,34.5,0.037,1.2,34.94,0.0366,34.54,BTC-31OCT25,114715.23,-0.45517,3e-05,131.09667,-74.63391,-46.87725
deribit,BTC-10OCT25-115000-P,2025-10-01 00:00:03.205,2025-10-01 00:00:03.590777,put,115000.0,2025-10-10 08:00:00,231.2,0.024,0.023,22.7,30.21,0.024,23.5,31.79,0.0236,31.16,BTC-10OCT25,114208.66,-0.54525,7e-05,72.38943,-120.83195,-16.61276
deribit,BTC_USDC-3OCT25-114000-P,2025-10-01 00:00:03.287,2025-10-01 00:00:03.633663,put,114000.0,2025-10-03 08:00:00,0.07,1100.0,915.0,2.0,28.19,1040.0,0.64,29.84,1024.73,29.42,SYN.BTC_USDC-3OCT25,114091.64,-0.48169,0.00015,36.35365,-229.20431,-3.57873
deribit,BTC_USDC-3OCT25-114000-P,2025-10-01 00:00:03.320,2025-10-01 00:00:03.700228,put,114000.0,2025-10-03 08:00:00,0.07,1100.0,920.0,1.54,28.19,1040.0,0.64,29.84,1024.73,29.42,SYN.BTC_USDC-3OCT25,114091.64,-0.48169,0.00015,36.35365,-229.20431,-3.57873
deribit,BTC_USDC-10OCT25-113000-C,2025-10-01 00:00:03.350,2025-10-01 00:00:03.813712,call,113000.0,2025-10-10 08:00:00,0.0,,2720.0,5.0,28.47,3180.0,5.0,34.97,2942.35,31.66,SYN.BTC_USDC-10OCT25,114208.75,0.59308,7e-05,70.86658,-120.20115,16.56615
deribit,BTC_USDC-2OCT25-114000-C,2025-10-01 00:00:03.499,2025-10-01 00:00:03.943528,call,114000.0,2025-10-02 08:00:00,1.09,665.0,680.0,5.0,23.13,880.0,5.0,30.6,793.77,27.46,SYN.BTC_USDC-2OCT25,114076.53,0.51943,0.00021,27.47348,-282.90171,2.13557
deribit,BTC_USDC-3OCT25-114000-P,2025-10-01 00:00:03.700,2025-10-01 00:00:04.235872,put,114000.0,2025-10-03 08:00:00,0.07,1100.0,925.0,5.0,26.54,1040.0,0.64,29.84,1022.76,29.42,SYN.BTC_USDC-3OCT25,114091.64,-0.48169,0.00015,36.35365,-229.20592,-3.57873
deribit,BTC_USDC-2OCT25-114000-C,2025-10-01 00:00:05.324,2025-10-01 00:00:05.361633,call,114000.0,2025-10-02 08:00:00,1.09,665.0,690.0,6.41,23.14,875.0,1.42,30.42,798.66,27.46,SYN.BTC_USDC-2OCT25,114086.11,0.52145,0.00021,27.46865,-282.83638,2.14398
deribit,BTC_USDC-31OCT25-114000-P,2025-10-01 00:00:06.458,2025-10-01 00:00:06.460538,put,114000.0,2025-10-31 08:00:00,0.14,6960.0,4160.0,1.63,34.48,4240.0,1.63,35.25,4165.54,34.54,BTC_USDC-31OCT25,114716.39,-0.45513,3e-05,131.0965,-74.635,-46.87348
deribit,BTC_USDC-10OCT25-114000-C,2025-10-01 00:00:06.503,2025-10-01 00:00:06.528841,call,114000.0,2025-10-10 08:00:00,0.21,2080.0,2320.0,5.0,30.73,2400.0,5.0,31.55,2389.43,31.39,SYN.BTC_USDC-10OCT25,114210.3,0.52465,7e-05,72.72061,-122.27141,14.71056
deribit,BTC_USDC-10OCT25-114000-C,2025-10-01 00:00:06.553,2025-10-01 00:00:06.577121,call,114000.0,2025-10-10 08:00:00,0.21,2080.0,2200.0,5.0,30.73,2480.0,5.0,31.55,2389.43,31.39,SYN.BTC_USDC-10OCT25,114210.3,0.52465,7e-05,72.72061,-122.27141,14.71056
deribit,BTC-10OCT25-115000-P,2025-10-01 00:00:07.309,2025-10-01 00:00:07.337472,put,115000.0,2025-10-10 08:00:00,231.2,0.024,0.023,0.9,30.25,0.0235,0.7,31.83,0.0236,31.16,BTC-10OCT25,114214.03,-0.54488,7e-05,72.40061,-120.85481,-16.60179
deribit,BTC_USDC-1OCT25-114000-C,2025-10-01 00:00:07.418,2025-10-01 00:00:07.479146,call,114000.0,2025-10-01 08:00:00,0.75,215.0,195.0,5.0,11.24,435.0,5.0,29.16,319.68,20.87,SYN.BTC_USDC-1OCT25,114066.42,0.53805,0.00055,13.68926,-142.84108,0.55755
deribit,BTC-10OCT25-114000-P,2025-10-01 00:00:07.448,2025-10-01 00:00:07.458996,put,114000.0,2025-10-10 08:00:00,441.0,0.018,0.0185,4.7,30.48,0.019,0.3,32.05,0.0191,31.39,BTC-10OCT25,114214.03,-0.4751,7e-05,72.72004,-122.27124,-14.43256
deribit,BTC_USDC-31OCT25-115000-P,2025-10-01 00:00:07.456,2025-10-01 00:00:07.479698,put,115000.0,2025-10-31 08:00:00,2.24,5220.0,4620.0,7.0,34.27,4760.0,5.0,35.19,4666.46,34.46,BTC_USDC-31OCT25,114719.94,-0.48998,3e-05,131.89414,-74.92237,-50.61245
deribit,BTC_USDC-31OCT25-116000-P,2025-10-01 00:00:07.563,2025-10-01 00:00:07.620677,put,116000.0,2025-10-31 08:00:00,0.01,4320.0,5160.0,2.0,34.09,5280.0,5.0,35.16,5193.26,34.33,BTC_USDC-31OCT25,114719.94,-0.52497,4e-05,131.67726,-74.51633,-54.38902
deribit,BTC_USDC-31OCT25-114000-P,2025-10-01 00:00:07.567,2025-10-01 00:00:07.602639,put,114000.0,2025-10-31 08:00:00,0.14,6960.0,4140.0,7.0,34.49,4240.0,6.63,35.11,4167.21,34.54,BTC_USDC-31OCT25,114719.94,-0.45501,3e-05,131.09596,-74.63498,-46.86176
deribit,BTC_USDC-1OCT25-114000-C,2025-10-01 00:00:07.605,2025-10-01 00:00:07.624339,call,114000.0,2025-10-01 08:00:00,0.75,215.0,200.0,5.0,11.61,435.0,5.0,29.16,319.79,20.87,SYN.BTC_USDC-1OCT25,114066.42,0.53805,0.00055,13.68925,-142.83286,0.55755
deribit,BTC_USDC-2OCT25-114000-C,2025-10-01 00:00:07.667,2025-10-01 00:00:07.732214,call,114000.0,2025-10-02 08:00:00,1.09,665.0,695.0,10.0,23.55,875.0,1.42,30.29,797.18,27.46,SYN.BTC_USDC-2OCT25,114083.26,0.52085,0.00021,27.47016,-282.83708,2.14148
deribit,BTC-17OCT25-115000-P,2025-10-01 00:00:07.764,2025-10-01 00:00:07.781147,put,115000.0,2025-10-17 08:00:00,63.1,0.029,0.03,31.5,32.74,0.031,5.8,33.33,0.0307,32.96,SYN.BTC-17OCT25,114379.03,-0.51706,5e-05,96.43841,-97.31628,-28.0356
deribit,BTC_USDC-31OCT25-116000-P,2025-10-01 00:00:07.770,2025-10-01 00:00:07.787776,put,116000.0,2025-10-31 08:00:00,0.01,4320.0,5160.0,2.0,34.09,5260.0,5.0,35.16,5193.26,34.33,BTC_USDC-31OCT25,114719.94,-0.52497,4e-05,131.67726,-74.51633,-54.38902
deribit,BTC_USDC-2OCT25-114000-C,2025-10-01 00:00:07.808,2025-10-01 00:00:07.818584,call,114000.0,2025-10-02 08:00:00,1.09,665.0,700.0,5.0,23.55,875.0,1.42,30.29,797.18,27.46,SYN.BTC_USDC-2OCT25,114083.26,0.52085,0.00021,27.47016,-282.83708,2.14148
deribit,BTC_USDC-2OCT25-114000-C,2025-10-01 00:00:07.841,2025-10-01 00:00:07.867094,call,114000.0,2025-10-02 08:00:00,1.09,665.0,700.0,6.4,23.55,880.0,6.4,30.29,797.18,27.46,SYN.BTC_USDC-2OCT25,114083.26,0.52085,0.00021,27.47016,-282.83708,2.14148
deribit,BTC_USDC-2OCT25-114000-C,2025-10-01 00:00:07.924,2025-10-01 00:00:07.929115,call,114000.0,2025-10-02 08:00:00,1.09,665.0,705.0,5.0,23.55,880.0,1.4,30.29,797.18,27.46,SYN.BTC_USDC-2OCT25,114083.26,0.52085,0.00021,27.47016,-282.83708,2.14148
deribit,BTC_USDC-2OCT25-114000-C,2025-10-01 00:00:07.985,2025-10-01 00:00:07.988867,call,114000.0,2025-10-02 08:00:00,1.09,665.0,710.0,5.0,23.55,880.0,1.4,30.29,797.18,27.46,SYN.BTC_USDC-2OCT25,114083.26,0.52085,0.00021,27.47016,-282.83708,2.14148
