exchange,symbol,timestamp,local_timestamp,type,strike_price,expiration,open_interest,last_price,bid_price,bid_amount,bid_iv,ask_price,ask_amount,ask_iv,mark_price,mark_iv,underlying_index,underlying_price,delta,gamma,vega,theta,rho
deribit,BTC-28MAR25-84000-C,2025-03-01 00:00:06.989,2025-03-01 00:00:06.990487,call,84000.0,2025-03-28 08:00:00,192.0,0.0535,0.0555,31.4,46.69,0.057,11.9,47.62,0.0563,47.48,BTC-28MAR25,84790.71,0.55451,4e-05,91.70186,-79.64759,31.63129
deribit,BTC-28MAR25-85000-P,2025-03-01 00:00:07.046,2025-03-01 00:00:07.059364,put,85000.0,2025-03-28 08:00:00,2498.0,0.0535,0.052,35.4,46.92,0.053,0.6,47.38,0.053,47.33,BTC-28MAR25,84790.71,-0.48176,4e-05,92.47071,-80.05916,-33.95183
deribit,BTC-21MAR25-86000-P,2025-03-01 00:00:07.058,2025-03-01 00:00:07.061139,put,86000.0,2025-03-21 08:00:00,19.4,0.0895,0.0515,27.4,46.0,0.0535,0.7,47.6,0.0529,47.01,SYN.BTC-21MAR25,84660.425,-0.53427,4e-05,79.42223,-91.81294,-27.6947
deribit,BTC-3MAR25-84000-C,2025-03-01 00:00:07.111,2025-03-01 00:00:07.123850,call,84000.0,2025-03-03 08:00:00,39.5,0.015,0.015,29.4,40.18,0.0165,8.3,43.34,0.016,43.34,SYN.BTC-3MAR25,84354.6763,0.55525,0.00014,26.64832,-247.4594,2.90793
deribit,BTC-21MAR25-83000-C,2025-03-01 00:00:09.209,2025-03-01 00:00:09.209248,call,83000.0,2025-03-21 08:00:00,4.5,0.035,0.054,25.7,47.22,0.056,25.0,48.85,0.0549,47.67,SYN.BTC-21MAR25,84660.425,0.59185,4e-05,77.59428,-90.95482,25.32322
deribit,BTC-2MAR25-84000-C,2025-03-01 00:00:10.616,2025-03-01 00:00:10.623719,call,84000.0,2025-03-02 08:00:00,165.6,0.011,0.0085,29.5,26.02,0.0105,30.1,32.43,0.0099,31.82,SYN.BTC-2MAR25,84342.3914,0.58751,0.00024,19.84536,-236.7827,1.77975
deribit,BTC-7MAR25-84000-C,2025-03-01 00:00:10.618,2025-03-01 00:00:10.624056,call,84000.0,2025-03-07 08:00:00,98.1,0.027,0.027,26.5,47.33,0.0285,7.3,49.25,0.0279,48.12,BTC-7MAR25,84440.6,0.54547,7e-05,44.08573,-167.49658,7.5831
deribit,BTC-7MAR25-85000-P,2025-03-01 00:00:12.650,2025-03-01 00:00:12.658697,put,85000.0,2025-03-07 08:00:00,503.8,0.03,0.0275,29.2,45.54,0.029,27.7,47.44,0.0284,47.23,BTC-7MAR25,84434.96,-0.53032,8e-05,44.24305,-164.98439,-8.18563
deribit,BTC-21MAR25-84000-C,2025-03-01 00:00:12.651,2025-03-01 00:00:12.658590,call,84000.0,2025-03-21 08:00:00,26.7,0.048,0.0475,27.2,46.8,0.0495,28.3,48.41,0.0483,47.21,SYN.BTC-21MAR25,84680.04,0.55095,4e-05,79.08372,-91.81688,23.70782
deribit,BTC-21MAR25-86000-P,2025-03-01 00:00:22.262,2025-03-01 00:00:22.307106,put,86000.0,2025-03-21 08:00:00,19.4,0.0895,0.0515,26.7,45.56,0.054,29.9,47.69,0.0529,47.01,SYN.BTC-21MAR25,84673.055,-0.53375,4e-05,79.44303,-91.82556,-27.66969
deribit,BTC-3MAR25-84000-C,2025-03-01 00:00:25.822,2025-03-01 00:00:25.823685,call,84000.0,2025-03-03 08:00:00,39.5,0.015,0.0145,29.6,40.17,0.0165,27.4,44.92,0.0159,43.15,SYN.BTC-3MAR25,84355.0896,0.55548,0.00014,26.64624,-246.36684,2.90952
deribit,BTC-28MAR25-86000-P,2025-03-01 00:00:26.394,2025-03-01 00:00:26.396653,put,86000.0,2025-03-28 08:00:00,83.6,0.067,0.0585,27.3,46.46,0.0605,10.4,47.83,0.0595,47.4,BTC-28MAR25,84789.43,-0.51772,4e-05,92.47473,-80.18687,-36.65264
deribit,BTC-28MAR25-85000-C,2025-03-01 00:00:26.513,2025-03-01 00:00:26.519880,call,85000.0,2025-03-28 08:00:00,2916.8,0.0515,0.0495,47.8,46.9,0.0505,1.0,47.36,0.0505,47.32,BTC-28MAR25,84789.45,0.51819,4e-05,92.46986,-80.0504,29.69835
deribit,BTC-21MAR25-83000-C,2025-03-01 00:00:27.122,2025-03-01 00:00:27.125899,call,83000.0,2025-03-21 08:00:00,4.5,0.035,0.0535,29.8,46.66,0.056,28.1,48.84,0.0549,47.66,SYN.BTC-21MAR25,84662.445,0.59194,4e-05,77.59188,-90.93403,25.32795
deribit,BTC-21MAR25-85000-P,2025-03-01 00:00:27.402,2025-03-01 00:00:27.407731,put,85000.0,2025-03-21 08:00:00,3.9,0.0525,0.0455,20.0,46.1,0.0475,30.2,47.7,0.0466,47.27,SYN.BTC-21MAR25,84662.405,-0.49198,4e-05,79.70228,-92.63782,-25.40099
deribit,BTC-14MAR25-83000-C,2025-03-01 00:00:29.830,2025-03-01 00:00:29.835856,call,83000.0,2025-03-14 08:00:00,16.0,0.0465,0.045,26.0,47.36,0.0465,6.2,48.71,0.0459,47.85,BTC-14MAR25,84523.07,0.5966,5e-05,62.54898,-112.23064,17.00466
deribit,BTC-7MAR25-84000-P,2025-03-01 00:00:29.844,2025-03-01 00:00:29.848801,put,84000.0,2025-03-07 08:00:00,394.6,0.0225,0.0225,3.8,47.42,0.0235,50.2,48.37,0.0228,48.11,BTC-7MAR25,84410.13,-0.45678,7e-05,44.09772,-167.49689,-7.02514
deribit,BTC-21MAR25-84000-C,2025-03-01 00:00:29.877,2025-03-01 00:00:29.883071,call,84000.0,2025-03-21 08:00:00,26.7,0.048,0.047,30.1,46.43,0.0495,28.9,48.57,0.0482,47.21,SYN.BTC-21MAR25,84654.15,0.54987,4e-05,79.08702,-91.81142,23.65684
deribit,BTC-21MAR25-85000-C,2025-03-01 00:00:30.013,2025-03-01 00:00:30.015913,call,85000.0,2025-03-21 08:00:00,329.6,0.0465,0.0415,15.6,46.67,0.043,39.0,47.73,0.0425,47.27,SYN.BTC-21MAR25,84654.15,0.50767,4e-05,79.69588,-92.62941,21.93417
deribit,BTC-28MAR25-86000-P,2025-03-01 00:00:32.210,2025-03-01 00:00:32.215790,put,86000.0,2025-03-28 08:00:00,83.6,0.067,0.059,18.2,46.36,0.0605,10.4,48.2,0.0596,47.4,BTC-28MAR25,84774.43,-0.51827,4e-05,92.45145,-80.16395,-36.68631
deribit,BTC-21MAR25-86000-P,2025-03-01 00:00:34.776,2025-03-01 00:00:34.782924,put,86000.0,2025-03-21 08:00:00,19.4,0.0895,0.052,19.8,45.34,0.054,29.4,48.01,0.0531,47.0,SYN.BTC-21MAR25,84644.07,-0.53498,4e-05,79.39318,-91.76173,-27.72679
deribit,BTC-2MAR25-84000-C,2025-03-01 00:00:38.980,2025-03-01 00:00:38.986719,call,84000.0,2025-03-02 08:00:00,165.6,0.011,0.008,30.0,27.14,0.01,22.7,33.5,0.0096,31.76,SYN.BTC-2MAR25,84305.3344,0.57873,0.00024,19.92535,-237.45445,1.75184
deribit,BTC-7MAR25-84000-C,2025-03-01 00:00:41.915,2025-03-01 00:00:41.921916,call,84000.0,2025-03-07 08:00:00,98.1,0.027,0.027,26.5,46.95,0.028,0.8,49.82,0.0276,48.12,BTC-7MAR25,84391.24,0.54182,7e-05,44.10206,-167.54349,7.52885
deribit,BTC-7MAR25-85000-P,2025-03-01 00:00:43.251,2025-03-01 00:00:43.256632,put,85000.0,2025-03-07 08:00:00,503.8,0.03,0.028,0.7,45.04,0.029,7.7,47.91,0.0287,47.24,BTC-7MAR25,84395.87,-0.53328,8e-05,44.1939,-164.83201,-8.22806
deribit,BTC-3MAR25-84000-C,2025-03-01 00:00:51.741,2025-03-01 00:00:51.745247,call,84000.0,2025-03-03 08:00:00,39.5,0.015,0.0145,30.2,39.04,0.016,0.7,45.36,0.0159,43.33,SYN.BTC-3MAR25,84333.2652,0.55236,0.00014,26.66393,-247.66009,2.89151
deribit,BTC-14MAR25-84000-P,2025-03-01 00:01:00.614,2025-03-01 00:01:00.619663,put,84000.0,2025-03-14 08:00:00,184.0,0.034,0.0325,0.8,45.96,0.033,0.6,47.28,0.0329,47.19,BTC-14MAR25,84509.09,-0.45538,5e-05,64.03198,-113.32742,-15.07373
