exchange,symbol,timestamp,local_timestamp,type,strike_price,expiration,open_interest,last_price,bid_price,bid_amount,bid_iv,ask_price,ask_amount,ask_iv,mark_price,mark_iv,underlying_index,underlying_price,delta,gamma,vega,theta,rho
deribit,BTC-1APR25-82500-P,2025-04-01 00:00:05.200,2025-04-01 00:00:05.206708,put,82500.0,2025-04-01 08:00:00,48.5,0.0044,0.0036,0.5,31.83,0.0042,0.5,35.98,0.0038,33.57,SYN.BTC-1APR25,82539.7428,-0.47904,0.00048,9.93725,-166.77703,-0.36397
deribit,BTC-1APR25-82500-P,2025-04-01 00:00:05.217,2025-04-01 00:00:05.253861,put,82500.0,2025-04-01 08:00:00,48.5,0.0044,0.0036,0.5,31.83,0.0043,0.6,35.98,0.0038,33.57,SYN.BTC-1APR25,82539.7428,-0.47904,0.00048,9.93725,-166.77703,-0.36397
deribit,BTC-4APR25-83000-P,2025-04-01 00:00:05.340,2025-04-01 00:00:05.364574,put,83000.0,2025-04-04 08:00:00,758.0,0.0233,0.0235,0.1,52.75,0.0245,13.7,55.38,0.0236,54.37,BTC-4APR25,82551.11,-0.53125,9e-05,31.37553,-255.86189,-4.18304
deribit,BTC-1APR25-82500-C,2025-04-01 00:00:05.410,2025-04-01 00:00:05.460110,call,82500.0,2025-04-01 08:00:00,67.6,0.0041,0.0038,0.8,29.49,0.0044,0.6,35.3,0.0043,33.57,SYN.BTC-1APR25,82539.7428,0.52096,0.00048,9.93725,-166.77703,0.38946
deribit,BTC-1APR25-82500-C,2025-04-01 00:00:05.411,2025-04-01 00:00:05.465522,call,82500.0,2025-04-01 08:00:00,67.6,0.0041,0.0037,2.1,29.49,0.0044,0.6,35.3,0.0043,33.57,SYN.BTC-1APR25,82539.7428,0.52096,0.00048,9.93725,-166.77703,0.38946
deribit,BTC-1APR25-82500-P,2025-04-01 00:00:05.569,2025-04-01 00:00:05.624683,put,82500.0,2025-04-01 08:00:00,48.5,0.0044,0.0036,0.8,31.83,0.0044,1.9,35.98,0.0038,33.57,SYN.BTC-1APR25,82539.7428,-0.47904,0.00048,9.93725,-166.77703,-0.36397
deribit,BTC-11APR25-82000-C,2025-04-01 00:00:05.572,2025-04-01 00:00:05.624598,call,82000.0,2025-04-11 08:00:00,123.4,0.0395,0.0375,0.8,50.43,0.039,9.8,51.93,0.0379,51.12,BTC-11APR25,82603.96,0.55105,6e-05,54.99317,-136.0171,11.99914
deribit,BTC-25APR25-84000-P,2025-04-01 00:00:05.640,2025-04-01 00:00:05.649626,put,84000.0,2025-04-25 08:00:00,508.3,0.059,0.058,0.7,47.48,0.059,12.8,48.94,0.0584,48.37,BTC-25APR25,82702.58,-0.5248,4e-05,85.02431,-84.49736,-32.15545
deribit,BTC-25APR25-82000-C,2025-04-01 00:00:05.894,2025-04-01 00:00:05.907847,call,82000.0,2025-04-25 08:00:00,406.1,0.054,0.0535,22.5,48.43,0.055,12.7,49.4,0.0545,48.95,BTC-25APR25,82702.58,0.55199,4e-05,84.4645,-84.94887,27.42754
deribit,BTC-1APR25-82500-C,2025-04-01 00:00:06.054,2025-04-01 00:00:06.062751,call,82500.0,2025-04-01 08:00:00,67.6,0.0041,0.0035,0.8,28.66,0.0044,21.2,34.47,0.0043,33.57,SYN.BTC-1APR25,82539.7428,0.52096,0.00048,9.93725,-166.77703,0.38946
deribit,BTC-18APR25-81000-C,2025-04-01 00:00:06.058,2025-04-01 00:00:06.078975,call,81000.0,2025-04-18 08:00:00,4.0,0.057,0.052,7.6,49.1,0.055,0.7,50.88,0.0536,49.8,SYN.BTC-18APR25,82654.67,0.59507,4e-05,69.80734,-100.27666,21.25396
deribit,BTC-25APR25-82000-C,2025-04-01 00:00:06.066,2025-04-01 00:00:06.078977,call,82000.0,2025-04-25 08:00:00,406.1,0.054,0.0535,41.4,48.49,0.0545,0.8,49.47,0.0545,48.95,BTC-25APR25,82691.2,0.55156,4e-05,84.46485,-84.94922,27.4038
deribit,BTC-11APR25-82000-C,2025-04-01 00:00:06.066,2025-04-01 00:00:06.075866,call,82000.0,2025-04-11 08:00:00,123.4,0.0395,0.037,14.6,50.46,0.0385,5.0,51.96,0.0379,51.12,BTC-11APR25,82600.81,0.55088,6e-05,54.9942,-136.01909,11.99504
deribit,BTC-11APR25-83000-P,2025-04-01 00:00:06.128,2025-04-01 00:00:06.149263,put,83000.0,2025-04-11 08:00:00,194.3,0.0385,0.036,52.4,49.84,0.0375,33.0,51.33,0.0365,50.58,BTC-11APR25,82600.81,-0.50563,6e-05,55.44022,-135.6794,-12.67728
deribit,BTC-3APR25-83000-P,2025-04-01 00:00:06.146,2025-04-01 00:00:06.157222,put,83000.0,2025-04-03 08:00:00,23.9,0.022,0.0205,0.7,55.06,0.022,0.7,58.21,0.0209,56.3,SYN.BTC-3APR25,82545.303,-0.53964,0.00011,26.19951,-316.06964,-2.95787
deribit,BTC-18APR25-84000-P,2025-04-01 00:00:06.216,2025-04-01 00:00:06.246355,put,84000.0,2025-04-18 08:00:00,61.5,0.0495,0.051,4.8,47.78,0.052,4.8,49.52,0.0512,48.64,SYN.BTC-18APR25,82654.67,-0.53955,5e-05,71.50402,-100.33224,-23.18974
deribit,BTC-18APR25-81000-C,2025-04-01 00:00:06.230,2025-04-01 00:00:06.250838,call,81000.0,2025-04-18 08:00:00,4.0,0.057,0.0525,19.0,49.1,0.0545,19.0,50.88,0.0536,49.8,SYN.BTC-18APR25,82654.67,0.59507,4e-05,69.80734,-100.27666,21.25396
deribit,BTC-18APR25-81000-C,2025-04-01 00:00:06.297,2025-04-01 00:00:06.302787,call,81000.0,2025-04-18 08:00:00,4.0,0.057,0.053,4.9,49.1,0.054,4.4,50.88,0.0536,49.8,SYN.BTC-18APR25,82654.67,0.59507,4e-05,69.80734,-100.27666,21.25396
deribit,BTC-25APR25-84000-P,2025-04-01 00:00:06.456,2025-04-01 00:00:06.466574,put,84000.0,2025-04-25 08:00:00,508.3,0.059,0.058,5.4,47.89,0.0595,32.0,48.86,0.0584,48.37,BTC-25APR25,82691.2,-0.52524,4e-05,85.00673,-84.47989,-32.17964
deribit,BTC-2APR25-82000-C,2025-04-01 00:00:06.545,2025-04-01 00:00:06.552446,call,82000.0,2025-04-02 08:00:00,75.0,0.014,0.014,36.5,45.32,0.015,0.7,49.6,0.0151,48.09,SYN.BTC-2APR25,82543.5319,0.59555,0.00016,19.32931,-348.5731,1.75007
deribit,BTC-1APR25-82500-C,2025-04-01 00:00:06.563,2025-04-01 00:00:06.622782,call,82500.0,2025-04-01 08:00:00,67.6,0.0041,0.0034,0.8,28.66,0.0043,0.8,34.47,0.0043,33.57,SYN.BTC-1APR25,82539.7428,0.52096,0.00048,9.93725,-166.77703,0.38946
deribit,BTC-1APR25-82500-C,2025-04-01 00:00:06.568,2025-04-01 00:00:06.627236,call,82500.0,2025-04-01 08:00:00,67.6,0.0041,0.0035,0.3,28.66,0.0043,0.8,34.47,0.0043,33.57,SYN.BTC-1APR25,82539.7428,0.52096,0.00048,9.93725,-166.77703,0.38946
deribit,BTC-11APR25-83000-P,2025-04-01 00:00:06.674,2025-04-01 00:00:07.044290,put,83000.0,2025-04-11 08:00:00,194.3,0.0385,0.0365,0.6,49.73,0.0375,12.8,51.96,0.0365,50.58,BTC-11APR25,82588.85,-0.5063,6e-05,55.43079,-135.65643,-12.69315
deribit,BTC-1APR25-82500-P,2025-04-01 00:00:06.731,2025-04-01 00:00:06.924856,put,82500.0,2025-04-01 08:00:00,48.5,0.0044,0.0038,5.1,33.35,0.0046,1.5,38.33,0.0038,33.56,SYN.BTC-1APR25,82536.9538,-0.48037,0.00048,9.9386,-166.78863,-0.36497
deribit,BTC-18APR25-81000-C,2025-04-01 00:00:06.880,2025-04-01 00:00:06.917320,call,81000.0,2025-04-18 08:00:00,4.0,0.057,0.0525,24.5,49.1,0.054,5.1,50.88,0.0536,49.8,SYN.BTC-18APR25,82654.67,0.59507,4e-05,69.80734,-100.27666,21.25396
deribit,BTC-18APR25-84000-P,2025-04-01 00:00:06.917,2025-04-01 00:00:07.133516,put,84000.0,2025-04-18 08:00:00,61.5,0.0495,0.051,25.3,48.36,0.0525,10.8,49.52,0.0513,48.64,SYN.BTC-18APR25,82654.67,-0.53955,5e-05,71.50402,-100.33247,-23.18974
deribit,BTC-18APR25-83000-P,2025-04-01 00:00:06.943,2025-04-01 00:00:07.037444,put,83000.0,2025-04-18 08:00:00,33.9,0.0445,0.0445,42.2,48.65,0.046,39.0,49.8,0.0447,48.92,SYN.BTC-18APR25,82652.545,-0.49444,5e-05,71.84866,-101.38111,-21.16259
deribit,BTC-1APR25-82500-C,2025-04-01 00:00:07.162,2025-04-01 00:00:07.181925,call,82500.0,2025-04-01 08:00:00,67.6,0.0041,0.0035,1.1,27.14,0.0042,0.8,33.79,0.0043,33.56,SYN.BTC-1APR25,82536.9538,0.51963,0.00048,9.9386,-166.78863,0.38846
deribit,BTC-18APR25-83000-C,2025-04-01 00:00:07.280,2025-04-01 00:00:07.291436,call,83000.0,2025-04-18 08:00:00,15.8,0.04,0.0395,60.8,48.3,0.041,21.2,49.45,0.0405,48.92,SYN.BTC-18APR25,82654.67,0.50566,5e-05,71.85027,-101.38328,18.25671
deribit,BTC-1APR25-82500-P,2025-04-01 00:00:07.282,2025-04-01 00:00:07.287809,put,82500.0,2025-04-01 08:00:00,48.5,0.0044,0.0038,5.9,33.35,0.0047,0.6,38.33,0.0038,33.56,SYN.BTC-1APR25,82536.9538,-0.48037,0.00048,9.9386,-166.78863,-0.36497
deribit,BTC-18APR25-83000-C,2025-04-01 00:00:07.286,2025-04-01 00:00:07.296413,call,83000.0,2025-04-18 08:00:00,15.8,0.04,0.0395,60.8,48.3,0.0405,0.9,49.45,0.0405,48.92,SYN.BTC-18APR25,82654.67,0.50566,5e-05,71.85027,-101.38328,18.25671
deribit,BTC-18APR25-82000-C,2025-04-01 00:00:07.343,2025-04-01 00:00:07.388070,call,82000.0,2025-04-18 08:00:00,107.1,0.048,0.046,34.1,48.46,0.047,4.2,50.2,0.0469,49.49,SYN.BTC-18APR25,82650.58,0.55061,4e-05,71.27501,-101.7607,19.77075
deribit,BTC-18APR25-83000-C,2025-04-01 00:00:07.745,2025-04-01 00:00:07.762645,call,83000.0,2025-04-18 08:00:00,15.8,0.04,0.04,0.8,48.3,0.0405,0.9,49.45,0.0405,48.92,SYN.BTC-18APR25,82654.67,0.50566,5e-05,71.85027,-101.38328,18.25671
deribit,BTC-11APR25-82000-P,2025-04-01 00:00:07.805,2025-04-01 00:00:07.809181,put,82000.0,2025-04-11 08:00:00,586.8,0.0295,0.0305,46.7,50.51,0.0315,10.7,52.01,0.0307,51.12,BTC-11APR25,82559.4,-0.45143,6e-05,55.00669,-136.04996,-11.27353
deribit,BTC-25APR25-82000-P,2025-04-01 00:00:07.922,2025-04-01 00:00:08.118244,put,82000.0,2025-04-25 08:00:00,506.3,0.0475,0.0455,51.9,48.09,0.047,42.5,49.56,0.0461,48.95,BTC-25APR25,82646.67,-0.45012,4e-05,84.46525,-84.94916,-27.35581
deribit,BTC-1APR25-82500-C,2025-04-01 00:00:07.996,2025-04-01 00:00:08.015701,call,82500.0,2025-04-01 08:00:00,67.6,0.0041,0.0037,5.0,27.14,0.0042,20.8,32.95,0.0043,33.56,SYN.BTC-1APR25,82536.9538,0.51963,0.00048,9.9386,-166.78863,0.38846
deribit,BTC-25APR25-82000-P,2025-04-01 00:00:08.542,2025-04-01 00:00:08.555446,put,82000.0,2025-04-25 08:00:00,506.3,0.0475,0.0455,51.9,48.09,0.0465,0.6,49.56,0.0461,48.95,BTC-25APR25,82646.67,-0.45012,4e-05,84.46525,-84.94916,-27.35581
deribit,BTC-2APR25-82000-C,2025-04-01 00:00:08.612,2025-04-01 00:00:08.639913,call,82000.0,2025-04-02 08:00:00,75.0,0.014,0.0145,0.4,44.48,0.015,0.7,48.74,0.0148,48.09,SYN.BTC-2APR25,82500.8818,0.58864,0.00016,19.39952,-349.84486,1.72926
deribit,BTC-1APR25-82500-C,2025-04-01 00:00:09.216,2025-04-01 00:00:09.222959,call,82500.0,2025-04-01 08:00:00,67.6,0.0041,0.0037,5.3,28.8,0.0043,0.8,32.95,0.004,33.56,SYN.BTC-1APR25,82536.9538,0.51963,0.00048,9.9386,-166.78126,0.38846
deribit,BTC-1APR25-82500-P,2025-04-01 00:00:09.648,2025-04-01 00:00:09.653466,put,82500.0,2025-04-01 08:00:00,48.5,0.0044,0.0039,5.0,31.41,0.0046,0.4,38.87,0.0041,33.56,SYN.BTC-1APR25,82497.7978,-0.49903,0.00048,9.9459,-166.90373,-0.37903
deribit,BTC-18APR25-82000-P,2025-04-01 00:00:10.973,2025-04-01 00:00:10.983370,put,82000.0,2025-04-18 08:00:00,284.6,0.04,0.0385,52.9,48.51,0.04,23.2,50.24,0.0394,49.49,SYN.BTC-18APR25,82594.095,-0.4519,4e-05,71.28232,-101.77047,-19.26833
deribit,BTC-18APR25-82000-P,2025-04-01 00:00:13.883,2025-04-01 00:00:13.886374,put,82000.0,2025-04-18 08:00:00,284.6,0.04,0.039,1.2,48.51,0.04,26.6,50.24,0.0394,49.49,SYN.BTC-18APR25,82594.095,-0.4519,4e-05,71.28232,-101.77011,-19.26832
deribit,BTC-1APR25-82500-P,2025-04-01 00:00:14.385,2025-04-01 00:00:14.385068,put,82500.0,2025-04-01 08:00:00,48.5,0.0044,0.0039,1.0,31.44,0.0047,0.8,37.25,0.0042,33.57,SYN.BTC-1APR25,82482.1186,-0.5065,0.00048,9.94272,-166.87658,-0.38466
deribit,BTC-18APR25-82000-P,2025-04-01 00:00:19.524,2025-04-01 00:00:19.527543,put,82000.0,2025-04-18 08:00:00,284.6,0.04,0.039,1.2,49.07,0.0395,0.6,50.23,0.0394,49.49,SYN.BTC-18APR25,82591.84,-0.452,4e-05,71.28255,-101.76971,-19.27224
deribit,BTC-1APR25-82500-P,2025-04-01 00:00:19.826,2025-04-01 00:00:19.827377,put,82500.0,2025-04-01 08:00:00,48.5,0.0044,0.0039,7.2,31.38,0.0045,0.8,37.19,0.0042,33.56,SYN.BTC-1APR25,82480.9946,-0.50704,0.00048,9.94236,-166.85483,-0.38506
deribit,BTC-18APR25-82000-P,2025-04-01 00:00:20.718,2025-04-01 00:00:20.724491,put,82000.0,2025-04-18 08:00:00,284.6,0.04,0.0385,56.1,49.08,0.0395,0.6,49.66,0.0394,49.49,SYN.BTC-18APR25,82593.56,-0.45192,4e-05,71.28237,-101.76926,-19.26924
deribit,BTC-25APR25-82000-P,2025-04-01 00:00:20.809,2025-04-01 00:00:20.816086,put,82000.0,2025-04-25 08:00:00,506.3,0.0475,0.046,1.8,48.57,0.0465,0.8,49.55,0.0464,48.94,BTC-25APR25,82644.71,-0.4502,4e-05,84.46523,-84.94543,-27.35978
deribit,BTC-11APR25-83000-P,2025-04-01 00:00:24.544,2025-04-01 00:00:24.551642,put,83000.0,2025-04-11 08:00:00,194.3,0.0385,0.0365,9.0,50.14,0.037,0.7,51.63,0.0369,50.58,BTC-11APR25,82555.11,-0.50822,6e-05,55.40331,-135.59898,-12.73791
deribit,BTC-1APR25-82500-C,2025-04-01 00:00:27.751,2025-04-01 00:00:27.766618,call,82500.0,2025-04-01 08:00:00,67.6,0.0041,0.0038,5.8,31.45,0.0043,1.0,35.6,0.0041,33.57,SYN.BTC-1APR25,82501.3261,0.50266,0.00048,9.94613,-166.93184,0.37566
deribit,BTC-1APR25-82500-C,2025-04-01 00:00:28.008,2025-04-01 00:00:28.014492,call,82500.0,2025-04-01 08:00:00,67.6,0.0041,0.0039,5.0,31.45,0.0043,1.0,35.6,0.0041,33.57,SYN.BTC-1APR25,82501.3261,0.50266,0.00048,9.94613,-166.93184,0.37566
deribit,BTC-3APR25-83000-P,2025-04-01 00:00:29.004,2025-04-01 00:00:29.003691,put,83000.0,2025-04-03 08:00:00,24.1,0.021,0.0205,9.1,54.31,0.021,0.1,57.47,0.0211,56.28,SYN.BTC-3APR25,82510.7487,-0.54335,0.00011,26.16306,-315.54402,-2.97741
deribit,BTC-1APR25-82500-C,2025-04-01 00:00:30.039,2025-04-01 00:00:30.042653,call,82500.0,2025-04-01 08:00:00,67.6,0.0041,0.0039,5.3,32.28,0.0044,1.0,35.6,0.0041,33.57,SYN.BTC-1APR25,82501.3261,0.50266,0.00048,9.94613,-166.93763,0.37566
deribit,BTC-2APR25-82000-C,2025-04-01 00:00:34.021,2025-04-01 00:00:34.029537,call,82000.0,2025-04-02 08:00:00,75.0,0.014,0.014,28.6,46.1,0.0155,27.6,50.36,0.015,48.09,SYN.BTC-2APR25,82518.1872,0.59146,0.00016,19.36651,-349.4491,1.73686
deribit,BTC-1APR25-82500-C,2025-04-01 00:00:37.370,2025-04-01 00:00:37.374520,call,82500.0,2025-04-01 08:00:00,67.6,0.0041,0.0038,5.3,31.1,0.0042,0.6,36.09,0.0041,33.57,SYN.BTC-1APR25,82508.8998,0.50627,0.00048,9.93567,-166.78847,0.3776
deribit,BTC-11APR25-82000-C,2025-04-01 00:01:19.325,2025-04-01 00:01:19.331263,call,82000.0,2025-04-11 08:00:00,123.4,0.0395,0.037,43.1,50.89,0.038,0.8,52.39,0.0377,51.14,BTC-11APR25,82554.56,0.5483,6e-05,55.00629,-136.12662,11.93344
deribit,BTC-3APR25-82000-C,2025-04-01 00:01:22.478,2025-04-01 00:01:22.479911,call,82000.0,2025-04-03 08:00:00,5.5,0.0235,0.021,0.7,54.85,0.0215,0.7,58.03,0.0214,57.83,SYN.BTC-3APR25,82479.1021,0.55927,0.0001,26.01371,-322.47296,2.83496
deribit,BTC-18APR25-83000-P,2025-04-01 00:03:29.722,2025-04-01 00:03:29.725497,put,83000.0,2025-04-18 08:00:00,33.9,0.0445,0.044,55.2,48.02,0.045,0.7,49.74,0.0448,48.97,SYN.BTC-18APR25,82644.3,-0.49477,5e-05,71.838,-101.48299,-21.1749
deribit,BTC-3APR25-83000-P,2025-04-01 00:03:31.061,2025-04-01 00:03:31.061632,put,83000.0,2025-04-03 08:00:00,24.1,0.021,0.02,40.3,53.5,0.021,0.7,58.23,0.0208,56.16,SYN.BTC-3APR25,82545.0478,-0.53984,0.00011,26.18645,-315.4153,-2.95599
deribit,BTC-1APR25-82500-P,2025-04-01 00:03:32.593,2025-04-01 00:03:32.596832,put,82500.0,2025-04-01 08:00:00,48.5,0.0044,0.0036,0.3,31.63,0.004,0.7,35.8,0.0038,33.67,SYN.BTC-1APR25,82533.0766,-0.4822,0.00048,9.89878,-166.66964,-0.3633
