exchange,symbol,timestamp,local_timestamp,type,strike_price,expiration,open_interest,last_price,bid_price,bid_amount,bid_iv,ask_price,ask_amount,ask_iv,mark_price,mark_iv,underlying_index,underlying_price,delta,gamma,vega,theta,rho
deribit,BTC-20JUN25-103000-C,2025-06-01 00:00:05.947,2025-06-01 00:00:05.953913,call,103000.0,2025-06-20 08:00:00,1.5,0.0506,0.049,24.9,42.45,0.051,28.9,44.13,0.0494,42.92,SYN.BTC-20JUN25,105027.26,0.59743,4e-05,93.54131,-103.83741,30.48617
deribit,BTC-27JUN25-105000-C,2025-06-01 00:00:26.505,2025-06-01 00:00:26.510841,call,105000.0,2025-06-27 08:00:00,4479.0,0.0483,0.048,0.2,43.5,0.0485,1.7,44.43,0.048,43.98,BTC-27JUN25,105200.65,0.52998,3e-05,112.41033,-93.86486,36.58062
deribit,BTC-6JUN25-105000-P,2025-06-01 00:01:05.241,2025-06-01 00:01:05.247016,put,105000.0,2025-06-06 08:00:00,526.9,0.0195,0.0195,6.3,38.31,0.02,0.3,40.39,0.0197,38.84,BTC-6JUN25,104792.28,-0.50746,8e-05,50.52287,-183.98812,-8.07175
deribit,BTC-13JUN25-104000-C,2025-06-01 00:01:09.218,2025-06-01 00:01:09.222508,call,104000.0,2025-06-13 08:00:00,34.5,0.0345,0.0345,1.0,40.14,0.035,0.6,41.52,0.0348,41.21,BTC-13JUN25,104940.99,0.56229,5e-05,76.01506,-127.01605,18.7043
deribit,BTC-1JUN25-104500-C,2025-06-01 00:01:27.329,2025-06-01 00:01:27.335705,call,104500.0,2025-06-01 08:00:00,36.3,0.0038,0.0026,17.6,13.89,0.0039,0.2,27.69,0.0035,21.42,SYN.BTC-1JUN25,104668.7995,0.59982,0.00057,12.20906,-130.73997,0.56885
deribit,BTC-3JUN25-104000-C,2025-06-01 00:01:51.436,2025-06-01 00:01:51.438318,call,104000.0,2025-06-03 08:00:00,7.8,0.015,0.0135,19.4,32.73,0.0155,18.1,37.58,0.0147,35.04,SYN.BTC-3JUN25,104685.2271,0.59812,0.00013,32.36686,-243.16895,3.90195
deribit,BTC-20JUN25-103000-C,2025-06-01 00:01:51.436,2025-06-01 00:01:51.438327,call,103000.0,2025-06-20 08:00:00,1.5,0.0506,0.0485,27.6,42.49,0.0505,27.6,44.17,0.0494,42.92,SYN.BTC-20JUN25,105021.465,0.59722,4e-05,93.54552,-103.84889,30.47218
deribit,BTC-6JUN25-105000-P,2025-06-01 00:01:51.553,2025-06-01 00:01:51.560041,put,105000.0,2025-06-06 08:00:00,526.9,0.0195,0.02,0.4,37.66,0.0205,18.9,39.74,0.0201,38.82,BTC-6JUN25,104730.02,-0.51253,8e-05,50.47351,-183.76092,-8.14805
deribit,BTC-27JUN25-105000-P,2025-06-01 00:01:52.840,2025-06-01 00:01:52.848073,put,105000.0,2025-06-27 08:00:00,1203.7,0.046,0.046,0.4,43.21,0.0465,1.0,44.15,0.0463,43.98,BTC-27JUN25,105157.17,-0.47141,3e-05,112.38979,-93.85755,-39.27645
deribit,BTC-1JUN25-104500-C,2025-06-01 00:01:52.895,2025-06-01 00:01:52.901181,call,104500.0,2025-06-01 08:00:00,36.3,0.0038,0.0024,17.2,14.78,0.0039,17.2,25.93,0.0034,21.4,SYN.BTC-1JUN25,104652.4525,0.5906,0.00058,12.2645,-131.24942,0.5589
deribit,BTC-20JUN25-106000-P,2025-06-01 00:02:07.725,2025-06-01 00:02:07.730635,put,106000.0,2025-06-20 08:00:00,13.7,0.048,0.0435,19.2,41.93,0.045,1.0,43.02,0.0445,43.08,SYN.BTC-20JUN25,105021.315,-0.51755,4e-05,96.32932,-107.32367,-31.26596
deribit,BTC-20JUN25-105000-C,2025-06-01 00:02:07.739,2025-06-01 00:02:07.742284,call,105000.0,2025-06-20 08:00:00,237.3,0.041,0.039,10.1,42.93,0.04,8.9,43.48,0.0395,42.89,SYN.BTC-20JUN25,105021.79,0.52052,4e-05,96.29545,-106.83274,26.75816
deribit,BTC-13JUN25-105000-C,2025-06-01 00:02:07.739,2025-06-01 00:02:07.742719,call,105000.0,2025-06-13 08:00:00,133.0,0.0296,0.029,18.6,40.96,0.03,26.8,41.64,0.0296,41.15,BTC-13JUN25,104884.92,0.5093,5e-05,76.8908,-128.28696,16.99764
deribit,BTC-13JUN25-106000-P,2025-06-01 00:02:07.772,2025-06-01 00:02:07.778756,put,106000.0,2025-06-13 08:00:00,322.1,0.0417,0.0355,0.5,40.54,0.0365,1.1,41.22,0.036,41.16,BTC-13JUN25,104883.58,-0.54067,5e-05,76.51082,-127.69303,-20.43324
deribit,BTC-3JUN25-104000-C,2025-06-01 00:02:07.927,2025-06-01 00:02:07.933366,call,104000.0,2025-06-03 08:00:00,7.8,0.015,0.0135,17.2,32.69,0.015,17.3,37.54,0.0147,35.03,SYN.BTC-3JUN25,104687.2554,0.59841,0.00013,32.36142,-243.06025,3.90392
deribit,BTC-1JUN25-104500-C,2025-06-01 00:02:08.265,2025-06-01 00:02:08.270773,call,104500.0,2025-06-01 08:00:00,36.3,0.0038,0.0024,17.2,12.82,0.0035,0.2,25.77,0.0034,21.39,SYN.BTC-1JUN25,104656.0056,0.5927,0.00057,12.24956,-131.00595,0.5609
deribit,BTC-1JUN25-104500-C,2025-06-01 00:02:08.540,2025-06-01 00:02:08.542452,call,104500.0,2025-06-01 08:00:00,36.3,0.0038,0.0025,1.0,12.82,0.0035,1.1,25.77,0.0034,21.39,SYN.BTC-1JUN25,104656.0056,0.5927,0.00057,12.24956,-131.00595,0.5609
deribit,BTC-3JUN25-104000-C,2025-06-01 00:02:08.540,2025-06-01 00:02:08.547818,call,104000.0,2025-06-03 08:00:00,7.8,0.015,0.014,1.0,31.06,0.0145,0.7,35.93,0.0147,35.03,SYN.BTC-3JUN25,104687.2554,0.59841,0.00013,32.36144,-243.06318,3.90391
deribit,BTC-3JUN25-105000-P,2025-06-01 00:02:09.309,2025-06-01 00:02:09.315224,put,105000.0,2025-06-03 08:00:00,1.3,0.012,0.0125,17.7,32.63,0.013,1.0,35.78,0.0126,34.49,SYN.BTC-3JUN25,104683.7957,-0.53809,0.00014,33.22894,-245.71527,-3.68303
deribit,BTC-13JUN25-105000-C,2025-06-01 00:02:10.373,2025-06-01 00:02:10.379409,call,105000.0,2025-06-13 08:00:00,133.0,0.0296,0.029,2.8,40.41,0.0295,0.1,41.77,0.0296,41.15,BTC-13JUN25,104863.89,0.50825,5e-05,76.87986,-128.26704,16.96018
deribit,BTC-20JUN25-103000-C,2025-06-01 00:02:11.461,2025-06-01 00:02:11.466793,call,103000.0,2025-06-20 08:00:00,1.5,0.0506,0.0485,16.9,41.92,0.05,8.0,44.17,0.0493,42.92,SYN.BTC-20JUN25,105021.315,0.59722,4e-05,93.5452,-103.83272,30.47268
deribit,BTC-6JUN25-104000-C,2025-06-01 00:02:11.674,2025-06-01 00:02:11.733671,call,104000.0,2025-06-06 08:00:00,319.5,0.0205,0.0215,2.0,38.38,0.023,40.8,40.48,0.0225,39.37,BTC-6JUN25,104704.27,0.56578,8e-05,49.79813,-183.82643,8.3101
deribit,BTC-20JUN25-105000-P,2025-06-01 00:02:11.678,2025-06-01 00:02:11.717289,put,105000.0,2025-06-20 08:00:00,119.7,0.0425,0.039,1.0,41.96,0.0395,1.5,43.05,0.0394,42.9,SYN.BTC-20JUN25,105002.15,-0.48023,4e-05,96.28665,-106.82532,-28.89629
deribit,BTC-6JUN25-105000-P,2025-06-01 00:02:11.690,2025-06-01 00:02:11.732189,put,105000.0,2025-06-06 08:00:00,526.9,0.0195,0.02,0.3,38.39,0.021,41.3,39.43,0.0201,38.83,BTC-6JUN25,104700.86,-0.51489,8e-05,50.44917,-183.67559,-8.18424
deribit,BTC-1JUN25-104500-C,2025-06-01 00:02:11.690,2025-06-01 00:02:11.729031,call,104500.0,2025-06-01 08:00:00,36.3,0.0038,0.0023,1.0,13.71,0.0035,18.7,22.37,0.0032,21.39,SYN.BTC-1JUN25,104656.0056,0.59271,0.00058,12.24944,-130.98074,0.56091
deribit,BTC-6JUN25-104000-C,2025-06-01 00:02:11.715,2025-06-01 00:02:11.736508,call,104000.0,2025-06-06 08:00:00,319.5,0.0205,0.022,1.0,38.38,0.0225,0.6,40.48,0.0225,39.37,BTC-6JUN25,104704.27,0.56578,8e-05,49.79813,-183.82643,8.3101
deribit,BTC-27JUN25-105000-P,2025-06-01 00:02:11.719,2025-06-01 00:02:11.736353,put,105000.0,2025-06-27 08:00:00,1203.7,0.046,0.046,22.2,43.54,0.047,6.1,44.0,0.0465,43.99,BTC-27JUN25,105125.68,-0.47242,3e-05,112.37616,-93.85768,-39.35324
deribit,BTC-1JUN25-104500-C,2025-06-01 00:02:11.729,2025-06-01 00:02:11.741029,call,104500.0,2025-06-01 08:00:00,36.3,0.0038,0.0023,1.0,13.71,0.0034,1.0,22.37,0.0032,21.39,SYN.BTC-1JUN25,104656.0056,0.59271,0.00058,12.24944,-130.98074,0.56091
deribit,BTC-13JUN25-105000-P,2025-06-01 00:02:11.734,2025-06-01 00:02:11.738874,put,105000.0,2025-06-13 08:00:00,48.5,0.0305,0.0305,1.0,39.92,0.0315,34.0,41.29,0.0308,41.15,BTC-13JUN25,104852.19,-0.49234,5e-05,76.87355,-128.25567,-18.53612
deribit,BTC-3JUN25-105000-P,2025-06-01 00:02:11.753,2025-06-01 00:02:11.757364,put,105000.0,2025-06-03 08:00:00,1.3,0.012,0.0125,18.7,33.96,0.0135,18.0,35.54,0.0127,34.49,SYN.BTC-3JUN25,104669.0613,-0.54012,0.00014,33.20764,-245.57374,-3.69657
deribit,BTC-3JUN25-104000-C,2025-06-01 00:02:11.758,2025-06-01 00:02:11.764868,call,104000.0,2025-06-03 08:00:00,7.8,0.015,0.0135,18.2,32.75,0.0145,0.7,34.37,0.0146,35.03,SYN.BTC-3JUN25,104683.7957,0.59795,0.00013,32.36988,-243.12837,3.90085
deribit,BTC-6JUN25-104000-C,2025-06-01 00:02:18.129,2025-06-01 00:02:18.135912,call,104000.0,2025-06-06 08:00:00,319.5,0.0205,0.0215,2.0,38.74,0.0225,18.1,39.79,0.0223,39.36,BTC-6JUN25,104671.4,0.56319,8e-05,49.83575,-183.94252,8.27048
deribit,BTC-13JUN25-104000-C,2025-06-01 00:02:18.187,2025-06-01 00:02:18.191035,call,104000.0,2025-06-13 08:00:00,34.5,0.0345,0.034,0.7,40.99,0.0345,0.4,42.36,0.0342,41.2,BTC-13JUN25,104819.16,0.55625,5e-05,76.09825,-127.1267,18.48949
deribit,BTC-27JUN25-105000-C,2025-06-01 00:02:20.315,2025-06-01 00:02:20.321880,call,105000.0,2025-06-27 08:00:00,4477.5,0.0483,0.0475,0.8,43.93,0.048,1.0,44.86,0.0475,43.98,BTC-27JUN25,105100.37,0.52677,3e-05,112.36473,-93.84572,36.33473
deribit,BTC-13JUN25-105000-P,2025-06-01 00:02:28.974,2025-06-01 00:02:28.979307,put,105000.0,2025-06-13 08:00:00,48.5,0.0305,0.0305,7.0,40.46,0.031,0.7,41.82,0.031,41.15,BTC-13JUN25,104830.98,-0.49341,5e-05,76.86166,-128.25017,-18.57394
deribit,BTC-1JUN25-104500-C,2025-06-01 00:02:56.180,2025-06-01 00:02:56.187872,call,104500.0,2025-06-01 08:00:00,36.3,0.0038,0.0025,1.0,14.24,0.0037,1.2,23.63,0.0032,21.46,SYN.BTC-1JUN25,104629.4893,0.57721,0.00058,12.3384,-132.40614,0.54501
deribit,BTC-13JUN25-106000-P,2025-06-01 00:03:09.142,2025-06-01 00:03:09.148199,put,106000.0,2025-06-13 08:00:00,322.1,0.0417,0.035,18.7,40.5,0.0365,21.0,41.88,0.036,41.14,BTC-13JUN25,104879.16,-0.54092,5e-05,76.50033,-127.61861,-20.44069
deribit,BTC-27JUN25-105000-P,2025-06-01 00:03:09.145,2025-06-01 00:03:09.151098,put,105000.0,2025-06-27 08:00:00,1203.7,0.046,0.0455,41.0,43.68,0.047,9.8,44.61,0.0464,43.99,BTC-27JUN25,105156.22,-0.47144,3e-05,112.38782,-93.88278,-39.27826
deribit,BTC-1JUN25-104500-C,2025-06-01 00:03:11.913,2025-06-01 00:03:11.917816,call,104500.0,2025-06-01 08:00:00,36.3,0.0038,0.0025,17.4,13.8,0.0038,17.4,24.16,0.0034,21.46,SYN.BTC-1JUN25,104654.5862,0.5917,0.00057,12.24391,-131.35561,0.55877
deribit,BTC-1JUN25-104500-C,2025-06-01 00:03:41.480,2025-06-01 00:03:41.487747,call,104500.0,2025-06-01 08:00:00,36.3,0.0038,0.0023,0.4,14.96,0.0038,17.2,26.05,0.0033,21.43,SYN.BTC-1JUN25,104632.642,0.57924,0.00058,12.31324,-131.92189,0.54579
deribit,BTC-1JUN25-104500-C,2025-06-01 00:04:14.505,2025-06-01 00:04:14.507838,call,104500.0,2025-06-01 08:00:00,36.3,0.0038,0.0024,1.0,13.63,0.0037,1.0,26.41,0.0032,21.39,SYN.BTC-1JUN25,104624.6991,0.57476,0.00058,12.33971,-131.9675,0.54155
deribit,BTC-1JUN25-104500-C,2025-06-01 00:04:28.241,2025-06-01 00:04:28.244224,call,104500.0,2025-06-01 08:00:00,36.3,0.0038,0.0022,1.0,15.43,0.0035,18.8,24.73,0.0031,21.38,SYN.BTC-1JUN25,104605.6793,0.5637,0.00059,12.39818,-132.5083,0.53108
deribit,BTC-1JUN25-104500-C,2025-06-01 00:04:39.056,2025-06-01 00:04:39.061963,call,104500.0,2025-06-01 08:00:00,36.3,0.0038,0.0022,18.7,13.94,0.0034,1.0,24.95,0.0031,21.37,SYN.BTC-1JUN25,104601.2764,0.5612,0.00059,12.39695,-132.43763,0.52761
deribit,BTC-1JUN25-104500-C,2025-06-01 00:05:05.981,2025-06-01 00:05:05.986230,call,104500.0,2025-06-01 08:00:00,36.3,0.0038,0.0024,8.0,15.49,0.0034,18.9,24.76,0.003,21.36,SYN.BTC-1JUN25,104586.4818,0.55253,0.00059,12.43422,-132.79168,0.5194
deribit,BTC-1JUN25-104500-C,2025-06-01 00:05:07.821,2025-06-01 00:05:07.825124,call,104500.0,2025-06-01 08:00:00,36.3,0.0038,0.0025,1.0,16.31,0.0034,16.0,24.73,0.003,21.36,SYN.BTC-1JUN25,104587.1553,0.55293,0.00059,12.43263,-132.76341,0.51978
deribit,BTC-1JUN25-104500-C,2025-06-01 00:07:33.782,2025-06-01 00:07:33.783554,call,104500.0,2025-06-01 08:00:00,36.3,0.0038,0.0024,1.0,15.91,0.0033,1.0,24.38,0.003,21.22,SYN.BTC-1JUN25,104596.8167,0.55914,0.00059,12.36701,-131.23163,0.52236
deribit,BTC-1JUN25-104500-C,2025-06-01 00:07:47.079,2025-06-01 00:07:47.083639,call,104500.0,2025-06-01 08:00:00,36.3,0.0038,0.0023,1.0,16.16,0.0033,1.2,23.78,0.003,21.22,SYN.BTC-1JUN25,104591.4936,0.55598,0.00059,12.38071,-131.37164,0.51939
deribit,BTC-1JUN25-104500-C,2025-06-01 00:07:47.823,2025-06-01 00:07:47.830737,call,104500.0,2025-06-01 08:00:00,36.3,0.0038,0.0025,0.9,15.31,0.0033,1.2,23.78,0.003,21.22,SYN.BTC-1JUN25,104591.4936,0.55598,0.00059,12.38071,-131.37203,0.51939
deribit,BTC-27JUN25-105000-P,2025-06-01 00:08:12.674,2025-06-01 00:08:12.720142,put,105000.0,2025-06-27 08:00:00,1203.7,0.046,0.0465,0.5,43.39,0.047,1.7,44.32,0.0467,44.03,BTC-27JUN25,105092.67,-0.47346,3e-05,112.35193,-93.93859,-39.42892
deribit,BTC-13JUN25-104000-C,2025-06-01 00:08:12.737,2025-06-01 00:08:12.749205,call,104000.0,2025-06-13 08:00:00,34.5,0.0345,0.0335,15.2,40.98,0.0345,0.3,41.67,0.0341,41.08,BTC-13JUN25,104821.4,0.55644,5e-05,76.08176,-126.76979,18.49334
deribit,BTC-1JUN25-104500-P,2025-06-01 00:08:16.227,2025-06-01 00:08:16.230275,put,104500.0,2025-06-01 08:00:00,38.5,0.0022,0.0019,0.9,18.73,0.0024,0.6,22.94,0.0022,21.22,SYN.BTC-1JUN25,104574.6126,-0.45405,0.0006,12.419,-131.75874,-0.42846
deribit,BTC-20JUN25-106000-P,2025-06-01 00:08:28.147,2025-06-01 00:08:28.153191,put,106000.0,2025-06-20 08:00:00,13.7,0.048,0.0445,1.0,41.95,0.045,0.3,43.04,0.045,43.07,SYN.BTC-20JUN25,104930.605,-0.52104,4e-05,96.19497,-107.17736,-31.45263
deribit,BTC-1JUN25-104500-C,2025-06-01 00:08:39.679,2025-06-01 00:08:39.684727,call,104500.0,2025-06-01 08:00:00,36.3,0.0038,0.0022,1.0,17.14,0.0033,18.6,24.72,0.0029,21.2,SYN.BTC-1JUN25,104570.3047,0.54346,0.0006,12.41406,-131.58211,0.50656
deribit,BTC-1JUN25-104500-P,2025-06-01 00:08:43.785,2025-06-01 00:08:43.787876,put,104500.0,2025-06-01 08:00:00,38.5,0.0022,0.0018,1.0,18.65,0.0024,0.7,22.86,0.0022,21.2,SYN.BTC-1JUN25,104571.6683,-0.45572,0.0006,12.41139,-131.53192,-0.42911
deribit,BTC-1JUN25-104500-C,2025-06-01 00:08:48.818,2025-06-01 00:08:48.833834,call,104500.0,2025-06-01 08:00:00,36.3,0.0038,0.0022,18.9,15.44,0.0032,0.7,24.71,0.0029,21.19,SYN.BTC-1JUN25,104570.5313,0.54361,0.0006,12.41358,-131.52936,0.5067
deribit,BTC-1JUN25-104500-C,2025-06-01 00:08:48.908,2025-06-01 00:08:48.913745,call,104500.0,2025-06-01 08:00:00,36.3,0.0038,0.0023,1.0,15.44,0.0032,0.4,24.71,0.0029,21.19,SYN.BTC-1JUN25,104570.5313,0.54361,0.0006,12.41358,-131.52936,0.5067
deribit,BTC-1JUN25-104500-P,2025-06-01 00:08:50.861,2025-06-01 00:08:50.866410,put,104500.0,2025-06-01 08:00:00,38.5,0.0022,0.0018,1.0,17.76,0.0023,0.3,22.82,0.0022,21.19,SYN.BTC-1JUN25,104570.5313,-0.45639,0.0006,12.41357,-131.52126,-0.42974
deribit,BTC-1JUN25-104500-C,2025-06-01 00:09:57.913,2025-06-01 00:09:57.918793,call,104500.0,2025-06-01 08:00:00,36.3,0.0038,0.0024,1.0,15.06,0.0032,0.2,22.72,0.003,21.13,SYN.BTC-1JUN25,104597.4632,0.55989,0.0006,12.33736,-130.35872,0.52086
deribit,BTC-1JUN25-104500-P,2025-06-01 00:11:25.417,2025-06-01 00:11:25.420936,put,104500.0,2025-06-01 08:00:00,38.5,0.0022,0.0017,1.2,17.14,0.0024,0.4,23.06,0.0022,21.06,SYN.BTC-1JUN25,104575.7533,-0.45289,0.0006,12.37537,-130.29299,-0.42463
deribit,BTC-1JUN25-104500-P,2025-06-01 00:11:33.757,2025-06-01 00:11:33.761188,put,104500.0,2025-06-01 08:00:00,38.5,0.0022,0.0017,1.3,16.92,0.0023,0.3,22.84,0.0022,21.05,SYN.BTC-1JUN25,104569.2761,-0.45673,0.0006,12.375,-130.22043,-0.4273
deribit,BTC-1JUN25-104500-P,2025-06-01 00:11:54.272,2025-06-01 00:11:54.278828,put,104500.0,2025-06-01 08:00:00,38.5,0.0022,0.0017,16.5,16.75,0.0025,1.1,22.66,0.0022,21.02,SYN.BTC-1JUN25,104564.4094,-0.45963,0.00061,12.38393,-130.17752,-0.43
deribit,BTC-1JUN25-104500-P,2025-06-01 00:11:56.746,2025-06-01 00:11:56.748630,put,104500.0,2025-06-01 08:00:00,38.5,0.0022,0.0018,0.2,16.75,0.0025,1.4,23.51,0.0022,21.02,SYN.BTC-1JUN25,104564.5019,-0.45957,0.00061,12.38375,-130.15661,-0.42994
deribit,BTC-20JUN25-106000-P,2025-06-01 00:12:56.455,2025-06-01 00:12:56.462080,put,106000.0,2025-06-20 08:00:00,13.7,0.048,0.0445,0.4,42.54,0.0455,18.9,43.08,0.045,43.11,SYN.BTC-20JUN25,104937.62,-0.52072,4e-05,96.19673,-107.28951,-31.43118
deribit,BTC-27JUN25-105000-P,2025-06-01 00:13:00.382,2025-06-01 00:13:00.410925,put,105000.0,2025-06-27 08:00:00,1203.7,0.046,0.0465,0.3,43.76,0.0475,9.8,44.23,0.0467,43.99,BTC-27JUN25,105071.65,-0.47415,3e-05,112.3349,-93.85603,-39.47294
