exchange,symbol,timestamp,local_timestamp,type,strike_price,expiration,open_interest,last_price,bid_price,bid_amount,bid_iv,ask_price,ask_amount,ask_iv,mark_price,mark_iv,underlying_index,underlying_price,delta,gamma,vega,theta,rho
deribit,BTC-28FEB25-104000-P,2025-02-01 00:00:00.145,2025-02-01 00:00:01.268675,put,104000.0,2025-02-28 08:00:00,437.7,0.0645,0.0585,26.8,49.94,0.0605,24.6,51.77,0.0597,51.0,BTC-28FEB25,103228.79,-0.49344,3e-05,112.68134,-105.12365,-42.75614
deribit,BTC-28FEB25-102000-C,2025-02-01 00:00:00.145,2025-02-01 00:00:00.958530,call,102000.0,2025-02-28 08:00:00,529.4,0.0605,0.0605,1.0,50.11,0.0615,1.0,51.04,0.0611,50.72,BTC-28FEB25,103228.79,0.56186,3e-05,111.33921,-103.29235,38.7065
deribit,BTC-7FEB25-103000-P,2025-02-01 00:00:00.550,2025-02-01 00:00:00.557302,put,103000.0,2025-02-07 08:00:00,338.4,0.027,0.025,43.2,44.59,0.0265,34.1,46.49,0.0258,45.12,BTC-7FEB25,102595.2,-0.51457,7e-05,53.87867,-191.91383,-9.61931
deribit,BTC-1FEB25-102500-P,2025-02-01 00:00:00.685,2025-02-01 00:00:01.077586,put,102500.0,2025-02-01 08:00:00,44.1,0.005,0.0033,20.0,23.77,0.0044,20.2,32.94,0.0042,31.69,SYN.BTC-1FEB25,102415.2512,-0.53251,0.00041,12.30616,-195.01594,-0.50203
deribit,BTC-21FEB25-105000-P,2025-02-01 00:00:01.036,2025-02-01 00:00:01.730483,put,105000.0,2025-02-21 08:00:00,6.1,0.0475,0.0565,19.7,48.56,0.0585,20.4,50.69,0.0572,49.28,SYN.BTC-21FEB25,102999.165,-0.54271,3e-05,96.42804,-116.84803,-34.42056
deribit,BTC-14FEB25-104000-P,2025-02-01 00:00:01.138,2025-02-01 00:00:01.272356,put,104000.0,2025-02-14 08:00:00,24.1,0.042,0.0425,26.1,47.22,0.044,25.2,49.19,0.043,47.92,BTC-14FEB25,102770.99,-0.53347,4e-05,78.08565,-140.31934,-21.6431
deribit,BTC-7FEB25-102000-C,2025-02-01 00:00:01.138,2025-02-01 00:00:01.784530,call,102000.0,2025-02-07 08:00:00,480.6,0.026,0.026,26.3,43.86,0.027,1.5,45.78,0.0268,45.45,BTC-7FEB25,102595.74,0.55061,6e-05,53.48048,-191.89173,9.32443
deribit,BTC-28FEB25-105000-P,2025-02-01 00:00:01.140,2025-02-01 00:00:01.471104,put,105000.0,2025-02-28 08:00:00,435.0,0.07,0.064,27.6,49.99,0.066,22.1,51.83,0.0653,51.16,BTC-28FEB25,103229.55,-0.52053,3e-05,112.54819,-105.3211,-45.28474
deribit,BTC-28FEB25-106000-P,2025-02-01 00:00:01.140,2025-02-01 00:00:01.726980,put,106000.0,2025-02-28 08:00:00,220.0,0.0635,0.07,18.5,50.25,0.072,18.0,52.1,0.0711,51.31,BTC-28FEB25,103229.55,-0.54713,3e-05,111.91015,-105.04016,-47.79515
deribit,BTC-28FEB25-106000-P,2025-02-01 00:00:03.819,2025-02-01 00:00:03.823406,put,106000.0,2025-02-28 08:00:00,220.0,0.0635,0.07,18.5,50.27,0.0725,22.0,52.12,0.0711,51.31,BTC-28FEB25,103232.77,-0.54704,3e-05,111.91658,-105.04597,-47.78835
deribit,BTC-14FEB25-103000-C,2025-02-01 00:00:03.826,2025-02-01 00:00:03.827853,call,103000.0,2025-02-14 08:00:00,33.0,0.034,0.0345,54.8,47.29,0.036,23.0,48.6,0.0353,47.72,BTC-14FEB25,102774.97,0.50863,4e-05,78.34636,-140.20855,17.76913
deribit,BTC-28FEB25-105000-P,2025-02-01 00:00:03.830,2025-02-01 00:00:03.836767,put,105000.0,2025-02-28 08:00:00,435.0,0.07,0.064,27.6,50.01,0.0665,33.1,51.84,0.0653,51.16,BTC-28FEB25,103232.77,-0.52044,3e-05,112.55299,-105.32513,-45.27789
deribit,BTC-21FEB25-104000-P,2025-02-01 00:00:03.836,2025-02-01 00:00:03.842551,put,104000.0,2025-02-21 08:00:00,107.4,0.046,0.051,26.0,48.63,0.053,25.4,50.22,0.0515,49.14,SYN.BTC-21FEB25,103000.315,-0.51008,3e-05,96.95445,-117.16578,-32.22235
deribit,BTC-1FEB25-102500-P,2025-02-01 00:00:03.839,2025-02-01 00:00:03.845471,put,102500.0,2025-02-01 08:00:00,44.1,0.005,0.0033,20.2,23.82,0.0045,3.6,32.98,0.0042,31.69,SYN.BTC-1FEB25,102416.2446,-0.53211,0.00041,12.30729,-195.01806,-0.50165
deribit,BTC-1FEB25-102500-P,2025-02-01 00:00:04.364,2025-02-01 00:00:04.369481,put,102500.0,2025-02-01 08:00:00,44.1,0.005,0.0031,24.0,23.82,0.0045,23.8,32.98,0.0042,31.69,SYN.BTC-1FEB25,102416.2446,-0.53211,0.00041,12.30729,-195.01806,-0.50165
deribit,BTC-21FEB25-104000-P,2025-02-01 00:00:04.372,2025-02-01 00:00:04.380420,put,104000.0,2025-02-21 08:00:00,107.4,0.046,0.0505,34.4,48.63,0.053,25.4,50.22,0.0515,49.14,SYN.BTC-21FEB25,103000.315,-0.51008,3e-05,96.95445,-117.16578,-32.22235
deribit,BTC-14FEB25-103000-C,2025-02-01 00:00:05.967,2025-02-01 00:00:05.974570,call,103000.0,2025-02-14 08:00:00,33.0,0.034,0.0345,54.8,46.66,0.0355,0.5,48.62,0.0353,47.72,BTC-14FEB25,102771.08,0.50846,4e-05,78.34409,-140.20517,17.76292
deribit,BTC-28FEB25-104000-P,2025-02-01 00:00:06.204,2025-02-01 00:00:06.208342,put,104000.0,2025-02-28 08:00:00,437.7,0.0645,0.059,0.7,49.94,0.0605,2.9,51.78,0.0597,51.0,BTC-28FEB25,103229.05,-0.49343,3e-05,112.68159,-105.12382,-42.75558
deribit,BTC-14FEB25-101000-C,2025-02-01 00:00:07.427,2025-02-01 00:00:07.431112,call,101000.0,2025-02-14 08:00:00,87.2,0.044,0.0445,26.9,46.67,0.0455,0.7,48.69,0.0452,47.59,BTC-14FEB25,102762.08,0.59314,4e-05,76.20971,-136.01478,20.56932
deribit,BTC-7FEB25-102000-P,2025-02-01 00:00:08.188,2025-02-01 00:00:08.547366,put,102000.0,2025-02-07 08:00:00,408.5,0.021,0.021,3.5,45.27,0.0215,49.2,46.23,0.0211,45.45,BTC-7FEB25,102580.15,-0.4504,6e-05,53.4895,-191.94954,-8.3922
deribit,BTC-3FEB25-102000-C,2025-02-01 00:00:09.232,2025-02-01 00:00:09.239774,call,102000.0,2025-02-03 08:00:00,9.6,0.0115,0.012,9.0,29.85,0.0125,0.7,33.05,0.0124,31.2,SYN.BTC-3FEB25,102475.7621,0.57888,0.00015,32.04587,-214.24324,3.71083
deribit,BTC-14FEB25-102000-C,2025-02-01 00:00:09.468,2025-02-01 00:00:09.478524,call,102000.0,2025-02-14 08:00:00,105.8,0.0395,0.039,43.4,47.05,0.0405,13.0,48.37,0.04,47.65,BTC-14FEB25,102750.29,0.55014,4e-05,77.72634,-138.89528,19.14925
deribit,BTC-3FEB25-102000-C,2025-02-01 00:00:09.728,2025-02-01 00:00:09.735403,call,102000.0,2025-02-03 08:00:00,9.6,0.0115,0.0115,32.9,29.85,0.0125,0.7,31.45,0.0123,31.2,SYN.BTC-3FEB25,102475.7621,0.57888,0.00015,32.04588,-214.24658,3.71082
deribit,BTC-21FEB25-105000-P,2025-02-01 00:00:10.478,2025-02-01 00:00:10.481440,put,105000.0,2025-02-21 08:00:00,6.1,0.0475,0.057,0.7,48.51,0.0585,20.4,50.64,0.0572,49.28,SYN.BTC-21FEB25,102991.005,-0.54298,3e-05,96.41336,-116.83173,-34.43603
deribit,BTC-14FEB25-102000-P,2025-02-01 00:00:11.106,2025-02-01 00:00:11.245408,put,102000.0,2025-02-14 08:00:00,52.7,0.0345,0.032,35.0,46.68,0.033,2.1,48.0,0.0327,47.65,BTC-14FEB25,102732.45,-0.45062,4e-05,77.73138,-138.90308,-18.13933
deribit,BTC-21FEB25-103000-P,2025-02-01 00:00:12.787,2025-02-01 00:00:12.794297,put,103000.0,2025-02-21 08:00:00,2.2,0.038,0.046,0.8,48.17,0.047,1.8,49.76,0.0463,49.02,SYN.BTC-21FEB25,102966.22,-0.47806,3e-05,96.80669,-116.70064,-30.07787
deribit,BTC-21FEB25-102000-C,2025-02-01 00:00:12.787,2025-02-01 00:00:12.794662,call,102000.0,2025-02-21 08:00:00,1.0,0.0485,0.05,36.3,48.21,0.051,0.8,49.81,0.0507,48.96,SYN.BTC-21FEB25,102966.22,0.55542,3e-05,96.01629,-115.59219,28.95077
deribit,BTC-28FEB25-106000-P,2025-02-01 00:00:12.814,2025-02-01 00:00:12.817176,put,106000.0,2025-02-28 08:00:00,220.0,0.0635,0.0705,0.6,50.04,0.0725,22.0,52.35,0.0714,51.31,BTC-28FEB25,103191.55,-0.54817,3e-05,111.83379,-104.96685,-47.87548
deribit,BTC-1FEB25-102500-P,2025-02-01 00:00:15.789,2025-02-01 00:00:15.792547,put,102500.0,2025-02-01 08:00:00,44.1,0.005,0.0034,19.9,20.46,0.0045,0.8,32.2,0.0044,31.67,SYN.BTC-1FEB25,102379.6339,-0.54696,0.0004,12.25726,-194.07764,-0.51555
deribit,BTC-14FEB25-103000-P,2025-02-01 00:00:16.696,2025-02-01 00:00:16.700546,put,103000.0,2025-02-14 08:00:00,43.9,0.0395,0.0375,0.9,46.73,0.0385,12.8,48.7,0.0377,47.72,BTC-14FEB25,102729.19,-0.49332,4e-05,78.3188,-140.15572,-19.92956
deribit,BTC-28FEB25-105000-P,2025-02-01 00:00:16.809,2025-02-01 00:00:16.815644,put,105000.0,2025-02-28 08:00:00,435.0,0.07,0.0645,18.2,49.78,0.066,0.7,51.61,0.0655,51.15,BTC-28FEB25,103188.77,-0.52166,3e-05,112.48688,-105.25861,-45.37173
deribit,BTC-1FEB25-102500-P,2025-02-01 00:00:19.487,2025-02-01 00:00:19.490905,put,102500.0,2025-02-01 08:00:00,44.1,0.005,0.0034,20.1,22.85,0.0047,4.5,32.07,0.0045,31.66,SYN.BTC-1FEB25,102376.7374,-0.54815,0.0004,12.25254,-193.95784,-0.51665
deribit,BTC-28FEB25-105000-P,2025-02-01 00:00:25.010,2025-02-01 00:00:25.012535,put,105000.0,2025-02-28 08:00:00,435.0,0.07,0.065,0.7,50.2,0.066,0.7,51.57,0.0655,51.15,BTC-28FEB25,103181.39,-0.52186,3e-05,112.47569,-105.24731,-45.38747
deribit,BTC-28FEB25-106000-P,2025-02-01 00:00:25.101,2025-02-01 00:00:25.102847,put,106000.0,2025-02-28 08:00:00,220.0,0.0635,0.0705,18.6,50.45,0.072,0.6,52.29,0.0714,51.31,BTC-28FEB25,103181.39,-0.54844,3e-05,111.81334,-104.95,-47.89685
deribit,BTC-21FEB25-101000-C,2025-02-01 00:00:26.748,2025-02-01 00:00:26.748409,call,101000.0,2025-02-21 08:00:00,3.6,0.056,0.055,16.1,48.16,0.056,0.9,49.79,0.0557,48.87,SYN.BTC-21FEB25,102950.89,0.58844,3e-05,94.54693,-113.61784,30.55624
deribit,BTC-21FEB25-103000-C,2025-02-01 00:00:26.932,2025-02-01 00:00:26.935379,call,103000.0,2025-02-21 08:00:00,13.9,0.045,0.045,53.9,48.59,0.0465,15.0,49.65,0.0459,49.03,SYN.BTC-21FEB25,102951.205,0.52144,3e-05,96.7992,-116.69566,27.27229
deribit,BTC-14FEB25-102000-P,2025-02-01 00:00:26.973,2025-02-01 00:00:26.979483,put,102000.0,2025-02-14 08:00:00,52.7,0.0345,0.032,44.8,46.6,0.0335,22.8,47.92,0.0328,47.65,BTC-14FEB25,102720.03,-0.45114,4e-05,77.73467,-138.88778,-18.15877
deribit,BTC-28FEB25-102000-C,2025-02-01 00:00:27.052,2025-02-01 00:00:27.057408,call,102000.0,2025-02-28 08:00:00,529.4,0.0605,0.06,21.6,50.33,0.0615,7.8,51.26,0.0609,50.72,BTC-28FEB25,103180.63,0.56053,3e-05,111.3449,-103.29617,38.60411
deribit,BTC-28FEB25-106000-P,2025-02-01 00:00:27.057,2025-02-01 00:00:27.061251,put,106000.0,2025-02-28 08:00:00,220.0,0.0635,0.071,0.6,50.44,0.072,0.6,51.83,0.0714,51.31,BTC-28FEB25,103180.63,-0.54846,3e-05,111.81182,-104.94911,-47.89844
deribit,BTC-14FEB25-102000-P,2025-02-01 00:00:27.058,2025-02-01 00:00:27.063038,put,102000.0,2025-02-14 08:00:00,52.7,0.0345,0.0325,0.8,46.6,0.0335,27.8,47.92,0.0328,47.65,BTC-14FEB25,102720.03,-0.45114,4e-05,77.73467,-138.88778,-18.15877
deribit,BTC-28FEB25-104000-P,2025-02-01 00:00:27.268,2025-02-01 00:00:27.274502,put,104000.0,2025-02-28 08:00:00,437.7,0.0645,0.059,24.2,50.16,0.061,34.4,51.54,0.0599,51.0,BTC-28FEB25,103180.63,-0.49477,3e-05,112.63434,-105.07923,-42.85922
deribit,BTC-14FEB25-104000-P,2025-02-01 00:00:27.273,2025-02-01 00:00:27.279533,put,104000.0,2025-02-14 08:00:00,24.1,0.042,0.0425,26.8,46.81,0.0445,36.3,48.79,0.0433,47.92,BTC-14FEB25,102716.44,-0.53577,4e-05,78.00499,-140.18449,-21.72947
deribit,BTC-28FEB25-105000-P,2025-02-01 00:00:27.276,2025-02-01 00:00:27.281254,put,105000.0,2025-02-28 08:00:00,435.0,0.07,0.0645,24.7,50.65,0.0665,25.7,51.57,0.0655,51.15,BTC-28FEB25,103180.63,-0.52188,3e-05,112.47453,-105.24612,-45.38909
deribit,BTC-14FEB25-104000-P,2025-02-01 00:00:29.197,2025-02-01 00:00:29.204329,put,104000.0,2025-02-14 08:00:00,24.1,0.042,0.043,0.7,46.79,0.044,0.7,49.42,0.0433,47.92,BTC-14FEB25,102712.92,-0.53592,4e-05,77.99969,-140.17441,-21.73506
deribit,BTC-28FEB25-104000-P,2025-02-01 00:00:29.802,2025-02-01 00:00:29.803197,put,104000.0,2025-02-28 08:00:00,437.7,0.0645,0.0595,0.6,50.12,0.0605,0.7,51.95,0.06,51.0,BTC-28FEB25,103172.13,-0.49501,3e-05,112.62591,-105.07059,-42.87741
deribit,BTC-14FEB25-102000-P,2025-02-01 00:00:33.852,2025-02-01 00:00:33.853844,put,102000.0,2025-02-14 08:00:00,52.7,0.0345,0.0325,1.9,47.2,0.033,0.6,48.53,0.0328,47.65,BTC-14FEB25,102711.12,-0.45152,4e-05,77.73496,-138.8986,-18.17197
deribit,BTC-28FEB25-105000-P,2025-02-01 00:00:37.138,2025-02-01 00:00:37.141568,put,105000.0,2025-02-28 08:00:00,435.0,0.07,0.065,0.7,50.59,0.0665,25.2,51.5,0.0656,51.15,BTC-28FEB25,103167.92,-0.52223,3e-05,112.45377,-105.23008,-45.41503
deribit,BTC-28FEB25-106000-P,2025-02-01 00:00:37.138,2025-02-01 00:00:37.144492,put,106000.0,2025-02-28 08:00:00,220.0,0.0635,0.071,0.6,50.8,0.0725,18.6,51.72,0.0715,51.31,BTC-28FEB25,103161.29,-0.549,3e-05,111.77104,-104.91103,-47.9382
deribit,BTC-7FEB25-102000-C,2025-02-01 00:00:37.145,2025-02-01 00:00:37.146673,call,102000.0,2025-02-07 08:00:00,480.6,0.026,0.0255,27.1,44.52,0.027,34.8,46.43,0.0265,45.46,BTC-7FEB25,102529.21,0.54632,6e-05,53.51348,-192.06235,9.24697
deribit,BTC-14FEB25-104000-P,2025-02-01 00:00:39.547,2025-02-01 00:00:39.554423,put,104000.0,2025-02-14 08:00:00,24.1,0.042,0.043,20.6,47.28,0.0445,35.7,48.6,0.0434,47.92,BTC-14FEB25,102690.48,-0.53688,4e-05,77.96349,-140.10643,-21.76961
deribit,BTC-14FEB25-101000-C,2025-02-01 00:00:41.533,2025-02-01 00:00:41.538461,call,101000.0,2025-02-14 08:00:00,87.2,0.044,0.044,29.4,47.21,0.0455,1.6,48.56,0.0448,47.58,BTC-14FEB25,102686.48,0.59001,4e-05,76.29384,-136.13966,20.45122
deribit,BTC-28FEB25-104000-P,2025-02-01 00:00:41.534,2025-02-01 00:00:41.541387,put,104000.0,2025-02-28 08:00:00,437.7,0.0645,0.0595,0.6,50.47,0.061,26.0,51.38,0.0601,51.0,BTC-28FEB25,103148.91,-0.49565,3e-05,112.60126,-105.0498,-42.92601
deribit,BTC-21FEB25-104000-P,2025-02-01 00:00:41.536,2025-02-01 00:00:41.541968,put,104000.0,2025-02-21 08:00:00,107.4,0.046,0.0515,0.7,48.7,0.053,25.1,49.76,0.0519,49.14,SYN.BTC-21FEB25,102921.59,-0.51271,3e-05,96.86042,-117.05078,-32.37206
deribit,BTC-21FEB25-102000-C,2025-02-01 00:00:41.574,2025-02-01 00:00:41.578419,call,102000.0,2025-02-21 08:00:00,1.0,0.0485,0.0495,49.2,48.43,0.051,1.8,49.5,0.0505,48.96,SYN.BTC-21FEB25,102923.59,0.554,3e-05,96.02223,-115.60285,28.86863
deribit,BTC-2FEB25-102000-C,2025-02-01 00:00:47.361,2025-02-01 00:00:47.438605,call,102000.0,2025-02-02 08:00:00,155.0,0.0071,0.007,30.3,20.75,0.0085,25.4,27.19,0.0078,24.37,SYN.BTC-2FEB25,102368.712,0.59962,0.00026,23.90325,-218.59159,2.21181
deribit,BTC-21FEB25-103000-C,2025-02-01 00:00:48.128,2025-02-01 00:00:48.131833,call,103000.0,2025-02-21 08:00:00,13.9,0.045,0.045,46.2,48.24,0.046,0.7,49.83,0.0457,49.03,SYN.BTC-21FEB25,102914.595,0.52021,3e-05,96.77863,-116.68463,27.20106
deribit,BTC-7FEB25-103000-P,2025-02-01 00:00:48.358,2025-02-01 00:00:48.362437,put,103000.0,2025-02-07 08:00:00,338.4,0.027,0.026,0.7,43.77,0.0265,0.2,45.67,0.0262,45.12,BTC-7FEB25,102513.55,-0.51991,7e-05,53.80168,-191.67884,-9.71324
deribit,BTC-21FEB25-101000-C,2025-02-01 00:00:48.705,2025-02-01 00:00:48.727319,call,101000.0,2025-02-21 08:00:00,3.6,0.056,0.0545,42.3,48.38,0.0565,14.0,49.47,0.0554,48.87,SYN.BTC-21FEB25,102911.135,0.58714,3e-05,94.57912,-113.66649,30.48028
deribit,BTC-21FEB25-103000-P,2025-02-01 00:00:48.705,2025-02-01 00:00:48.727289,put,103000.0,2025-02-21 08:00:00,2.2,0.038,0.046,25.8,48.41,0.0475,2.4,49.47,0.0466,49.03,SYN.BTC-21FEB25,102912.315,-0.47986,3e-05,96.77743,-116.68317,-30.18035
deribit,BTC-14FEB25-103000-P,2025-02-01 00:00:48.709,2025-02-01 00:00:48.724361,put,103000.0,2025-02-14 08:00:00,43.9,0.0395,0.0375,20.0,47.06,0.039,22.6,48.37,0.038,47.73,BTC-14FEB25,102680.56,-0.49539,4e-05,78.28543,-140.1163,-20.00622
deribit,BTC-21FEB25-103000-P,2025-02-01 00:00:48.981,2025-02-01 00:00:48.988318,put,103000.0,2025-02-21 08:00:00,2.2,0.038,0.046,25.8,48.41,0.048,29.0,49.47,0.0466,49.03,SYN.BTC-21FEB25,102912.315,-0.47986,3e-05,96.77743,-116.68317,-30.18035
deribit,BTC-28FEB25-106000-P,2025-02-01 00:01:23.450,2025-02-01 00:01:23.451758,put,106000.0,2025-02-28 08:00:00,220.0,0.0635,0.0705,18.5,50.69,0.073,25.7,52.08,0.0717,51.31,BTC-28FEB25,103142.31,-0.54952,3e-05,111.73225,-104.87176,-47.97838
deribit,BTC-28FEB25-105000-P,2025-02-01 00:01:23.529,2025-02-01 00:01:23.532787,put,105000.0,2025-02-28 08:00:00,435.0,0.07,0.0645,27.1,50.45,0.067,33.4,51.83,0.0658,51.15,BTC-28FEB25,103142.31,-0.52294,3e-05,112.41457,-105.19374,-45.4696
deribit,BTC-21FEB25-105000-P,2025-02-01 00:01:23.535,2025-02-01 00:01:23.542270,put,105000.0,2025-02-21 08:00:00,6.1,0.0475,0.057,19.7,48.54,0.059,20.6,50.14,0.0577,49.28,SYN.BTC-21FEB25,102910.52,-0.54564,3e-05,96.26447,-116.66389,-34.58753
deribit,BTC-14FEB25-103000-C,2025-02-01 00:01:25.934,2025-02-01 00:01:25.936105,call,103000.0,2025-02-14 08:00:00,33.0,0.034,0.0345,7.1,47.23,0.035,0.6,48.55,0.0349,47.74,BTC-14FEB25,102675.26,0.50439,4e-05,78.28187,-140.13711,17.60889
deribit,BTC-21FEB25-104000-P,2025-02-01 00:01:26.514,2025-02-01 00:01:26.519504,put,104000.0,2025-02-21 08:00:00,107.4,0.046,0.051,30.1,48.1,0.0535,33.1,50.23,0.052,49.15,SYN.BTC-21FEB25,102909.945,-0.5131,3e-05,96.84644,-117.04222,-32.39431
deribit,BTC-21FEB25-101000-C,2025-02-01 00:01:26.571,2025-02-01 00:01:26.577514,call,101000.0,2025-02-21 08:00:00,3.6,0.056,0.0545,42.3,48.39,0.056,0.9,49.48,0.0554,48.88,SYN.BTC-21FEB25,102909.945,0.58709,3e-05,94.58031,-113.67793,30.47761
deribit,BTC-14FEB25-103000-P,2025-02-01 00:02:04.885,2025-02-01 00:02:04.885836,put,103000.0,2025-02-14 08:00:00,43.9,0.0395,0.0375,27.9,47.05,0.038,0.1,48.36,0.038,47.74,BTC-14FEB25,102679.18,-0.49544,4e-05,78.28244,-140.17246,-20.00745
deribit,BTC-7FEB25-102000-P,2025-02-01 00:02:08.918,2025-02-01 00:02:08.924765,put,102000.0,2025-02-07 08:00:00,408.5,0.021,0.021,3.5,44.72,0.022,62.5,45.68,0.0214,45.46,BTC-7FEB25,102517.15,-0.45446,6e-05,53.51641,-192.12189,-8.46271
deribit,BTC-2FEB25-102000-C,2025-02-01 00:02:12.260,2025-02-01 00:02:12.267247,call,102000.0,2025-02-02 08:00:00,155.0,0.0071,0.0075,18.7,20.76,0.0085,20.0,27.2,0.0078,24.31,SYN.BTC-2FEB25,102368.5293,0.59982,0.00026,23.89383,-218.08515,2.21147
deribit,BTC-3FEB25-102000-C,2025-02-01 00:02:12.702,2025-02-01 00:02:12.709366,call,102000.0,2025-02-03 08:00:00,9.6,0.0115,0.0115,28.5,29.62,0.012,0.2,32.8,0.012,31.22,SYN.BTC-3FEB25,102398.3075,0.56698,0.00015,32.19119,-215.4538,3.63071
deribit,BTC-2FEB25-102000-C,2025-02-01 00:02:20.031,2025-02-01 00:02:20.038348,call,102000.0,2025-02-02 08:00:00,155.0,0.0071,0.007,30.4,20.78,0.008,2.5,27.22,0.0078,24.31,SYN.BTC-2FEB25,102367.8369,0.59967,0.00026,23.89604,-218.04367,2.21091
deribit,BTC-14FEB25-102000-C,2025-02-01 00:03:21.480,2025-02-01 00:03:21.486467,call,102000.0,2025-02-14 08:00:00,105.8,0.0395,0.039,27.4,46.97,0.04,0.8,48.95,0.0395,47.63,BTC-14FEB25,102661.29,0.54637,4e-05,77.74247,-138.88701,19.00578
deribit,BTC-14FEB25-103000-C,2025-02-01 00:03:48.404,2025-02-01 00:03:48.412673,call,103000.0,2025-02-14 08:00:00,33.0,0.034,0.034,54.1,47.33,0.035,0.8,47.98,0.0348,47.75,BTC-14FEB25,102660.3,0.50376,4e-05,78.26562,-140.16396,17.58222
deribit,BTC-21FEB25-105000-P,2025-02-01 00:03:48.490,2025-02-01 00:03:48.503800,put,105000.0,2025-02-21 08:00:00,6.1,0.0475,0.0575,0.6,48.42,0.059,20.4,50.02,0.0578,49.31,SYN.BTC-21FEB25,102890.76,-0.54626,3e-05,96.22376,-116.67955,-34.62042
deribit,BTC-14FEB25-102000-C,2025-02-01 00:03:48.764,2025-02-01 00:03:48.801141,call,102000.0,2025-02-14 08:00:00,105.8,0.0395,0.0385,42.6,46.99,0.04,0.8,48.31,0.0395,47.63,BTC-14FEB25,102658.66,0.54626,4e-05,77.74098,-138.88248,19.00077
