exchange,symbol,timestamp,local_timestamp,type,strike_price,expiration,open_interest,last_price,bid_price,bid_amount,bid_iv,ask_price,ask_amount,ask_iv,mark_price,mark_iv,underlying_index,underlying_price,delta,gamma,vega,theta,rho
deribit,BTC-4NOV25-109000-C,2025-11-01 00:00:02.288,2025-11-01 00:00:02.324359,call,109000.0,2025-11-04 08:00:00,6.5,0.015,0.014,7.8,28.64,0.015,2.1,31.32,0.0148,30.84,SYN.BTC-4NOV25,109629.9561,0.58327,0.00012,40.88197,-189.12541,5.69124
deribit,BTC-14NOV25-109000-C,2025-11-01 00:00:02.302,2025-11-01 00:00:02.324397,call,109000.0,2025-11-14 08:00:00,53.5,0.039,0.0335,15.1,39.18,0.0345,22.2,40.5,0.0339,39.68,BTC-14NOV25,109791.21,0.55302,5e-05,82.97419,-123.47089,20.82063
deribit,BTC-14NOV25-110000-P,2025-11-01 00:00:02.302,2025-11-01 00:00:02.515707,put,110000.0,2025-11-14 08:00:00,375.8,0.0315,0.0305,14.6,38.71,0.0315,23.5,40.02,0.031,39.32,BTC-14NOV25,109791.21,-0.4951,5e-05,83.70816,-123.41432,-21.09827
deribit,BTC-14NOV25-111000-P,2025-11-01 00:00:02.330,2025-11-01 00:00:02.884957,put,111000.0,2025-11-14 08:00:00,362.9,0.0355,0.0355,0.4,38.71,0.036,0.5,39.37,0.0357,38.97,BTC-14NOV25,109791.21,-0.5437,5e-05,83.21168,-121.60663,-23.23767
deribit,BTC-4NOV25-110000-P,2025-11-01 00:00:02.413,2025-11-01 00:00:02.514884,put,110000.0,2025-11-04 08:00:00,8.4,0.0135,0.013,16.0,29.41,0.014,24.0,32.05,0.0134,30.35,SYN.BTC-4NOV25,109629.9561,-0.5405,0.00012,41.58025,-189.29047,-5.54509
deribit,BTC_USDC-4NOV25-110000-P,2025-11-01 00:00:02.453,2025-11-01 00:00:02.536736,put,110000.0,2025-11-04 08:00:00,0.0,,1420.0,4.88,29.31,1500.0,4.88,31.23,1463.21,30.35,SYN.BTC_USDC-4NOV25,109629.96,-0.5405,0.00012,41.58025,-189.29047,-5.54509
deribit,BTC_USDC-28NOV25-110000-C,2025-11-01 00:00:02.650,2025-11-01 00:00:02.672331,call,110000.0,2025-11-28 08:00:00,1.68,6660.0,4660.0,5.72,40.74,5120.0,0.72,43.09,4888.67,40.98,BTC_USDC-28NOV25,109978.13,0.52165,3e-05,119.88807,-89.87641,39.28727
deribit,BTC_USDC-14NOV25-110000-C,2025-11-01 00:00:02.654,2025-11-01 00:00:02.658654,call,110000.0,2025-11-14 08:00:00,0.0,,3000.0,0.75,36.88,3340.0,5.0,41.19,3183.07,39.32,SYN.BTC_USDC-14NOV25,109791.21,0.5049,5e-05,83.70816,-123.41432,19.08438
deribit,BTC_USDC-14NOV25-110000-C,2025-11-01 00:00:02.662,2025-11-01 00:00:02.670244,call,110000.0,2025-11-14 08:00:00,0.0,,3000.0,0.75,36.88,3320.0,0.75,41.19,3183.07,39.32,SYN.BTC_USDC-14NOV25,109791.21,0.5049,5e-05,83.70816,-123.41432,19.08438
deribit,BTC_USDC-28NOV25-110000-P,2025-11-01 00:00:02.696,2025-11-01 00:00:02.899057,put,110000.0,2025-11-28 08:00:00,1.43,5020.0,4860.0,5.0,40.56,5020.0,5.77,41.07,4910.61,40.98,BTC_USDC-28NOV25,109979.08,-0.47832,3e-05,119.88861,-89.87638,-43.08463
deribit,BTC_USDC-7NOV25-110000-P,2025-11-01 00:00:03.045,2025-11-01 00:00:03.050122,put,110000.0,2025-11-07 08:00:00,1.87,2240.0,2100.0,5.0,33.36,2440.0,5.0,39.62,2299.1,37.16,SYN.BTC_USDC-7NOV25,109694.16,-0.51292,7e-05,57.61497,-169.03456,-10.16216
deribit,BTC_USDC-28NOV25-108000-C,2025-11-01 00:00:03.074,2025-11-01 00:00:03.083020,call,108000.0,2025-11-28 08:00:00,0.0,6140.0,5760.0,5.0,38.21,6220.0,5.0,45.57,5971.93,41.57,BTC_USDC-28NOV25,109978.13,0.58568,3e-05,117.28533,-89.17895,43.74595
deribit,BTC_USDC-7NOV25-110000-P,2025-11-01 00:00:03.426,2025-11-01 00:00:03.430499,put,110000.0,2025-11-07 08:00:00,1.87,2240.0,2100.0,5.0,33.36,2420.0,5.0,39.62,2299.1,37.16,SYN.BTC_USDC-7NOV25,109694.16,-0.51292,7e-05,57.61497,-169.03456,-10.16216
deribit,BTC_USDC-28NOV25-110000-P,2025-11-01 00:00:04.581,2025-11-01 00:00:04.591663,put,110000.0,2025-11-28 08:00:00,1.43,5020.0,4860.0,5.0,40.57,5000.0,0.77,41.91,4910.61,40.98,BTC_USDC-28NOV25,109981.66,-0.47823,3e-05,119.89006,-89.87746,-43.07776
deribit,BTC_USDC-28NOV25-110000-C,2025-11-01 00:00:04.595,2025-11-01 00:00:04.605426,call,110000.0,2025-11-28 08:00:00,1.68,6660.0,4680.0,0.72,39.06,5120.0,0.72,42.91,4888.67,40.98,BTC_USDC-28NOV25,109979.08,0.52168,3e-05,119.88861,-89.87638,39.2898
deribit,BTC_USDC-14NOV25-110000-C,2025-11-01 00:00:04.613,2025-11-01 00:00:04.621836,call,110000.0,2025-11-14 08:00:00,0.0,,3000.0,0.75,37.1,3380.0,0.75,40.93,3184.96,39.32,SYN.BTC_USDC-14NOV25,109793.76,0.50503,5e-05,83.70978,-123.41668,19.08933
deribit,BTC_USDC-28NOV25-110000-P,2025-11-01 00:00:04.629,2025-11-01 00:00:04.641760,put,110000.0,2025-11-28 08:00:00,1.43,5020.0,4840.0,5.33,40.57,5000.0,0.77,41.91,4908.81,40.98,BTC_USDC-28NOV25,109981.36,-0.47824,3e-05,119.88989,-89.87775,-43.07857
deribit,BTC_USDC-7NOV25-109000-C,2025-11-01 00:00:07.079,2025-11-01 00:00:07.089876,call,109000.0,2025-11-07 08:00:00,1.8,2440.0,2460.0,5.0,36.46,2560.0,5.0,37.87,2518.51,37.51,SYN.BTC_USDC-7NOV25,109699.2,0.56124,7e-05,56.9674,-168.71543,10.24509
deribit,BTC_USDC-7NOV25-109000-C,2025-11-01 00:00:07.163,2025-11-01 00:00:07.168814,call,109000.0,2025-11-07 08:00:00,1.8,2440.0,2300.0,5.0,36.46,2660.0,5.0,37.87,2518.51,37.51,SYN.BTC_USDC-7NOV25,109699.2,0.56124,7e-05,56.9674,-168.71543,10.24509
deribit,BTC_USDC-28NOV25-112000-P,2025-11-01 00:00:09.165,2025-11-01 00:00:09.175720,put,112000.0,2025-11-28 08:00:00,4.07,6100.0,5740.0,5.0,38.68,6200.0,3.71,42.72,5953.55,40.48,BTC_USDC-28NOV25,109984.25,-0.54322,3e-05,119.36625,-88.39326,-49.21661
deribit,BTC_USDC-28NOV25-112000-P,2025-11-01 00:00:09.205,2025-11-01 00:00:09.215395,put,112000.0,2025-11-28 08:00:00,4.07,6100.0,5740.0,5.0,38.68,6180.0,5.0,42.72,5953.55,40.48,BTC_USDC-28NOV25,109984.25,-0.54322,3e-05,119.36625,-88.39326,-49.21661
deribit,BTC-14NOV25-111000-P,2025-11-01 00:00:09.396,2025-11-01 00:00:09.399986,put,111000.0,2025-11-14 08:00:00,362.9,0.0355,0.035,22.5,38.77,0.036,0.5,39.43,0.0357,38.97,BTC-14NOV25,109799.65,-0.5433,5e-05,83.22738,-121.62332,-23.22134
deribit,BTC_USDC-4NOV25-110000-P,2025-11-01 00:00:09.912,2025-11-01 00:00:09.918174,put,110000.0,2025-11-04 08:00:00,0.0,,1400.0,4.88,29.41,1500.0,4.88,31.33,1459.33,30.36,SYN.BTC_USDC-4NOV25,109637.62,-0.53953,0.00012,41.59334,-189.38913,-5.53542
deribit,BTC_USDC-4NOV25-109000-C,2025-11-01 00:00:09.971,2025-11-01 00:00:09.977665,call,109000.0,2025-11-04 08:00:00,0.0,,1580.0,4.91,29.66,1680.0,4.91,31.62,1628.12,30.84,SYN.BTC_USDC-4NOV25,109637.62,0.5842,0.00012,40.86429,-189.03985,5.70053
deribit,BTC_USDC-4NOV25-110000-P,2025-11-01 00:00:09.971,2025-11-01 00:00:09.980378,put,110000.0,2025-11-04 08:00:00,0.0,,1300.0,4.88,29.41,1500.0,4.88,31.33,1459.33,30.36,SYN.BTC_USDC-4NOV25,109637.62,-0.53953,0.00012,41.59334,-189.38913,-5.53542
deribit,BTC_USDC-4NOV25-109000-C,2025-11-01 00:00:10.060,2025-11-01 00:00:10.068349,call,109000.0,2025-11-04 08:00:00,0.0,,1520.0,4.91,29.66,1680.0,4.91,31.62,1628.12,30.84,SYN.BTC_USDC-4NOV25,109637.62,0.5842,0.00012,40.86429,-189.03985,5.70053
deribit,BTC_USDC-4NOV25-110000-P,2025-11-01 00:00:10.092,2025-11-01 00:00:10.106143,put,110000.0,2025-11-04 08:00:00,0.0,,1300.0,4.88,29.41,1480.0,4.88,31.33,1459.33,30.36,SYN.BTC_USDC-4NOV25,109637.62,-0.53953,0.00012,41.59334,-189.38913,-5.53542
deribit,BTC-21NOV25-109000-C,2025-11-01 00:00:10.098,2025-11-01 00:00:10.110891,call,109000.0,2025-11-21 08:00:00,9.6,0.0455,0.042,0.5,40.32,0.043,42.6,40.86,0.0422,40.5,SYN.BTC-21NOV25,109893.21,0.55297,4e-05,102.56225,-102.13364,31.27118
deribit,BTC_USDC-14NOV25-110000-P,2025-11-01 00:00:10.117,2025-11-01 00:00:10.123921,put,110000.0,2025-11-14 08:00:00,0.0,,3280.0,5.0,38.74,3420.0,5.0,39.94,3386.97,39.32,SYN.BTC_USDC-14NOV25,109799.65,-0.49469,5e-05,83.7135,-123.42128,-21.0819
deribit,BTC-28NOV25-108000-C,2025-11-01 00:00:10.638,2025-11-01 00:00:10.651271,call,108000.0,2025-11-28 08:00:00,628.3,0.055,0.0545,0.1,41.04,0.055,6.5,41.98,0.0546,41.57,BTC-28NOV25,109988.04,0.58599,3e-05,117.27573,-89.17094,43.77143
deribit,BTC_USDC-14NOV25-111000-P,2025-11-01 00:00:13.584,2025-11-01 00:00:13.587955,put,111000.0,2025-11-14 08:00:00,0.0,,3700.0,5.0,36.57,4160.0,3.71,42.35,3898.75,38.97,SYN.BTC_USDC-14NOV25,109813.36,-0.54264,5e-05,83.25273,-121.65319,-23.19477
deribit,BTC_USDC-14NOV25-111000-P,2025-11-01 00:00:13.629,2025-11-01 00:00:13.639065,put,111000.0,2025-11-14 08:00:00,0.0,,3700.0,5.0,36.57,4140.0,5.0,42.35,3898.75,38.97,SYN.BTC_USDC-14NOV25,109813.36,-0.54264,5e-05,83.25273,-121.65319,-23.19477
deribit,BTC_USDC-14NOV25-111000-P,2025-11-01 00:00:13.653,2025-11-01 00:00:13.658876,put,111000.0,2025-11-14 08:00:00,0.0,,3700.0,5.0,36.57,4120.0,5.0,42.35,3898.75,38.97,SYN.BTC_USDC-14NOV25,109813.36,-0.54264,5e-05,83.25273,-121.65319,-23.19477
deribit,BTC-4NOV25-109000-C,2025-11-01 00:00:17.711,2025-11-01 00:00:17.715928,call,109000.0,2025-11-04 08:00:00,6.5,0.015,0.0145,1.0,28.41,0.015,0.2,31.1,0.0149,30.84,SYN.BTC-4NOV25,109645.9654,0.5852,0.00012,40.84483,-188.94961,5.71061
deribit,BTC_USDC-28NOV25-110000-C,2025-11-01 00:00:19.799,2025-11-01 00:00:19.807849,call,110000.0,2025-11-28 08:00:00,1.68,6660.0,4700.0,5.0,39.15,5120.0,0.72,42.84,4897.9,40.98,BTC_USDC-28NOV25,109996.83,0.52225,3e-05,119.89847,-89.87873,39.33712
deribit,BTC_USDC-28NOV25-110000-C,2025-11-01 00:00:19.804,2025-11-01 00:00:19.812914,call,110000.0,2025-11-28 08:00:00,1.68,6660.0,4720.0,0.72,39.15,5120.0,0.72,42.84,4897.9,40.98,BTC_USDC-28NOV25,109996.83,0.52225,3e-05,119.89847,-89.87873,39.33712
deribit,BTC_USDC-4NOV25-110000-P,2025-11-01 00:00:32.085,2025-11-01 00:00:32.089736,put,110000.0,2025-11-04 08:00:00,0.0,,1400.0,8.91,26.67,1480.0,4.88,31.0,1454.15,30.37,SYN.BTC_USDC-4NOV25,109648.48,-0.53815,0.00012,41.60721,-189.59865,-5.52052
deribit,BTC_USDC-28NOV25-112000-P,2025-11-01 00:00:32.111,2025-11-01 00:00:32.122811,put,112000.0,2025-11-28 08:00:00,4.07,6100.0,5880.0,8.91,38.77,6180.0,5.0,42.47,5944.16,40.48,BTC_USDC-28NOV25,110001.52,-0.54266,3e-05,119.40316,-88.41786,-49.17041
deribit,BTC_USDC-4NOV25-109000-C,2025-11-01 00:00:32.113,2025-11-01 00:00:32.121625,call,109000.0,2025-11-04 08:00:00,0.0,,1560.0,3.71,28.03,1680.0,4.91,31.96,1634.45,30.84,SYN.BTC_USDC-4NOV25,109648.48,0.58551,0.00012,40.8345,-188.94396,5.71254
deribit,BTC_USDC-14NOV25-111000-P,2025-11-01 00:00:32.122,2025-11-01 00:00:32.127929,put,111000.0,2025-11-14 08:00:00,0.0,,3840.0,8.91,36.56,4140.0,5.0,41.86,3898.41,38.96,SYN.BTC_USDC-14NOV25,109811.13,-0.54276,5e-05,83.24607,-121.62517,-23.19829
deribit,BTC_USDC-14NOV25-110000-P,2025-11-01 00:00:32.124,2025-11-01 00:00:32.134438,put,110000.0,2025-11-14 08:00:00,0.0,,3320.0,8.91,38.1,3420.0,5.0,39.77,3380.87,39.31,SYN.BTC_USDC-14NOV25,109811.13,-0.49414,5e-05,83.71845,-123.42047,-21.0585
deribit,BTC_USDC-14NOV25-110000-C,2025-11-01 00:00:32.128,2025-11-01 00:00:32.137644,call,110000.0,2025-11-14 08:00:00,0.0,,3120.0,8.91,37.0,3280.0,8.91,41.55,3193.64,39.31,SYN.BTC_USDC-14NOV25,109811.13,0.50586,5e-05,83.71845,-123.42047,19.12205
deribit,BTC_USDC-14NOV25-110000-C,2025-11-01 00:00:32.139,2025-11-01 00:00:32.148425,call,110000.0,2025-11-14 08:00:00,0.0,,3140.0,0.42,37.0,3260.0,0.75,41.55,3193.64,39.31,SYN.BTC_USDC-14NOV25,109811.13,0.50586,5e-05,83.71845,-123.42047,19.12205
deribit,BTC_USDC-28NOV25-112000-P,2025-11-01 00:00:32.179,2025-11-01 00:00:32.189861,put,112000.0,2025-11-28 08:00:00,4.07,6100.0,5880.0,13.91,38.77,6260.0,5.0,42.47,5944.16,40.48,BTC_USDC-28NOV25,110001.52,-0.54266,3e-05,119.40316,-88.41786,-49.17041
deribit,BTC_USDC-4NOV25-109000-C,2025-11-01 00:00:32.180,2025-11-01 00:00:32.192708,call,109000.0,2025-11-04 08:00:00,0.0,,1580.0,4.91,28.03,1720.0,4.91,31.96,1634.45,30.84,SYN.BTC_USDC-4NOV25,109648.48,0.58551,0.00012,40.8345,-188.94396,5.71254
deribit,BTC_USDC-14NOV25-110000-P,2025-11-01 00:00:32.204,2025-11-01 00:00:32.210101,put,110000.0,2025-11-14 08:00:00,0.0,,3340.0,5.0,38.1,3420.0,5.0,39.77,3380.87,39.31,SYN.BTC_USDC-14NOV25,109811.13,-0.49414,5e-05,83.71845,-123.42047,-21.0585
deribit,BTC_USDC-14NOV25-111000-P,2025-11-01 00:00:32.205,2025-11-01 00:00:32.212273,put,111000.0,2025-11-14 08:00:00,0.0,,3860.0,5.0,36.56,4140.0,5.0,41.86,3898.41,38.96,SYN.BTC_USDC-14NOV25,109811.13,-0.54276,5e-05,83.24607,-121.62517,-23.19829
deribit,BTC_USDC-14NOV25-110000-C,2025-11-01 00:00:32.825,2025-11-01 00:00:32.835276,call,110000.0,2025-11-14 08:00:00,0.0,,3140.0,5.42,38.68,3240.0,0.75,40.11,3193.08,39.31,SYN.BTC_USDC-14NOV25,109811.13,0.50586,5e-05,83.71845,-123.42162,19.12205
deribit,BTC_USDC-28NOV25-108000-C,2025-11-01 00:00:33.088,2025-11-01 00:00:33.098590,call,108000.0,2025-11-28 08:00:00,0.0,6140.0,5920.0,3.71,39.47,6080.0,8.91,43.58,5985.17,41.57,BTC_USDC-28NOV25,110000.14,0.58636,3e-05,117.26244,-89.16413,43.80136
deribit,BTC_USDC-7NOV25-109000-C,2025-11-01 00:00:33.089,2025-11-01 00:00:33.096944,call,109000.0,2025-11-07 08:00:00,1.8,2440.0,2440.0,8.91,33.52,2600.0,8.91,39.85,2527.99,37.51,SYN.BTC_USDC-7NOV25,109712.23,0.56219,7e-05,56.94961,-168.66024,10.26221
deribit,BTC_USDC-7NOV25-110000-P,2025-11-01 00:00:33.092,2025-11-01 00:00:33.098557,put,110000.0,2025-11-07 08:00:00,1.87,2240.0,2240.0,3.71,33.88,2360.0,8.91,39.44,2288.5,37.17,SYN.BTC_USDC-7NOV25,109712.23,-0.51158,7e-05,57.62727,-169.11206,-10.13549
deribit,BTC_USDC-28NOV25-110000-C,2025-11-01 00:00:33.125,2025-11-01 00:00:33.134856,call,110000.0,2025-11-28 08:00:00,1.68,6660.0,4840.0,3.71,39.48,4960.0,3.71,42.83,4899.84,40.98,BTC_USDC-28NOV25,110000.14,0.52236,3e-05,119.89879,-89.87496,39.34507
deribit,BTC_USDC-28NOV25-108000-C,2025-11-01 00:00:33.155,2025-11-01 00:00:33.166841,call,108000.0,2025-11-28 08:00:00,0.0,6140.0,5920.0,8.71,39.47,6060.0,5.0,43.58,5985.17,41.57,BTC_USDC-28NOV25,110000.14,0.58636,3e-05,117.26244,-89.16413,43.80136
deribit,BTC_USDC-7NOV25-109000-C,2025-11-01 00:00:33.156,2025-11-01 00:00:33.160664,call,109000.0,2025-11-07 08:00:00,1.8,2440.0,2460.0,5.0,33.52,2580.0,5.0,39.85,2527.99,37.51,SYN.BTC_USDC-7NOV25,109712.23,0.56219,7e-05,56.94961,-168.66024,10.26221
deribit,BTC_USDC-7NOV25-110000-P,2025-11-01 00:00:33.156,2025-11-01 00:00:33.160009,put,110000.0,2025-11-07 08:00:00,1.87,2240.0,2240.0,8.71,33.88,2340.0,5.0,39.44,2288.5,37.17,SYN.BTC_USDC-7NOV25,109712.23,-0.51158,7e-05,57.62727,-169.11206,-10.13549
deribit,BTC_USDC-28NOV25-110000-C,2025-11-01 00:00:33.183,2025-11-01 00:00:33.193984,call,110000.0,2025-11-28 08:00:00,1.68,6660.0,4840.0,8.71,39.48,4940.0,5.0,42.83,4899.84,40.98,BTC_USDC-28NOV25,110000.14,0.52236,3e-05,119.89879,-89.87496,39.34507
deribit,BTC_USDC-28NOV25-110000-P,2025-11-01 00:00:33.183,2025-11-01 00:00:33.190289,put,110000.0,2025-11-28 08:00:00,1.43,5020.0,4840.0,14.22,40.48,4980.0,5.0,41.82,4898.52,40.98,BTC_USDC-28NOV25,110000.14,-0.47764,3e-05,119.89879,-89.87496,-43.02726
deribit,BTC_USDC-28NOV25-112000-P,2025-11-01 00:00:34.135,2025-11-01 00:00:34.140649,put,112000.0,2025-11-28 08:00:00,4.07,6100.0,5880.0,13.91,39.94,6040.0,3.71,43.13,5944.39,40.48,BTC_USDC-28NOV25,109999.81,-0.54272,3e-05,119.39794,-88.41577,-49.17381
deribit,BTC_USDC-14NOV25-111000-P,2025-11-01 00:00:34.141,2025-11-01 00:00:34.152119,put,111000.0,2025-11-14 08:00:00,0.0,,3860.0,5.0,38.48,4000.0,8.91,41.85,3899.23,38.96,SYN.BTC_USDC-14NOV25,109809.88,-0.54282,5e-05,83.24373,-121.62036,-23.20074
deribit,BTC_USDC-14NOV25-111000-P,2025-11-01 00:00:34.218,2025-11-01 00:00:34.222027,put,111000.0,2025-11-14 08:00:00,0.0,,3860.0,5.0,38.48,3980.0,5.0,41.85,3899.23,38.96,SYN.BTC_USDC-14NOV25,109809.88,-0.54282,5e-05,83.24373,-121.62036,-23.20074
deribit,BTC_USDC-28NOV25-112000-P,2025-11-01 00:00:34.218,2025-11-01 00:00:34.230160,put,112000.0,2025-11-28 08:00:00,4.07,6100.0,5880.0,13.91,39.94,6020.0,5.0,43.13,5944.39,40.48,BTC_USDC-28NOV25,109999.81,-0.54272,3e-05,119.39794,-88.41577,-49.17381
deribit,BTC_USDC-28NOV25-112000-P,2025-11-01 00:00:36.119,2025-11-01 00:00:36.125757,put,112000.0,2025-11-28 08:00:00,4.07,6100.0,5900.0,5.0,39.94,6020.0,5.0,41.12,5944.83,40.48,BTC_USDC-28NOV25,110000.15,-0.54271,3e-05,119.39864,-88.41564,-49.17292
deribit,BTC_USDC-28NOV25-108000-C,2025-11-01 00:00:38.882,2025-11-01 00:00:38.891961,call,108000.0,2025-11-28 08:00:00,0.0,6140.0,5920.0,8.71,41.06,6040.0,3.71,42.26,5984.11,41.57,BTC_USDC-28NOV25,109991.05,0.58608,3e-05,117.27136,-89.17246,43.77793
