exchange,symbol,timestamp,local_timestamp,type,strike_price,expiration,open_interest,last_price,bid_price,bid_amount,bid_iv,ask_price,ask_amount,ask_iv,mark_price,mark_iv,underlying_index,underlying_price,delta,gamma,vega,theta,rho
deribit,BTC-8AUG25-115000-C,2025-08-01 00:00:00.997,2025-08-01 00:00:01.108450,call,115000.0,2025-08-08 08:00:00,53.4,0.025,0.0225,0.3,32.79,0.023,0.5,33.69,0.0229,33.5,BTC-8AUG25,115877.09,0.5729,7e-05,64.42866,-147.14832,12.80483
deribit,BTC-8AUG25-116000-P,2025-08-01 00:00:01.163,2025-08-01 00:00:01.315656,put,116000.0,2025-08-08 08:00:00,652.5,0.0175,0.019,17.4,32.63,0.0195,0.1,33.51,0.0192,33.03,BTC-8AUG25,115875.37,-0.49982,7e-05,65.52476,-147.57832,-12.08395
deribit,BTC-29AUG25-115000-C,2025-08-01 00:00:01.369,2025-08-01 00:00:02.145294,call,115000.0,2025-08-29 08:00:00,890.4,0.0445,0.044,3.3,34.65,0.045,14.4,35.56,0.0445,35.14,BTC-29AUG25,116271.54,0.56406,3e-05,127.5669,-79.09782,46.89038
deribit,BTC-29AUG25-114000-C,2025-08-01 00:00:01.442,2025-08-01 00:00:01.844205,call,114000.0,2025-08-29 08:00:00,775.0,0.049,0.049,0.1,34.94,0.05,34.7,35.87,0.0494,35.32,BTC-29AUG25,116271.54,0.5986,3e-05,125.26939,-78.06967,49.5685
deribit,BTC-22AUG25-117000-P,2025-08-01 00:00:01.462,2025-08-01 00:00:01.563637,put,117000.0,2025-08-22 08:00:00,1.4,0.0325,0.036,17.1,33.23,0.037,17.0,34.27,0.0365,33.79,SYN.BTC-22AUG25,116139.4833,-0.51975,4e-05,111.87685,-88.59702,-37.76118
deribit,BTC-2AUG25-116000-P,2025-08-01 00:00:02.167,2025-08-01 00:00:02.208585,put,116000.0,2025-08-02 08:00:00,1468.2,0.0085,0.0085,16.2,30.92,0.0095,32.6,35.09,0.009,33.01,SYN.BTC-2AUG25,115769.7971,-0.53569,0.00017,27.80261,-344.17637,-2.30353
deribit,BTC-8AUG25-115000-C,2025-08-01 00:00:02.318,2025-08-01 00:00:02.325559,call,115000.0,2025-08-08 08:00:00,53.4,0.025,0.022,16.9,32.83,0.023,0.6,33.73,0.0229,33.5,BTC-8AUG25,115872.26,0.57256,7e-05,64.43637,-147.1685,12.79679
deribit,BTC-22AUG25-115000-C,2025-08-01 00:00:02.583,2025-08-01 00:00:02.620384,call,115000.0,2025-08-22 08:00:00,0.3,0.0375,0.037,13.6,33.74,0.038,20.5,34.26,0.0377,33.98,SYN.BTC-22AUG25,116136.4067,0.56387,4e-05,110.57265,-88.0488,35.71402
deribit,BTC-22AUG25-116000-C,2025-08-01 00:00:02.611,2025-08-01 00:00:02.621427,call,116000.0,2025-08-22 08:00:00,6.2,0.0335,0.0325,23.6,33.63,0.0335,16.7,34.15,0.0332,33.89,SYN.BTC-22AUG25,116136.4067,0.52205,4e-05,111.83998,-88.83623,33.17952
deribit,BTC-8AUG25-116000-P,2025-08-01 00:00:02.939,2025-08-01 00:00:03.091136,put,116000.0,2025-08-08 08:00:00,652.5,0.0175,0.019,21.7,32.6,0.02,20.5,33.49,0.0192,33.03,BTC-8AUG25,115872.26,-0.50005,7e-05,65.52301,-147.57437,-12.08927
deribit,BTC-15AUG25-116000-C,2025-08-01 00:00:05.152,2025-08-01 00:00:05.161654,call,116000.0,2025-08-15 08:00:00,111.0,0.0293,0.026,3.5,32.87,0.0265,0.5,34.14,0.0264,33.53,SYN.BTC-15AUG25,116004.3333,0.51347,5e-05,91.65657,-107.19964,22.18287
deribit,BTC-22AUG25-116000-C,2025-08-01 00:00:08.096,2025-08-01 00:00:08.105142,call,116000.0,2025-08-22 08:00:00,6.2,0.0335,0.0325,17.8,33.26,0.033,0.1,34.3,0.0331,33.89,SYN.BTC-22AUG25,116102.8633,0.52065,4e-05,111.8288,-88.8216,33.08429
deribit,BTC-22AUG25-116000-P,2025-08-01 00:00:08.127,2025-08-01 00:00:08.134716,put,116000.0,2025-08-22 08:00:00,1.6,0.0275,0.0315,21.4,33.14,0.032,0.1,34.18,0.0322,33.89,SYN.BTC-22AUG25,116102.8633,-0.47935,4e-05,111.8288,-88.8216,-34.7148
deribit,BTC-15AUG25-117000-P,2025-08-01 00:00:13.625,2025-08-01 00:00:13.636699,put,117000.0,2025-08-15 08:00:00,147.8,0.0285,0.031,0.2,32.57,0.0315,1.2,33.84,0.0312,33.47,SYN.BTC-15AUG25,115977.8533,-0.53949,5e-05,91.23846,-106.52081,-25.9917
deribit,BTC-22AUG25-116000-P,2025-08-01 00:00:13.698,2025-08-01 00:00:13.704237,put,116000.0,2025-08-22 08:00:00,1.7,0.032,0.032,0.1,33.17,0.0325,2.0,33.69,0.0322,33.89,SYN.BTC-22AUG25,116109.8667,-0.47906,4e-05,111.83126,-88.81801,-34.69481
deribit,BTC-22AUG25-117000-P,2025-08-01 00:00:31.896,2025-08-01 00:00:31.905854,put,117000.0,2025-08-22 08:00:00,1.4,0.0325,0.0365,0.2,33.06,0.037,0.3,34.1,0.0367,33.79,SYN.BTC-22AUG25,116106.35,-0.52114,4e-05,111.8249,-88.55465,-37.85565
deribit,BTC-3AUG25-116000-P,2025-08-01 00:00:36.836,2025-08-01 00:00:36.841307,put,116000.0,2025-08-03 08:00:00,657.7,0.01,0.0095,24.8,26.39,0.011,55.3,29.54,0.0103,28.8,SYN.BTC-3AUG25,115760.46,-0.53119,0.00015,36.80588,-227.20997,-4.00573
deribit,BTC-22AUG25-117000-P,2025-08-01 00:00:36.836,2025-08-01 00:00:36.842525,put,117000.0,2025-08-22 08:00:00,1.4,0.0325,0.0365,0.2,33.05,0.0375,36.6,34.09,0.0367,33.79,SYN.BTC-22AUG25,116103.69,-0.52126,4e-05,111.81883,-88.55295,-37.86202
deribit,BTC-29AUG25-118000-P,2025-08-01 00:00:36.837,2025-08-01 00:00:36.850566,put,118000.0,2025-08-29 08:00:00,778.2,0.0445,0.047,0.2,34.33,0.0475,0.2,35.23,0.047,34.8,BTC-29AUG25,116234.12,-0.54262,4e-05,128.45546,-78.88563,-53.20096
deribit,BTC-15AUG25-116000-C,2025-08-01 00:00:36.950,2025-08-01 00:00:36.959681,call,116000.0,2025-08-15 08:00:00,111.0,0.0293,0.0255,59.6,33.05,0.0265,0.9,33.68,0.0264,33.53,SYN.BTC-15AUG25,115971.5133,0.51178,5e-05,91.64077,-107.19686,22.10441
deribit,BTC-29AUG25-114000-C,2025-08-01 00:00:36.950,2025-08-01 00:00:36.959357,call,114000.0,2025-08-29 08:00:00,775.0,0.049,0.0485,7.0,35.11,0.05,37.8,36.04,0.0492,35.32,BTC-29AUG25,116233.67,0.59731,3e-05,125.3301,-78.11307,49.45141
deribit,BTC-22AUG25-116000-P,2025-08-01 00:00:36.979,2025-08-01 00:00:36.989423,put,116000.0,2025-08-22 08:00:00,1.7,0.032,0.032,0.3,33.65,0.033,44.3,34.17,0.0322,33.88,SYN.BTC-22AUG25,116101.6367,-0.47941,4e-05,111.82659,-88.79778,-34.71674
deribit,BTC-29AUG25-114000-C,2025-08-01 00:00:37.666,2025-08-01 00:00:37.672034,call,114000.0,2025-08-29 08:00:00,775.0,0.049,0.0485,7.0,34.67,0.0495,13.9,36.06,0.0492,35.32,BTC-29AUG25,116228.22,0.59713,3e-05,125.33892,-78.11855,49.43478
deribit,BTC-29AUG25-118000-P,2025-08-01 00:00:43.265,2025-08-01 00:00:43.276434,put,118000.0,2025-08-29 08:00:00,778.2,0.0445,0.047,0.2,34.67,0.048,40.2,35.12,0.0471,34.8,BTC-29AUG25,116211.09,-0.54343,4e-05,128.40185,-78.8582,-53.27382
deribit,BTC-3AUG25-116000-P,2025-08-01 00:00:43.315,2025-08-01 00:00:43.324397,put,116000.0,2025-08-03 08:00:00,657.7,0.01,0.01,1.0,26.07,0.0105,0.1,29.22,0.0104,28.79,SYN.BTC-3AUG25,115739.2271,-0.53437,0.00015,36.77496,-226.97966,-4.02921
deribit,BTC-3AUG25-116000-P,2025-08-01 00:00:43.546,2025-08-01 00:00:43.551613,put,116000.0,2025-08-03 08:00:00,657.7,0.01,0.01,1.0,26.07,0.011,55.3,29.22,0.0104,28.79,SYN.BTC-3AUG25,115739.2271,-0.53437,0.00015,36.77496,-226.97966,-4.02921
deribit,BTC-29AUG25-114000-C,2025-08-01 00:00:44.838,2025-08-01 00:00:44.926388,call,114000.0,2025-08-29 08:00:00,775.0,0.049,0.049,0.1,34.76,0.0495,1.5,35.69,0.0491,35.32,BTC-29AUG25,116206.88,0.59641,3e-05,125.37307,-78.13734,49.36987
deribit,BTC-3AUG25-116000-P,2025-08-01 00:01:47.534,2025-08-01 00:01:47.545242,put,116000.0,2025-08-03 08:00:00,657.7,0.01,0.0095,23.5,26.48,0.01,0.4,29.63,0.0102,28.74,SYN.BTC-3AUG25,115766.2971,-0.53042,0.00015,36.80783,-226.79241,-3.99862
deribit,BTC-15AUG25-116000-P,2025-08-01 00:02:00.662,2025-08-01 00:02:00.674576,put,116000.0,2025-08-15 08:00:00,195.5,0.024,0.0265,0.3,32.75,0.027,1.2,34.02,0.0266,33.53,SYN.BTC-15AUG25,115974.0933,-0.48809,5e-05,91.63968,-107.19672,-23.43864
deribit,BTC-29AUG25-118000-P,2025-08-01 00:02:00.684,2025-08-01 00:02:00.746091,put,118000.0,2025-08-29 08:00:00,778.2,0.0445,0.0465,20.6,34.32,0.048,36.6,35.23,0.0471,34.82,BTC-29AUG25,116233.5,-0.54259,4e-05,128.45437,-78.94211,-53.19899
deribit,BTC-22AUG25-116000-P,2025-08-01 00:02:00.720,2025-08-01 00:02:00.866131,put,116000.0,2025-08-22 08:00:00,1.7,0.032,0.0315,26.1,33.14,0.033,44.3,34.18,0.0322,33.86,SYN.BTC-22AUG25,116102.7267,-0.47937,4e-05,111.82524,-88.76176,-34.71189
deribit,BTC-15AUG25-117000-P,2025-08-01 00:02:01.074,2025-08-01 00:02:01.188013,put,117000.0,2025-08-15 08:00:00,147.8,0.0285,0.031,16.0,33.17,0.032,17.0,33.81,0.0312,33.47,SYN.BTC-15AUG25,115972.9833,-0.53973,5e-05,91.22458,-106.52868,-26.00048
deribit,BTC-29AUG25-115000-C,2025-08-01 00:02:01.823,2025-08-01 00:02:01.832910,call,115000.0,2025-08-29 08:00:00,890.4,0.0445,0.0435,20.6,34.81,0.045,45.8,35.72,0.0444,35.16,BTC-29AUG25,116231.18,0.56265,3e-05,127.59247,-79.17346,46.7582
deribit,BTC-15AUG25-115000-C,2025-08-01 00:02:01.826,2025-08-01 00:02:01.832923,call,115000.0,2025-08-15 08:00:00,79.7,0.0315,0.0305,0.3,33.14,0.031,1.5,34.42,0.031,33.74,SYN.BTC-15AUG25,115974.0933,0.5634,5e-05,90.52054,-106.55605,24.24567
deribit,BTC-8AUG25-115000-C,2025-08-01 00:03:34.405,2025-08-01 00:03:34.410825,call,115000.0,2025-08-08 08:00:00,53.4,0.025,0.0225,0.3,33.02,0.0235,65.0,33.92,0.0228,33.51,BTC-8AUG25,115850.84,0.57101,7e-05,64.45805,-147.34093,12.75595
deribit,BTC-22AUG25-116000-C,2025-08-01 00:03:59.635,2025-08-01 00:03:59.646232,call,116000.0,2025-08-22 08:00:00,6.3,0.033,0.0325,37.9,33.03,0.034,32.5,34.07,0.0333,33.85,SYN.BTC-22AUG25,116155.4067,0.52284,4e-05,111.83863,-88.72995,33.23132
deribit,BTC-2AUG25-116000-P,2025-08-01 00:04:02.332,2025-08-01 00:04:02.349182,put,116000.0,2025-08-02 08:00:00,1468.2,0.0085,0.0085,0.7,31.37,0.009,0.1,35.53,0.0089,33.23,SYN.BTC-2AUG25,115790.7986,-0.53186,0.00017,27.80137,-347.12574,-2.28274
deribit,BTC-29AUG25-115000-C,2025-08-01 00:04:04.722,2025-08-01 00:04:04.732492,call,115000.0,2025-08-29 08:00:00,890.4,0.0445,0.0445,0.1,34.51,0.045,3.1,35.42,0.0447,35.16,BTC-29AUG25,116306.29,0.56524,3e-05,127.53636,-79.14646,46.99012
deribit,BTC-2AUG25-116000-P,2025-08-01 00:04:51.871,2025-08-01 00:04:51.882337,put,116000.0,2025-08-02 08:00:00,1468.2,0.009,0.008,38.6,30.4,0.0095,32.2,34.58,0.0092,33.22,SYN.BTC-2AUG25,115741.6043,-0.5403,0.00017,27.72893,-346.34084,-2.31712
deribit,BTC-29AUG25-116000-C,2025-08-01 00:05:12.641,2025-08-01 00:05:12.727807,call,116000.0,2025-08-29 08:00:00,1558.3,0.041,0.04,0.1,34.41,0.0405,26.2,35.31,0.0402,35.02,BTC-29AUG25,116304.6,0.53015,4e-05,128.89608,-79.66149,44.23084
deribit,BTC-29AUG25-115000-C,2025-08-01 00:05:17.348,2025-08-01 00:05:17.359394,call,115000.0,2025-08-29 08:00:00,890.4,0.0445,0.0445,0.1,34.54,0.0455,42.3,35.45,0.0447,35.16,BTC-29AUG25,116297.59,0.56495,3e-05,127.541,-79.13937,46.96279
deribit,BTC-29AUG25-115000-C,2025-08-01 00:05:23.545,2025-08-01 00:05:23.552536,call,115000.0,2025-08-29 08:00:00,890.4,0.0445,0.044,17.7,34.53,0.0455,46.1,35.44,0.0447,35.16,BTC-29AUG25,116300.44,0.56505,3e-05,127.53891,-79.13863,46.97163
deribit,BTC-8AUG25-116000-P,2025-08-01 00:05:26.813,2025-08-01 00:05:26.823729,put,116000.0,2025-08-08 08:00:00,652.5,0.0175,0.0185,29.9,32.81,0.0195,0.7,33.7,0.0191,33.04,BTC-8AUG25,115898.27,-0.49813,7e-05,65.52148,-147.69286,-12.03905
deribit,BTC-29AUG25-118000-P,2025-08-01 00:05:27.029,2025-08-01 00:05:27.045099,put,118000.0,2025-08-29 08:00:00,778.2,0.0445,0.0465,6.9,34.63,0.047,14.6,35.53,0.0468,34.87,BTC-29AUG25,116299.89,-0.54015,4e-05,128.60527,-79.1527,-52.97934
deribit,BTC-22AUG25-117000-P,2025-08-01 00:05:38.212,2025-08-01 00:05:38.234685,put,117000.0,2025-08-22 08:00:00,1.4,0.0325,0.0355,4.8,33.36,0.037,16.1,34.39,0.0364,33.76,SYN.BTC-22AUG25,116164.11,-0.51876,4e-05,111.90303,-88.56177,-37.68478
deribit,BTC-22AUG25-117000-P,2025-08-01 00:05:46.504,2025-08-01 00:05:46.518115,put,117000.0,2025-08-22 08:00:00,1.4,0.0325,0.0355,4.8,32.85,0.0375,4.8,34.41,0.0364,33.76,SYN.BTC-22AUG25,116166.7867,-0.51866,4e-05,111.90703,-88.55678,-37.67726
deribit,BTC-8AUG25-116000-C,2025-08-01 00:06:19.271,2025-08-01 00:06:19.282370,call,116000.0,2025-08-08 08:00:00,834.1,0.018,0.018,0.3,31.86,0.0185,2.6,33.63,0.0182,33.04,BTC-8AUG25,115878.95,0.50044,7e-05,65.50813,-147.64787,11.22174
deribit,BTC-2AUG25-116000-P,2025-08-01 00:09:57.337,2025-08-01 00:09:57.367811,put,116000.0,2025-08-02 08:00:00,1468.2,0.0085,0.0085,33.8,30.03,0.01,53.6,34.22,0.0093,33.27,SYN.BTC-2AUG25,115721.0,-0.54382,0.00017,27.66186,-346.89589,-2.32587
deribit,BTC-2AUG25-116000-P,2025-08-01 00:09:57.383,2025-08-01 00:09:57.400667,put,116000.0,2025-08-02 08:00:00,1468.2,0.0085,0.009,15.7,30.03,0.01,53.6,34.22,0.0093,33.27,SYN.BTC-2AUG25,115721.0,-0.54382,0.00017,27.66186,-346.89589,-2.32587
deribit,BTC-8AUG25-116000-P,2025-08-01 00:09:57.477,2025-08-01 00:09:57.503448,put,116000.0,2025-08-08 08:00:00,652.5,0.0175,0.0195,15.9,32.14,0.02,1.8,33.91,0.0195,33.04,BTC-8AUG25,115812.12,-0.50448,7e-05,65.45386,-147.5754,-12.18071
deribit,BTC-22AUG25-117000-P,2025-08-01 00:09:57.648,2025-08-01 00:09:57.654991,put,117000.0,2025-08-22 08:00:00,1.4,0.0325,0.036,17.1,32.95,0.0375,17.6,33.99,0.0368,33.75,SYN.BTC-22AUG25,116082.0233,-0.52224,4e-05,111.76654,-88.4318,-37.91469
deribit,BTC-29AUG25-115000-C,2025-08-01 00:10:14.695,2025-08-01 00:10:14.702144,call,115000.0,2025-08-29 08:00:00,890.4,0.0445,0.044,0.6,34.96,0.0445,1.5,35.88,0.0442,35.17,BTC-29AUG25,116194.31,0.56137,3e-05,127.60406,-79.21052,46.63346
deribit,BTC-29AUG25-116000-P,2025-08-01 00:10:15.242,2025-08-01 00:10:15.250238,put,116000.0,2025-08-29 08:00:00,1493.4,0.038,0.038,0.1,34.5,0.0385,3.4,35.4,0.0381,35.03,BTC-29AUG25,116185.7,-0.47401,4e-05,128.85142,-79.67589,-46.17538
deribit,BTC-15AUG25-116000-P,2025-08-01 00:10:24.166,2025-08-01 00:10:24.176376,put,116000.0,2025-08-15 08:00:00,195.5,0.024,0.0265,17.3,33.0,0.0275,6.5,33.64,0.0269,33.51,SYN.BTC-15AUG25,115905.7467,-0.49164,5e-05,91.58865,-107.11491,-23.59028
deribit,BTC-29AUG25-115000-C,2025-08-01 00:10:24.397,2025-08-01 00:10:24.419123,call,115000.0,2025-08-29 08:00:00,890.4,0.0445,0.0435,4.8,35.05,0.0445,15.9,35.51,0.0441,35.17,BTC-29AUG25,116173.16,0.56064,3e-05,127.61723,-79.21836,46.56743
deribit,BTC-15AUG25-115000-C,2025-08-01 00:10:24.397,2025-08-01 00:10:24.419114,call,115000.0,2025-08-15 08:00:00,79.7,0.0315,0.03,21.7,33.54,0.031,0.8,34.18,0.0306,33.73,SYN.BTC-15AUG25,115906.73,0.55999,5e-05,90.57197,-106.62776,24.08169
deribit,BTC-8AUG25-116000-P,2025-08-01 00:10:24.403,2025-08-01 00:10:24.424142,put,116000.0,2025-08-08 08:00:00,652.5,0.0175,0.0195,17.4,32.69,0.0205,38.8,33.57,0.0197,33.06,BTC-8AUG25,115770.3,-0.50754,7e-05,65.42266,-147.59896,-12.25214
deribit,BTC-22AUG25-115000-C,2025-08-01 00:10:24.418,2025-08-01 00:10:24.439784,call,115000.0,2025-08-22 08:00:00,0.3,0.0375,0.037,0.2,33.68,0.0375,0.2,34.73,0.0372,33.93,SYN.BTC-22AUG25,116038.8733,0.55988,4e-05,110.63615,-88.01227,35.4349
deribit,BTC-29AUG25-116000-C,2025-08-01 00:10:24.477,2025-08-01 00:10:24.498348,call,116000.0,2025-08-29 08:00:00,1558.3,0.041,0.0395,0.1,34.91,0.04,14.7,35.81,0.0396,35.03,BTC-29AUG25,116173.16,0.52555,4e-05,128.84674,-79.66914,43.80863
deribit,BTC-29AUG25-116000-C,2025-08-01 00:10:24.565,2025-08-01 00:10:24.580236,call,116000.0,2025-08-29 08:00:00,1558.3,0.041,0.039,17.0,34.91,0.04,14.7,35.81,0.0396,35.03,BTC-29AUG25,116173.16,0.52555,4e-05,128.84674,-79.66914,43.80863
deribit,BTC-29AUG25-116000-P,2025-08-01 00:10:25.077,2025-08-01 00:10:25.088579,put,116000.0,2025-08-29 08:00:00,1493.4,0.038,0.038,0.1,34.89,0.039,101.9,35.35,0.0381,35.03,BTC-29AUG25,116172.3,-0.47448,4e-05,128.84641,-79.66787,-46.21766
deribit,BTC-29AUG25-116000-C,2025-08-01 00:10:29.128,2025-08-01 00:10:29.137719,call,116000.0,2025-08-29 08:00:00,1558.3,0.041,0.039,13.4,34.53,0.0405,53.9,35.43,0.0396,35.03,BTC-29AUG25,116153.26,0.52485,4e-05,128.83897,-79.66198,43.74568
deribit,BTC-8AUG25-115000-C,2025-08-01 00:10:32.535,2025-08-01 00:10:32.575899,call,115000.0,2025-08-08 08:00:00,53.4,0.025,0.022,5.2,32.94,0.0225,0.6,34.73,0.0223,33.57,BTC-8AUG25,115755.99,0.56417,7e-05,64.57506,-147.97051,12.58773
deribit,BTC-29AUG25-114000-C,2025-08-01 00:10:33.360,2025-08-01 00:10:33.375444,call,114000.0,2025-08-29 08:00:00,775.0,0.049,0.048,18.7,35.01,0.0495,44.8,35.93,0.0489,35.36,BTC-29AUG25,116152.24,0.5945,3e-05,125.44792,-78.29298,49.18222
deribit,BTC-15AUG25-116000-P,2025-08-01 00:10:33.370,2025-08-01 00:10:33.382109,put,116000.0,2025-08-15 08:00:00,195.5,0.024,0.027,15.9,32.92,0.0275,5.2,34.18,0.027,33.51,SYN.BTC-15AUG25,115890.5867,-0.49243,5e-05,91.57806,-107.10788,-23.62488
deribit,BTC-8AUG25-115000-C,2025-08-01 00:10:33.652,2025-08-01 00:10:33.661155,call,115000.0,2025-08-08 08:00:00,53.4,0.025,0.0215,21.7,32.99,0.0225,0.7,33.88,0.0224,33.57,BTC-8AUG25,115749.89,0.56373,7e-05,64.58321,-147.99355,12.57755
deribit,BTC-29AUG25-114000-C,2025-08-01 00:10:33.842,2025-08-01 00:10:33.954362,call,114000.0,2025-08-29 08:00:00,775.0,0.049,0.048,4.7,34.59,0.049,14.0,35.98,0.0489,35.36,BTC-29AUG25,116141.49,0.59414,3e-05,125.46448,-78.30394,49.14931
deribit,BTC-3AUG25-116000-P,2025-08-01 00:10:33.851,2025-08-01 00:10:33.866035,put,116000.0,2025-08-03 08:00:00,658.0,0.01,0.01,21.4,26.46,0.0115,52.3,29.63,0.0107,28.63,SYN.BTC-3AUG25,115658.1671,-0.54685,0.00015,36.577,-225.15014,-4.10872
deribit,BTC-3AUG25-115000-C,2025-08-01 00:10:34.645,2025-08-01 00:10:34.658075,call,115000.0,2025-08-03 08:00:00,225.0,0.0201,0.0115,36.1,26.54,0.013,15.0,31.4,0.0123,29.16,SYN.BTC-3AUG25,115643.5657,0.59926,0.00014,35.68084,-223.6582,4.32496
deribit,BTC-22AUG25-114000-C,2025-08-01 00:10:34.870,2025-08-01 00:10:34.875273,call,114000.0,2025-08-22 08:00:00,0.0,,0.041,17.0,33.14,0.0425,17.0,34.75,0.0418,33.97,SYN.BTC-22AUG25,115992.1533,0.59949,4e-05,108.35557,-86.3074,37.79634
deribit,BTC-3AUG25-116000-P,2025-08-01 00:10:34.955,2025-08-01 00:10:34.970279,put,116000.0,2025-08-03 08:00:00,658.0,0.01,0.0105,15.7,26.24,0.0115,37.2,30.99,0.0108,28.63,SYN.BTC-3AUG25,115643.5657,-0.54903,0.00015,36.5481,-224.98847,-4.12481
deribit,BTC-29AUG25-118000-P,2025-08-01 00:10:35.006,2025-08-01 00:10:35.024006,put,118000.0,2025-08-29 08:00:00,778.2,0.0445,0.0475,0.3,34.28,0.048,0.6,35.19,0.0476,34.89,BTC-29AUG25,116126.19,-0.54622,4e-05,128.19075,-78.94354,-53.52033
deribit,BTC-29AUG25-118000-P,2025-08-01 00:10:44.824,2025-08-01 00:10:44.834524,put,118000.0,2025-08-29 08:00:00,778.2,0.0445,0.0475,0.6,34.62,0.0485,38.6,35.07,0.0478,34.89,BTC-29AUG25,116101.22,-0.54709,4e-05,128.13003,-78.90796,-53.59923
deribit,BTC-29AUG25-118000-P,2025-08-01 00:10:44.955,2025-08-01 00:10:44.960031,put,118000.0,2025-08-29 08:00:00,778.2,0.0445,0.048,0.3,34.62,0.0485,38.6,35.53,0.0478,34.89,BTC-29AUG25,116100.85,-0.5471,4e-05,128.12914,-78.90786,-53.60037
deribit,BTC-15AUG25-116000-C,2025-08-01 00:10:45.925,2025-08-01 00:10:45.934564,call,116000.0,2025-08-15 08:00:00,111.0,0.026,0.0255,1.6,33.15,0.026,0.7,34.42,0.0258,33.52,SYN.BTC-15AUG25,115832.4633,0.50456,5e-05,91.54263,-107.08268,21.76625
deribit,BTC-22AUG25-114000-C,2025-08-01 00:10:59.718,2025-08-01 00:10:59.729552,call,114000.0,2025-08-22 08:00:00,0.0,,0.041,27.6,33.26,0.042,14.8,34.87,0.0417,33.96,SYN.BTC-22AUG25,115968.75,0.59856,4e-05,108.39925,-86.31841,37.73376
deribit,BTC-15AUG25-115000-C,2025-08-01 00:11:08.215,2025-08-01 00:11:08.224491,call,115000.0,2025-08-15 08:00:00,79.7,0.0315,0.03,0.4,33.38,0.0305,0.1,34.66,0.0303,33.73,SYN.BTC-15AUG25,115824.9267,0.55582,5e-05,90.64521,-106.71912,23.89095
